itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
598,2.227,34.22,18.621,5.203,6.946,8.961,3.476,23.713,2.648,7.019,13.751,2.325,1.906,1.526,6.77,6.342,10.063,3.397,32.83,7.117,11.75,2.461,2.548,21.67,5.255
599,2.721,30.896,18.971,5.202,6.496,10.654,3.107,21.788,2.807,7.874,14.514,2.207,2.032,1.512,7.713,5.676,8.012,3.344,29.032,8.139,12.379,2.44,3.31,20.778,5.851
600,3.284,26.556,18.825,4.911,5.73,12.48,2.677,18.244,3.214,8.159,15.661,2.122,2.332,1.495,8.575,5.092,6.215,3.463,23.442,9.606,12.196,2.911,4.417,18.285,7.023
601,3.755,22.192,18.625,4.366,4.824,13.886,2.314,13.953,3.666,7.876,16.703,2.103,2.701,1.449,9.104,4.788,4.983,3.562,17.573,11.159,11.092,3.506,5.595,14.929,8.47
602,4.081,18.729,18.493,3.709,3.979,14.219,2.106,9.895,3.887,7.316,17.348,2.165,3.033,1.388,9.173,4.48,4.407,3.487,12.749,12.511,9.361,3.938,6.496,11.565,9.817
603,4.308,16.71,18.126,3.145,3.322,13.241,2.106,6.839,3.727,6.858,17.564,2.29,3.266,1.355,8.837,4.148,4.386,3.252,9.706,13.522,7.502,4.061,6.911,8.874,10.787
604,4.593,16.027,16.945,2.812,2.919,11.167,2.299,5.091,3.246,6.762,17.487,2.394,3.402,1.391,8.271,3.668,4.706,2.962,8.418,14.147,5.97,3.856,6.769,7.165,11.28
605,5.186,15.988,14.721,2.761,2.756,8.727,2.602,4.434,2.633,6.912,17.31,2.395,3.488,1.518,7.66,3.217,5.098,2.693,8.219,14.351,4.954,3.407,6.11,6.33,11.319
606,6.293,15.699,11.61,2.91,2.751,6.665,2.893,4.349,2.163,6.955,17.178,2.245,3.583,1.699,7.123,2.976,5.33,2.532,8.264,14.116,4.404,2.918,5.15,6.004,10.995
607,7.918,14.668,8.405,3.083,2.828,5.472,3.053,4.363,1.98,6.631,17.154,1.951,3.725,1.87,6.704,3.013,5.297,2.48,8.011,13.486,4.274,2.639,4.129,5.8,10.418
608,9.759,13.033,5.962,3.095,2.948,5.143,2.984,4.297,2.101,5.907,17.273,1.568,3.908,1.981,6.39,3.286,5.013,2.483,7.494,12.569,4.611,2.698,3.179,5.621,9.694
609,11.34,11.429,4.658,2.844,3.058,5.341,2.696,4.228,2.444,5.015,17.555,1.173,4.093,2.021,6.154,3.697,4.626,2.557,7.116,11.523,5.517,3.068,2.396,5.638,8.919
610,12.23,10.466,4.322,2.399,3.097,5.603,2.318,4.186,2.846,4.296,17.967,0.839,4.243,2.02,5.971,4.218,4.322,2.76,7.12,10.506,6.972,3.602,1.869,6.067,8.205
611,12.224,10.342,4.444,1.935,3.045,5.658,2.029,4.154,3.178,3.981,18.395,0.609,4.336,1.987,5.835,4.815,4.211,3.062,7.443,9.649,8.609,4.068,1.628,6.951,7.658
612,11.443,10.841,4.523,1.666,2.931,5.521,1.973,4.126,3.349,4.057,18.678,0.477,4.374,1.934,5.769,5.462,4.31,3.401,7.919,9.027,9.894,4.285,1.617,8.137,7.349
613,10.213,11.813,4.314,1.751,2.919,5.296,2.203,4.228,3.326,4.338,18.678,0.418,4.37,1.865,5.795,6.059,4.54,3.719,8.492,8.64,10.309,4.172,1.712,9.567,7.28
614,8.897,13.335,3.976,2.184,3.299,5.116,2.668,4.651,3.143,4.581,18.268,0.404,4.333,1.801,5.882,6.668,4.751,3.997,9.244,8.406,9.706,3.777,1.818,11.225,7.362
615,7.707,15.636,3.809,2.81,4.282,4.99,3.23,5.554,2.92,4.667,17.348,0.416,4.247,1.768,5.951,7.304,4.813,4.253,10.249,8.165,8.369,3.265,1.919,13.004,7.406
616,6.662,18.804,4.018,3.407,5.845,4.849,3.723,6.971,2.798,4.598,15.919,0.449,4.091,1.776,5.905,7.968,4.704,4.545,11.494,7.76,6.832,2.818,2.08,14.667,7.212
617,5.622,22.523,4.444,3.774,7.689,4.514,4.004,8.736,2.872,4.455,14.151,0.511,3.862,1.83,5.703,8.419,4.467,4.845,12.845,7.131,5.59,2.527,2.33,15.931,6.686
618,4.477,26.124,4.905,3.802,9.347,3.965,3.996,10.514,3.153,4.453,12.4,0.624,3.6,1.959,5.387,8.791,4.183,5.104,14.081,6.365,4.95,2.406,2.707,16.606,5.912
619,3.383,28.839,5.192,3.523,10.399,3.436,3.707,11.874,3.522,4.787,11.129,0.822,3.385,2.215,5.052,8.781,3.903,5.228,14.973,5.663,4.774,2.416,3.167,16.638,5.125
620,2.675,30.165,5.195,3.06,10.617,3.214,3.205,12.517,3.784,5.518,10.679,1.125,3.289,2.588,4.794,8.467,3.666,5.137,15.41,5.219,4.77,2.515,3.577,16.142,4.574
621,2.569,30.193,5.0,2.572,10.032,3.447,2.613,12.424,3.821,6.511,11.06,1.506,3.31,3.01,4.658,7.763,3.514,4.833,15.474,5.113,4.69,2.669,3.807,15.417,4.397
622,3.058,29.528,4.911,2.183,8.934,4.12,2.064,11.88,3.646,7.416,11.934,1.874,3.369,3.353,4.62,7.027,3.499,4.345,15.456,5.285,4.487,2.854,3.857,14.904,4.594
623,3.942,28.876,5.459,1.931,7.766,4.943,1.652,11.312,3.429,8.025,12.798,2.12,3.369,3.491,4.629,6.461,3.637,3.723,15.67,5.624,4.303,3.099,3.851,14.986,5.086
624,4.886,28.725,7.301,1.78,6.884,5.599,1.397,11.076,3.373,8.284,13.236,2.176,3.255,3.36,4.678,6.606,3.86,3.094,16.277,6.064,4.174,3.325,3.998,15.739,5.805
625,5.578,29.196,10.458,1.668,6.376,5.761,1.267,11.268,3.536,8.325,13.09,2.046,3.034,2.946,4.786,7.525,4.034,2.595,17.156,6.62,4.164,3.513,4.444,16.825,6.661
626,5.834,30.012,14.544,1.595,6.129,5.369,1.26,11.745,3.864,8.37,12.499,1.856,2.762,2.34,4.988,9.152,4.131,2.296,18.066,7.33,4.355,3.661,5.141,17.757,7.538
627,5.655,30.759,18.462,1.601,5.941,4.591,1.402,12.245,4.226,8.474,11.804,1.788,2.501,1.734,5.292,10.919,4.246,2.243,18.833,8.181,4.844,3.756,5.891,18.229,8.293
628,5.187,31.211,21.144,1.738,5.669,3.748,1.731,12.551,4.451,8.622,11.328,1.986,2.28,1.309,5.638,12.388,4.524,2.371,19.403,9.059,5.668,3.773,6.406,18.163,8.745
629,4.691,31.507,21.969,2.056,5.314,3.148,2.22,12.592,4.429,8.87,11.261,2.453,2.096,1.157,5.938,13.203,5.075,2.547,19.785,9.814,6.893,3.705,6.446,17.715,8.796
630,4.445,32.018,20.8,2.54,4.98,3.038,2.744,12.425,4.215,9.176,11.596,3.047,1.956,1.239,6.111,13.322,5.843,2.651,19.999,10.311,8.449,3.551,5.992,17.152,8.449
631,4.656,33.097,18.494,3.124,4.81,3.68,3.129,12.207,3.926,9.418,12.235,3.544,1.896,1.41,6.145,12.879,6.628,2.627,20.109,10.519,10.113,3.373,5.281,16.735,7.825
632,5.378,34.743,15.98,3.72,4.937,5.121,3.235,12.095,3.63,9.457,13.04,3.749,1.958,1.521,6.089,12.03,7.173,2.497,20.095,10.496,11.631,3.341,4.695,16.547,7.098
633,6.481,36.416,13.946,4.254,5.375,7.008,3.032,12.136,3.266,9.198,13.91,3.652,2.175,1.503,6.014,10.843,7.27,2.333,19.873,10.374,12.777,3.629,4.464,16.467,6.447
634,7.619,37.35,12.621,4.681,5.991,8.814,2.627,12.289,2.935,8.643,14.816,3.38,2.546,1.386,5.988,9.312,6.863,2.234,19.468,10.267,13.331,4.268,4.548,16.317,6.036
635,8.424,37.111,12.0,4.969,6.599,10.015,2.219,12.516,2.67,7.846,15.686,3.076,3.005,1.276,6.01,7.452,6.07,2.283,19.119,10.19,13.252,5.072,4.702,16.073,5.941
636,8.636,35.908,11.968,5.109,7.073,10.168,1.989,12.784,2.552,6.921,16.332,2.866,3.434,1.286,6.013,5.542,5.145,2.485,19.101,10.051,12.462,5.704,4.654,15.97,6.12
637,8.251,34.403,12.632,5.115,7.36,9.188,1.994,13.064,2.588,6.035,16.427,2.791,3.689,1.469,5.902,3.895,4.372,2.747,19.504,9.689,11.025,5.865,4.233,16.3,6.373
638,7.538,33.302,13.984,5.049,7.479,7.312,2.13,13.314,2.743,5.321,15.642,2.838,3.669,1.818,5.574,2.813,3.928,2.989,20.162,8.936,9.097,5.428,3.5,17.221,6.43
639,6.907,33.07,15.92,4.968,7.431,5.297,2.237,13.555,2.954,4.724,13.884,2.918,3.36,2.219,4.985,2.375,3.809,3.184,20.864,7.749,6.992,4.539,2.767,18.695,6.077
640,6.658,33.618,17.691,4.886,7.259,3.74,2.212,13.859,3.3,4.167,11.438,2.956,2.861,2.519,4.215,2.385,3.845,3.296,21.472,6.28,5.21,3.612,2.391,20.484,5.299
641,6.782,34.379,18.641,4.793,7.029,3.092,2.152,14.261,3.981,3.68,8.845,2.923,2.318,2.636,3.417,2.547,3.822,3.316,21.939,4.795,4.288,3.135,2.51,22.23,4.278
642,6.979,34.652,18.45,4.647,6.819,3.393,2.317,14.731,5.2,3.421,6.562,2.826,1.836,2.597,2.701,2.569,3.597,3.274,22.309,3.512,4.62,3.418,2.938,23.536,3.254
643,6.855,34.168,17.034,4.427,6.733,4.116,2.898,15.238,6.95,3.53,4.771,2.757,1.455,2.486,2.106,2.366,3.151,3.215,22.705,2.519,6.245,4.43,3.324,24.143,2.424
644,6.131,33.29,14.853,4.176,6.829,4.881,3.829,15.728,8.982,3.941,3.481,2.828,1.178,2.389,1.649,2.012,2.575,3.189,23.203,1.843,8.73,5.795,3.41,24.091,1.896
645,4.88,32.694,12.419,3.969,7.083,5.253,4.788,16.19,10.87,4.437,2.614,3.078,0.987,2.345,1.336,1.773,2.047,3.262,23.796,1.46,11.281,6.949,3.2,23.645,1.66
646,3.54,32.904,10.109,3.838,7.411,5.091,5.406,16.646,12.169,4.757,2.055,3.431,0.861,2.335,1.166,2.019,1.758,3.431,24.383,1.301,12.985,7.448,2.832,23.061,1.598
647,2.593,34.026,8.434,3.776,7.73,4.471,5.429,17.091,12.678,4.706,1.697,3.735,0.773,2.305,1.121,3.018,1.809,3.64,24.82,1.287,13.361,7.062,2.452,22.493,1.574
648,2.372,35.707,7.529,3.78,7.969,3.665,4.84,17.437,12.351,4.229,1.494,3.861,0.71,2.199,1.16,4.576,2.151,3.782,25.001,1.353,12.393,5.963,2.173,21.988,1.526
649,2.915,37.351,7.695,3.841,8.103,3.091,3.899,17.542,11.543,3.449,1.42,3.755,0.663,1.99,1.229,6.333,2.61,3.759,24.978,1.445,10.622,4.591,2.01,21.553,1.466
650,3.98,38.413,8.697,3.918,8.136,2.895,2.933,17.321,10.578,2.657,1.46,3.479,0.628,1.686,1.278,7.575,3.011,3.565,24.939,1.513,8.749,3.383,1.919,21.184,1.422
651,5.202,38.615,10.296,3.953,8.059,3.074,2.171,16.813,9.69,2.135,1.605,3.167,0.603,1.346,1.277,7.964,3.234,3.218,25.105,1.53,7.275,2.582,1.821,20.871,1.409
652,6.226,38.101,12.005,3.874,7.826,3.326,1.754,16.224,8.922,1.985,1.817,2.972,0.588,1.044,1.21,7.456,3.271,2.733,25.649,1.494,6.425,2.234,1.691,20.608,1.421
653,6.821,37.348,13.354,3.653,7.397,3.473,1.672,15.864,8.231,2.164,2.059,2.995,0.58,0.887,1.1,6.416,3.213,2.189,26.61,1.435,6.183,2.176,1.625,20.393,1.433
654,6.942,36.879,14.119,3.267,6.826,3.59,1.838,15.97,7.56,2.593,2.352,3.231,0.572,0.974,0.992,5.367,3.225,1.717,27.785,1.411,6.469,2.241,1.802,20.249,1.423
655,6.727,36.998,14.275,2.782,6.282,3.894,2.234,16.543,6.865,3.325,2.717,3.597,0.564,1.402,0.928,4.682,3.439,1.524,28.801,1.497,7.25,2.37,2.466,20.224,1.388
656,6.43,37.66,14.042,2.379,5.958,4.567,2.846,17.345,6.099,4.657,3.153,4.037,0.566,2.255,0.925,4.445,3.905,1.893,29.318,1.728,8.336,2.576,3.766,20.304,1.338
657,6.282,38.472,13.628,2.246,5.944,5.531,3.581,18.047,5.269,6.996,3.616,4.566,0.592,3.583,0.977,4.463,4.56,3.011,29.246,2.072,9.323,2.847,5.657,20.393,1.299
658,6.345,38.942,13.193,2.466,6.185,6.358,4.317,18.405,4.483,10.406,4.044,5.228,0.652,5.35,1.059,4.462,5.25,4.827,28.784,2.447,9.856,3.094,7.838,20.386,1.303
659,6.521,38.722,12.82,2.938,6.537,6.757,4.87,18.364,3.811,14.613,4.338,5.955,0.743,7.386,1.129,4.295,5.805,7.045,28.288,2.756,9.686,3.198,9.831,20.187,1.37
660,6.666,37.866,12.417,3.423,6.88,6.35,5.14,18.089,3.341,19.171,4.396,6.566,0.848,9.434,1.159,3.989,6.075,9.177,28.043,2.937,8.998,3.086,11.22,19.763,1.5
661,6.688,36.884,12.142,3.71,7.221,5.422,5.147,17.864,3.142,23.335,4.191,6.821,0.939,11.227,1.15,3.754,6.01,10.707,28.137,2.974,8.216,2.872,11.778,19.211,1.669
662,6.531,36.281,12.029,3.739,7.635,4.252,4.939,17.876,3.073,26.089,3.799,6.52,0.993,12.387,1.122,3.68,5.64,11.176,28.409,2.908,7.738,2.83,11.476,18.718,1.845
663,6.188,36.322,11.896,3.607,8.198,3.306,4.606,18.127,3.046,26.757,3.394,5.665,1.011,12.604,1.109,3.945,5.06,10.455,28.597,2.814,7.668,3.189,10.506,18.482,1.992
664,5.76,36.895,11.497,3.43,8.877,2.722,4.241,18.439,2.969,25.306,3.213,4.462,1.03,11.801,1.166,4.414,4.381,8.846,28.492,2.795,7.82,3.959,9.221,18.606,2.108
665,5.355,37.693,10.699,3.3,9.535,2.464,3.937,18.606,2.765,22.299,3.436,3.284,1.095,10.156,1.349,5.095,3.66,6.856,28.033,2.936,7.841,4.912,7.91,19.014,2.237
666,4.996,38.53,9.607,3.228,9.982,2.445,3.832,18.535,2.491,18.692,4.044,2.489,1.223,8.028,1.667,5.823,2.944,5.014,27.418,3.254,7.676,5.659,6.754,19.595,2.429
667,4.782,39.3,8.748,3.167,10.083,2.542,4.013,18.3,2.296,15.208,4.871,2.245,1.393,5.808,2.101,6.436,2.31,3.65,27.059,3.728,7.448,5.859,5.803,20.278,2.722
668,4.928,40.146,8.871,3.106,9.873,2.81,4.444,18.082,2.417,12.333,5.755,2.494,1.568,3.86,2.631,6.709,1.8,2.893,27.341,4.39,7.458,5.516,5.08,21.097,3.16
669,5.532,41.233,10.354,3.086,9.494,3.274,5.07,18.053,3.094,10.309,6.535,3.014,1.709,2.417,3.197,6.582,1.451,2.655,28.401,5.217,7.88,4.941,4.628,22.081,3.746
670,6.614,42.496,12.953,3.193,9.074,3.928,5.779,18.239,4.441,9.071,7.058,3.518,1.777,1.531,3.681,6.091,1.296,2.727,30.105,6.074,8.587,4.571,4.455,23.092,4.356
671,7.938,43.627,15.89,3.448,8.725,4.67,6.401,18.549,6.273,8.526,7.272,3.798,1.776,1.086,3.975,5.428,1.377,2.934,32.017,6.765,9.246,4.735,4.543,23.836,4.843
672,9.123,44.217,18.121,3.79,8.504,5.322,6.728,18.835,8.203,8.613,7.167,3.818,1.717,0.914,3.991,4.836,1.653,3.133,33.53,7.075,9.57,5.438,4.826,23.97,5.075
673,9.813,44.075,18.829,4.103,8.413,5.8,6.608,18.971,9.6,9.131,6.748,3.676,1.621,0.848,3.727,4.475,2.031,3.33,34.084,6.887,9.444,6.425,5.179,23.26,4.969
674,9.999,43.356,17.885,4.258,8.418,6.071,5.991,18.83,10.103,9.631,5.958,3.509,1.495,0.804,3.19,4.354,2.492,3.571,33.353,6.133,8.918,7.295,5.499,21.707,4.496
675,10.052,42.673,15.83,4.193,8.498,6.184,4.975,18.442,9.55,9.75,4.95,3.431,1.365,0.779,2.506,4.383,3.088,3.866,31.629,5.015,8.17,7.745,5.769,19.722,3.78
676,10.446,42.607,13.293,3.989,8.609,6.161,3.766,17.957,8.124,9.568,3.953,3.547,1.252,0.796,1.84,4.445,3.886,4.175,29.603,3.823,7.449,7.656,6.029,17.908,3.017
677,11.394,43.272,10.747,3.781,8.709,6.075,2.603,17.532,6.312,9.648,3.178,3.957,1.178,0.956,1.304,4.44,4.878,4.499,28.013,2.8,6.841,7.095,6.463,16.824,2.382
678,12.693,44.197,8.572,3.685,8.762,5.924,1.68,17.226,4.749,10.465,2.754,4.667,1.157,1.44,0.948,4.371,5.907,4.899,27.236,2.07,6.38,6.273,7.157,16.754,1.976
679,13.797,44.644,6.872,3.75,8.756,5.653,1.115,17.034,3.907,12.105,2.701,5.54,1.191,2.398,0.785,4.214,6.722,5.587,27.191,1.664,6.13,5.417,8.092,17.638,1.832
680,14.122,44.059,5.751,3.934,8.707,5.205,0.918,16.945,3.922,14.222,2.877,6.313,1.247,3.809,0.757,4.004,7.109,6.833,27.536,1.503,6.186,4.668,9.1,19.183,1.868
681,13.366,42.349,5.162,4.169,8.629,4.605,1.009,16.926,4.53,16.173,3.098,6.738,1.287,5.441,0.777,3.828,6.932,8.77,27.882,1.469,6.687,4.204,10.016,21.003,1.95
682,11.608,39.924,4.973,4.307,8.525,3.942,1.273,16.943,5.222,17.392,3.252,6.707,1.292,7.017,0.79,3.792,6.219,11.259,28.002,1.483,7.649,4.083,10.827,22.773,1.978
683,9.207,37.463,5.095,4.21,8.381,3.366,1.611,16.944,5.592,17.546,3.358,6.272,1.264,8.257,0.784,4.004,5.225,13.818,27.869,1.526,8.844,4.286,11.576,24.333,1.927
684,6.653,35.514,5.399,3.839,8.175,3.017,1.963,16.931,5.448,16.77,3.48,5.62,1.219,8.97,0.781,4.502,4.269,15.867,27.652,1.598,9.864,4.777,12.247,25.599,1.817
685,4.426,34.215,5.692,3.253,7.919,2.909,2.251,16.958,4.896,15.721,3.655,4.94,1.17,9.091,0.802,5.229,3.621,17.153,27.464,1.702,10.288,5.335,12.906,26.513,1.69
686,2.874,33.308,5.785,2.649,7.655,2.976,2.432,17.052,4.162,15.359,3.832,4.385,1.12,8.684,0.855,6.043,3.363,17.849,27.221,1.83,9.911,5.684,13.527,27.044,1.59
687,2.148,32.464,5.682,2.254,7.418,3.09,2.543,17.165,3.593,16.044,3.905,3.992,1.06,7.936,0.935,6.777,3.377,18.386,26.732,1.977,8.996,5.681,13.94,27.196,1.546
688,2.209,31.566,5.591,2.216,7.24,3.119,2.637,17.196,3.504,17.434,3.806,3.737,0.988,7.122,1.024,7.358,3.462,19.147,25.903,2.115,8.237,5.469,14.002,26.981,1.56
689,2.878,30.717,6.153,2.525,7.157,3.045,2.752,16.985,3.966,18.729,3.533,3.569,0.914,6.553,1.097,7.824,3.435,20.14,24.824,2.219,8.222,5.311,13.701,26.406,1.604
690,4.05,30.278,8.389,3.076,7.216,2.854,2.914,16.394,4.758,19.479,3.163,3.549,0.864,6.515,1.144,8.253,3.19,20.956,23.757,2.282,9.186,5.427,13.22,25.508,1.635
691,5.789,30.77,13.097,3.82,7.477,2.851,3.14,15.397,5.544,19.871,2.847,3.803,0.861,7.164,1.17,8.595,2.73,21.088,22.985,2.303,10.773,5.889,12.906,24.293,1.625
692,8.068,32.534,19.779,4.771,7.97,3.503,3.401,14.138,5.983,20.35,2.72,4.428,0.915,8.41,1.182,8.698,2.163,20.192,22.63,2.31,12.292,6.546,13.037,22.836,1.585
693,10.686,35.421,27.424,5.912,8.679,5.03,3.564,12.878,5.895,21.269,2.843,5.372,1.014,9.833,1.195,8.358,1.646,18.389,22.625,2.346,13.036,7.104,13.621,21.264,1.55
694,13.268,38.884,33.304,7.136,9.488,7.172,3.482,11.873,5.324,22.663,3.176,6.431,1.136,10.851,1.225,7.656,1.356,16.236,22.932,2.461,12.593,7.301,14.394,19.723,1.555
695,15.691,42.168,36.287,8.192,10.183,9.323,3.317,11.285,4.513,24.147,3.609,7.338,1.266,11.011,1.291,6.771,1.536,14.33,23.598,2.672,11.12,7.156,14.999,18.409,1.607
696,18.087,44.482,35.03,8.847,10.531,10.851,3.498,11.159,3.762,24.997,4.001,7.858,1.399,10.311,1.417,6.008,2.552,12.892,24.664,2.972,9.11,7.078,15.176,17.504,1.707
697,20.739,45.336,30.158,8.966,10.402,11.404,4.503,11.479,3.245,24.5,4.262,7.878,1.527,9.11,1.62,5.586,4.685,11.719,26.035,3.326,7.31,7.732,14.746,17.053,1.859
698,23.837,44.664,23.008,8.604,9.841,10.747,6.468,12.211,2.984,22.354,4.377,7.418,1.64,7.824,1.894,5.579,7.831,10.401,27.449,3.682,6.352,9.527,13.645,16.868,2.061
699,27.278,42.812,15.779,7.997,9.059,9.088,9.104,13.308,2.844,18.877,4.408,6.576,1.736,6.677,2.201,5.765,11.629,8.696,28.635,3.983,6.391,12.393,11.85,16.666,2.308
700,30.844,40.35,10.306,7.446,8.358,6.926,11.968,14.651,2.669,14.933,4.443,5.538,1.814,5.659,2.485,5.865,15.673,6.9,29.387,4.185,7.207,15.912,9.635,16.29,2.582
701,33.886,37.906,7.26,7.142,8.008,4.958,14.6,16.041,2.36,11.299,4.539,4.585,1.877,4.7,2.697,5.629,19.543,5.509,29.633,4.283,8.436,19.543,7.654,15.855,2.851
702,35.757,36.017,6.247,7.07,8.123,3.561,16.74,17.228,1.965,9.021,4.679,4.003,1.918,3.948,2.812,5.075,22.934,5.001,29.527,4.309,9.633,22.585,6.754,15.663,3.071
703,35.852,34.916,6.391,7.035,8.602,2.778,18.264,17.992,1.654,9.42,4.787,4.072,1.923,3.885,2.836,4.43,25.634,6.092,29.321,4.294,10.482,24.455,7.826,15.968,3.206
704,34.206,34.535,6.963,6.863,9.179,2.474,19.179,18.192,1.601,13.86,4.774,4.941,1.88,5.021,2.793,3.974,27.39,9.263,29.141,4.255,10.793,24.958,11.508,16.763,3.242
705,31.484,34.512,7.796,6.569,9.514,2.495,19.64,17.842,1.853,23.46,4.603,6.465,1.785,7.735,2.711,3.855,27.987,14.586,28.86,4.185,10.561,24.296,17.751,17.709,3.19
706,28.743,34.264,8.854,6.422,9.347,2.822,19.841,17.078,2.306,38.493,4.306,8.351,1.642,12.385,2.608,3.987,27.298,22.222,28.193,4.074,9.989,22.902,25.914,18.355,3.077
707,26.872,33.43,10.571,6.661,8.587,3.414,19.869,16.103,2.768,56.96,3.961,10.165,1.463,18.674,2.49,4.173,25.485,31.532,26.892,3.934,9.409,21.452,34.633,18.38,2.935
708,26.227,32.028,12.715,7.317,7.331,4.193,19.677,15.095,3.069,74.854,3.654,11.428,1.273,25.645,2.359,4.164,22.894,40.901,24.964,3.797,9.014,20.535,42.129,17.795,2.787
709,26.602,30.76,14.88,8.125,5.89,5.162,19.113,14.216,3.13,88.033,3.453,11.909,1.102,31.893,2.221,3.829,19.997,48.458,22.796,3.686,8.703,20.435,46.939,16.992,2.641
710,27.445,30.838,16.289,8.689,4.661,6.17,18.087,13.769,2.971,93.852,3.371,11.63,0.968,36.142,2.09,3.333,17.247,52.735,21.156,3.599,8.337,20.964,48.186,16.579,2.5
711,28.01,33.003,16.49,8.686,3.961,6.981,16.533,14.013,2.685,91.541,3.372,10.796,0.876,37.508,1.981,2.923,14.868,52.923,20.741,3.514,7.903,21.505,45.701,17.015,2.369
712,27.912,36.982,15.407,8.051,3.879,7.354,14.496,15.0,2.367,82.471,3.4,9.647,0.823,35.883,1.903,2.892,12.823,49.204,21.73,3.394,7.541,21.381,40.181,18.326,2.253
713,27.32,41.678,13.328,7.052,4.25,7.159,12.184,16.463,2.081,69.742,3.412,8.378,0.817,31.974,1.851,3.309,10.965,43.03,23.768,3.218,7.445,20.285,33.217,20.123,2.155
714,26.799,45.513,11.349,6.059,4.762,6.42,10.026,17.905,1.933,57.205,3.408,7.185,0.875,27.35,1.806,4.085,9.29,36.938,26.159,2.994,7.719,18.428,27.094,21.859,2.075
715,26.875,47.026,10.308,5.355,5.137,5.398,8.452,18.715,2.068,48.412,3.436,6.277,1.005,23.9,1.747,4.935,8.126,33.771,28.011,2.76,8.153,16.48,24.097,22.931,2.023
716,27.705,45.165,10.643,5.042,5.183,4.453,7.677,18.312,2.461,45.217,3.55,5.848,1.198,22.925,1.667,5.575,8.038,35.061,28.365,2.568,8.379,15.078,25.453,22.812,2.01
717,29.18,39.953,12.163,4.993,4.846,3.788,7.693,16.597,2.99,47.721,3.773,6.061,1.417,24.896,1.58,5.915,9.403,40.865,26.824,2.461,8.048,14.418,31.008,21.41,2.047
718,30.82,32.465,14.296,4.983,4.222,3.62,8.235,13.928,3.521,54.468,4.085,6.901,1.616,29.232,1.514,6.156,12.257,49.796,23.592,2.457,7.119,14.341,39.359,19.127,2.137
719,32.049,24.128,16.435,4.932,3.482,3.955,8.88,10.769,3.919,62.464,4.428,8.186,1.748,34.49,1.499,6.602,16.15,59.322,19.122,2.551,5.82,14.497,48.182,16.352,2.261
720,32.493,16.342,18.045,4.872,2.764,4.466,9.325,7.643,4.177,68.826,4.72,9.691,1.785,39.296,1.547,7.684,20.352,67.416,14.213,2.735,4.747,14.594,55.547,13.534,2.389
721,31.939,10.287,19.145,4.851,2.173,4.849,9.411,5.071,4.542,72.302,4.924,11.282,1.72,42.816,1.646,9.836,23.831,73.091,9.804,2.995,4.698,14.47,60.303,11.1,2.488
722,30.602,6.326,19.821,4.922,1.737,5.027,9.145,3.304,5.305,72.67,5.084,12.806,1.579,44.672,1.771,13.161,25.783,76.291,6.466,3.302,6.242,14.202,62.224,9.115,2.538
723,28.995,4.105,20.38,5.117,1.436,5.062,8.731,2.318,6.602,70.82,5.286,14.132,1.403,44.793,1.896,17.293,25.977,77.477,4.334,3.598,9.446,14.198,62.14,7.457,2.531
724,27.603,3.083,20.659,5.45,1.248,5.026,8.481,1.923,8.177,68.564,5.574,15.146,1.236,43.211,2.009,21.479,24.74,77.163,3.254,3.813,13.59,14.888,61.394,6.117,2.475
725,26.957,2.781,20.606,5.844,1.162,4.939,8.688,1.869,9.547,67.894,5.894,15.641,1.116,40.195,2.114,24.523,22.54,75.627,2.87,3.915,17.526,16.221,61.101,5.113,2.396
726,27.276,2.873,20.041,6.181,1.165,4.741,9.4,1.945,10.164,70.257,6.112,15.473,1.069,36.46,2.235,25.384,19.832,73.108,2.827,3.924,19.976,17.648,61.72,4.446,2.334
727,28.323,3.231,18.858,6.366,1.227,4.445,10.401,2.04,9.678,75.903,6.083,14.673,1.097,33.032,2.387,23.654,16.997,70.029,2.935,3.878,20.209,18.482,63.126,4.119,2.33
728,29.406,3.733,17.225,6.25,1.299,4.186,11.414,2.1,8.225,83.626,5.742,13.491,1.174,30.859,2.552,19.689,14.213,66.823,3.142,3.794,18.203,18.171,64.779,4.115,2.403
729,29.927,4.229,15.685,5.811,1.332,4.287,12.314,2.091,6.375,91.486,5.175,12.411,1.256,30.376,2.681,14.727,11.931,63.893,3.425,3.655,14.868,16.733,66.018,4.324,2.543
730,29.721,4.577,14.043,5.259,1.296,5.037,13.054,2.006,4.645,97.728,4.581,11.867,1.303,31.401,2.714,10.146,10.677,61.469,3.745,3.445,11.437,14.588,66.294,4.555,2.715
731,28.912,4.704,12.35,4.89,1.181,6.54,13.58,1.865,3.345,101.092,4.158,12.017,1.306,33.263,2.62,7.205,10.853,59.496,4.05,3.19,9.098,12.399,65.242,4.585,2.86
732,27.833,4.62,10.489,4.959,1.002,8.443,13.811,1.716,2.528,100.995,4.006,12.644,1.281,35.196,2.414,6.533,12.495,57.805,4.274,2.96,8.522,10.863,62.892,4.281,2.931
733,26.843,4.41,9.053,5.517,0.808,10.295,13.626,1.617,2.215,97.733,4.094,13.328,1.258,36.79,2.161,8.18,15.106,56.188,4.349,2.832,9.571,10.393,59.894,3.692,2.919
