itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
137,5.025,0.793,5.559,6.552,1.084,6.87,1.654,0.601,1.414,1.615,0.403,2.105,0.28,1.471,0.398,9.136,5.234,5.875,1.573,0.222,8.284,8.344,5.067,1.555,0.338
138,4.734,0.873,6.745,5.8,1.208,6.926,1.678,0.575,1.682,1.465,0.414,2.046,0.265,1.466,0.38,9.679,5.18,5.822,1.424,0.249,8.746,8.409,5.232,1.492,0.338
139,4.353,0.935,7.885,5.092,1.257,6.931,1.7,0.523,1.946,1.494,0.414,2.133,0.255,1.339,0.353,9.941,5.386,5.221,1.237,0.269,8.388,7.626,4.831,1.282,0.337
140,4.287,0.982,8.456,4.908,1.265,6.714,1.68,0.456,2.082,1.759,0.409,2.371,0.263,1.118,0.325,9.961,5.732,4.342,1.076,0.28,7.329,6.447,4.092,1.004,0.336
141,5.091,1.039,8.522,5.826,1.304,6.463,1.611,0.391,2.07,2.205,0.41,2.709,0.298,0.863,0.302,9.77,6.167,3.535,1.023,0.285,6.024,5.557,3.42,0.79,0.342
142,7.104,1.133,7.897,8.177,1.433,6.184,1.533,0.345,1.966,2.696,0.424,3.06,0.361,0.636,0.287,9.476,6.906,3.068,1.128,0.292,4.923,5.539,3.199,0.751,0.363
143,10.102,1.272,6.946,11.685,1.65,6.034,1.504,0.325,1.812,3.071,0.448,3.311,0.438,0.481,0.279,9.189,8.302,3.019,1.358,0.309,4.508,6.472,3.561,0.917,0.4
144,13.324,1.424,5.733,15.49,1.883,5.869,1.56,0.332,1.728,3.225,0.473,3.393,0.508,0.406,0.273,8.86,10.495,3.247,1.607,0.337,4.78,7.879,4.287,1.21,0.442
145,15.746,1.526,4.641,18.429,2.023,5.609,1.695,0.356,1.701,3.113,0.487,3.282,0.547,0.386,0.265,8.447,13.163,3.5,1.762,0.373,5.483,9.03,4.949,1.487,0.47
146,16.624,1.523,3.611,19.588,1.986,5.076,1.866,0.388,1.713,2.794,0.481,3.01,0.542,0.382,0.257,7.877,15.526,3.584,1.752,0.414,6.165,9.378,5.164,1.62,0.467
147,15.872,1.403,2.775,18.754,1.762,4.265,2.025,0.424,1.741,2.362,0.454,2.609,0.497,0.388,0.252,7.273,16.741,3.473,1.588,0.456,6.476,8.801,4.783,1.569,0.429
148,14.06,1.206,2.279,16.529,1.428,3.527,2.153,0.461,1.766,1.95,0.413,2.171,0.429,0.425,0.255,6.982,16.271,3.229,1.338,0.497,6.267,7.525,3.948,1.375,0.369
149,12.029,1.01,2.122,13.911,1.12,3.157,2.23,0.491,1.738,1.717,0.37,1.82,0.358,0.518,0.265,7.305,14.223,2.948,1.082,0.534,5.712,5.986,2.985,1.137,0.319
150,10.448,0.902,2.443,11.756,0.964,3.463,2.243,0.51,1.629,1.806,0.334,1.688,0.299,0.668,0.279,8.281,11.243,2.734,0.885,0.562,5.185,4.608,2.29,0.963,0.312
151,9.498,0.919,3.051,10.397,1.006,4.302,2.182,0.516,1.44,2.228,0.313,1.816,0.261,0.85,0.292,9.497,8.162,2.659,0.779,0.576,4.984,3.659,2.115,0.912,0.359
152,8.875,1.031,3.752,9.567,1.184,5.338,2.037,0.508,1.226,2.859,0.306,2.135,0.241,1.017,0.304,10.513,5.703,2.706,0.757,0.576,5.172,3.182,2.43,0.966,0.443
153,8.125,1.164,4.36,8.714,1.374,6.152,1.808,0.483,1.017,3.46,0.304,2.494,0.231,1.114,0.315,10.875,4.164,2.771,0.784,0.564,5.595,3.035,2.967,1.049,0.527
154,7.018,1.247,4.794,7.489,1.46,6.471,1.514,0.443,0.851,3.775,0.299,2.711,0.224,1.102,0.326,10.392,3.463,2.73,0.813,0.544,5.987,3.01,3.371,1.078,0.572
155,5.693,1.246,5.085,5.982,1.402,6.258,1.187,0.391,0.719,3.636,0.291,2.649,0.217,0.981,0.335,9.167,3.233,2.524,0.814,0.519,6.044,2.96,3.399,1.015,0.561
156,4.495,1.176,5.278,4.586,1.245,5.647,0.874,0.337,0.618,3.064,0.28,2.315,0.212,0.797,0.337,7.548,3.095,2.17,0.777,0.49,5.609,2.849,2.996,0.882,0.502
157,3.77,1.08,5.314,3.685,1.074,4.856,0.632,0.296,0.54,2.282,0.275,1.859,0.209,0.624,0.326,5.984,2.913,1.759,0.709,0.455,4.844,2.74,2.317,0.759,0.42
158,3.69,1.004,5.143,3.504,0.979,4.221,0.508,0.279,0.477,1.579,0.284,1.475,0.21,0.527,0.301,4.839,2.674,1.383,0.644,0.417,4.076,2.756,1.633,0.757,0.349
159,4.141,0.976,4.774,3.959,1.007,4.125,0.531,0.296,0.42,1.182,0.315,1.295,0.219,0.542,0.265,4.246,2.41,1.129,0.619,0.38,3.776,2.995,1.186,0.956,0.312
160,4.79,0.987,4.347,4.715,1.133,4.701,0.693,0.34,0.384,1.139,0.364,1.346,0.236,0.655,0.225,4.145,2.129,1.026,0.655,0.35,4.228,3.467,1.103,1.341,0.313
161,5.264,1.009,4.022,5.374,1.282,5.915,0.94,0.398,0.416,1.328,0.42,1.537,0.257,0.818,0.191,4.389,1.836,1.056,0.745,0.335,5.438,4.011,1.343,1.803,0.338
162,5.394,1.008,4.026,5.703,1.365,7.306,1.194,0.448,0.563,1.548,0.468,1.704,0.277,0.975,0.169,4.827,1.572,1.18,0.854,0.336,7.012,4.422,1.743,2.176,0.366
163,5.163,0.968,4.413,5.623,1.331,8.443,1.385,0.47,0.843,1.648,0.494,1.717,0.292,1.095,0.161,5.257,1.376,1.36,0.943,0.354,8.324,4.55,2.121,2.314,0.385
164,4.651,0.899,5.011,5.172,1.197,8.895,1.468,0.462,1.222,1.595,0.49,1.56,0.298,1.155,0.165,5.473,1.254,1.543,0.986,0.387,8.846,4.407,2.354,2.159,0.395
165,4.022,0.828,5.483,4.481,1.023,8.39,1.432,0.437,1.605,1.413,0.46,1.304,0.299,1.152,0.173,5.274,1.191,1.659,0.981,0.429,8.247,4.105,2.387,1.76,0.398
166,3.465,0.78,5.609,3.724,0.875,7.351,1.298,0.414,1.9,1.164,0.412,1.046,0.3,1.097,0.183,4.716,1.157,1.655,0.946,0.473,6.941,3.774,2.203,1.251,0.398
167,3.234,0.772,5.272,3.121,0.796,6.032,1.121,0.406,2.03,0.933,0.363,0.9,0.305,1.012,0.196,3.951,1.225,1.543,0.906,0.507,5.305,3.539,1.908,0.799,0.393
168,3.581,0.811,4.608,2.951,0.794,4.893,0.955,0.418,2.026,0.836,0.325,0.973,0.313,0.925,0.213,3.329,1.637,1.385,0.889,0.525,4.064,3.598,1.752,0.539,0.384
169,4.627,0.898,4.064,3.423,0.85,4.208,0.837,0.441,1.947,0.939,0.302,1.285,0.321,0.857,0.235,3.212,2.695,1.272,0.913,0.522,3.338,4.067,1.955,0.527,0.372
170,6.203,1.014,3.749,4.516,0.926,3.907,0.776,0.466,1.904,1.243,0.293,1.759,0.325,0.823,0.26,3.883,4.55,1.278,0.983,0.496,3.48,4.88,2.58,0.72,0.359
171,7.864,1.122,3.934,5.926,0.978,3.856,0.758,0.481,1.959,1.67,0.289,2.246,0.322,0.821,0.282,5.403,7.033,1.416,1.076,0.451,3.955,5.808,3.481,1.004,0.345
172,9.101,1.184,4.411,7.201,0.987,3.832,0.764,0.483,2.108,2.099,0.286,2.599,0.316,0.835,0.295,7.573,9.689,1.638,1.174,0.396,4.696,6.538,4.351,1.26,0.332
173,9.504,1.181,5.059,7.875,0.954,3.807,0.779,0.474,2.264,2.387,0.281,2.704,0.314,0.851,0.294,9.913,11.885,1.842,1.254,0.343,5.293,6.782,4.843,1.403,0.32
174,8.902,1.111,5.52,7.656,0.884,3.739,0.812,0.458,2.346,2.42,0.278,2.513,0.327,0.858,0.281,11.888,13.15,1.929,1.296,0.301,5.734,6.381,4.733,1.388,0.308
175,7.447,0.998,5.603,6.619,0.788,3.602,0.868,0.435,2.28,2.172,0.278,2.089,0.356,0.846,0.262,13.027,13.284,1.891,1.29,0.276,5.836,5.44,4.065,1.229,0.295
176,5.604,0.889,5.135,5.212,0.686,3.243,0.948,0.402,2.093,1.727,0.282,1.58,0.396,0.819,0.246,13.016,12.511,1.758,1.237,0.267,5.504,4.286,3.103,0.987,0.276
177,3.972,0.839,4.34,4.046,0.609,2.782,1.035,0.359,1.843,1.252,0.293,1.193,0.438,0.792,0.239,11.966,11.355,1.613,1.156,0.27,4.915,3.35,2.242,0.775,0.256
178,3.004,0.878,3.459,3.563,0.586,2.207,1.121,0.312,1.589,0.937,0.309,1.088,0.47,0.777,0.244,10.149,10.387,1.525,1.077,0.284,4.194,2.978,1.812,0.701,0.244
179,2.794,0.998,2.9,3.826,0.636,1.797,1.184,0.271,1.373,0.884,0.33,1.286,0.487,0.771,0.262,8.179,9.871,1.508,1.031,0.307,3.657,3.216,1.901,0.815,0.243
180,3.079,1.147,2.832,4.522,0.745,1.581,1.214,0.24,1.19,1.069,0.352,1.674,0.486,0.758,0.287,6.632,9.737,1.534,1.029,0.331,3.402,3.794,2.317,1.073,0.254
181,3.455,1.256,3.088,5.175,0.877,1.583,1.206,0.22,1.033,1.367,0.372,2.082,0.467,0.725,0.311,5.909,9.789,1.552,1.064,0.35,3.464,4.312,2.732,1.366,0.268
182,3.74,1.278,3.591,5.517,0.996,1.719,1.153,0.21,0.882,1.621,0.387,2.349,0.435,0.666,0.33,5.997,9.876,1.497,1.107,0.357,3.653,4.47,2.882,1.574,0.279
183,4.108,1.209,3.954,5.663,1.072,1.886,1.063,0.215,0.738,1.757,0.399,2.411,0.398,0.599,0.34,6.551,10.024,1.385,1.126,0.354,3.782,4.205,2.709,1.62,0.284
184,4.833,1.072,4.259,5.885,1.095,2.044,0.967,0.234,0.629,1.767,0.406,2.272,0.361,0.551,0.341,7.225,10.349,1.236,1.096,0.344,3.751,3.647,2.277,1.487,0.283
185,6.039,0.908,4.263,6.392,1.066,2.14,0.894,0.262,0.594,1.682,0.405,1.983,0.326,0.552,0.335,7.585,10.833,1.086,1.006,0.33,3.464,3.006,1.712,1.217,0.275
186,7.56,0.767,4.259,7.217,1.0,2.199,0.891,0.304,0.749,1.595,0.395,1.627,0.297,0.636,0.325,7.438,11.366,0.967,0.877,0.315,3.067,2.576,1.145,0.89,0.265
187,8.958,0.701,4.372,8.16,0.916,2.24,1.055,0.374,1.401,1.577,0.376,1.287,0.275,0.831,0.319,6.779,11.757,0.913,0.761,0.302,2.649,2.744,0.777,0.61,0.26
188,9.716,0.743,4.918,8.862,0.834,2.266,1.485,0.487,2.888,1.66,0.354,1.007,0.263,1.146,0.33,5.898,11.889,0.914,0.714,0.294,2.41,3.754,0.731,0.453,0.272
189,9.51,0.888,5.805,9.003,0.763,2.284,2.191,0.641,5.188,1.843,0.336,0.796,0.262,1.567,0.363,5.047,11.768,0.949,0.766,0.292,2.418,5.525,0.978,0.432,0.303
190,8.443,1.099,6.862,8.532,0.705,2.311,3.043,0.809,7.923,2.095,0.328,0.676,0.267,2.021,0.413,4.432,11.549,0.992,0.897,0.297,2.613,7.658,1.404,0.511,0.35
191,7.008,1.325,7.694,7.731,0.67,2.413,3.799,0.943,10.347,2.343,0.333,0.685,0.279,2.404,0.465,4.08,11.383,0.985,1.058,0.31,2.911,9.628,1.865,0.644,0.402
192,5.815,1.541,8.053,7.08,0.709,2.716,4.199,0.998,11.662,2.553,0.349,0.931,0.3,2.598,0.5,4.001,11.496,0.96,1.215,0.336,3.38,11.017,2.341,0.826,0.452
193,5.335,1.745,7.964,6.99,0.888,3.399,4.105,0.956,11.492,2.727,0.372,1.479,0.334,2.536,0.507,4.311,11.975,0.967,1.358,0.376,4.217,11.59,2.816,1.068,0.496
194,5.754,1.95,7.701,7.658,1.244,4.652,3.565,0.828,9.824,2.881,0.395,2.263,0.379,2.233,0.485,5.391,12.707,1.09,1.503,0.424,5.565,11.326,3.234,1.37,0.529
195,6.872,2.158,7.669,8.94,1.742,6.457,2.8,0.658,7.406,3.012,0.411,3.107,0.432,1.776,0.442,7.532,13.382,1.399,1.682,0.467,7.231,10.416,3.542,1.706,0.547
196,8.242,2.339,7.964,10.462,2.264,8.486,2.074,0.498,4.952,3.114,0.42,3.797,0.482,1.297,0.394,10.629,13.849,1.914,1.922,0.489,8.753,9.202,3.687,2.017,0.546
197,9.454,2.438,8.725,11.852,2.651,10.28,1.578,0.383,3.269,3.191,0.425,4.165,0.518,0.913,0.355,14.071,14.074,2.643,2.21,0.48,9.613,8.096,3.628,2.22,0.522
198,10.196,2.385,9.287,12.819,2.768,11.257,1.357,0.326,2.415,3.224,0.426,4.135,0.529,0.674,0.328,17.161,14.07,3.486,2.503,0.442,9.542,7.424,3.349,2.244,0.478
199,10.302,2.152,9.281,13.166,2.576,11.058,1.325,0.318,2.247,3.172,0.42,3.752,0.508,0.559,0.307,18.935,13.85,4.245,2.749,0.389,8.512,7.28,2.884,2.063,0.423
200,9.923,1.785,8.321,12.99,2.159,9.797,1.329,0.338,2.257,3.003,0.408,3.178,0.461,0.504,0.285,18.944,13.453,4.774,2.931,0.336,6.849,7.567,2.34,1.733,0.37
201,9.429,1.406,6.777,12.557,1.697,7.967,1.278,0.378,2.123,2.745,0.392,2.62,0.405,0.463,0.257,17.05,12.973,5.063,3.049,0.295,5.154,8.157,1.871,1.385,0.339
202,9.162,1.16,5.313,12.084,1.383,6.243,1.173,0.437,1.828,2.478,0.378,2.253,0.364,0.442,0.228,13.932,12.683,5.235,3.116,0.275,4.11,8.944,1.682,1.174,0.342
203,9.303,1.122,4.614,11.654,1.323,5.233,1.076,0.501,1.464,2.298,0.371,2.169,0.355,0.469,0.203,10.516,12.881,5.374,3.14,0.274,4.155,9.857,1.864,1.199,0.375
204,9.757,1.276,5.178,11.25,1.494,5.431,1.043,0.555,1.165,2.241,0.369,2.332,0.378,0.563,0.187,7.559,13.678,5.399,3.093,0.282,5.186,10.846,2.358,1.437,0.42
205,10.202,1.526,6.95,10.86,1.772,6.938,1.138,0.586,1.034,2.279,0.37,2.622,0.416,0.718,0.18,5.629,15.102,5.23,2.941,0.288,6.638,11.873,2.966,1.759,0.454
206,10.27,1.753,9.396,10.482,2.008,9.322,1.399,0.59,1.053,2.311,0.368,2.851,0.443,0.9,0.181,5.25,17.017,4.796,2.68,0.29,7.744,12.758,3.405,2.003,0.462
207,9.748,1.865,11.656,10.121,2.092,11.809,1.804,0.566,1.181,2.246,0.357,2.89,0.438,1.052,0.184,6.518,19.188,4.197,2.347,0.293,8.001,13.318,3.5,2.055,0.443
208,8.656,1.832,12.871,9.762,1.991,13.538,2.269,0.525,1.299,2.029,0.333,2.695,0.397,1.134,0.185,9.076,21.179,3.623,2.0,0.304,7.247,13.431,3.221,1.891,0.412
209,7.311,1.692,12.632,9.47,1.749,14.006,2.679,0.472,1.365,1.694,0.302,2.322,0.332,1.142,0.182,12.18,22.387,3.27,1.687,0.328,5.782,13.034,2.679,1.575,0.386
210,6.229,1.518,11.149,9.407,1.454,13.189,2.912,0.414,1.319,1.324,0.277,1.882,0.268,1.095,0.175,15.198,22.332,3.249,1.45,0.366,4.165,12.182,2.111,1.237,0.379
211,5.895,1.385,8.992,9.765,1.205,11.447,2.892,0.361,1.229,1.04,0.272,1.522,0.221,1.031,0.167,17.762,20.973,3.543,1.319,0.412,2.917,11.051,1.74,1.017,0.394
212,6.554,1.327,6.954,10.657,1.062,9.44,2.615,0.326,1.145,0.897,0.294,1.32,0.201,0.984,0.159,19.831,18.819,3.942,1.312,0.459,2.426,9.868,1.678,0.991,0.424
213,8.026,1.332,5.711,11.953,1.029,7.93,2.154,0.328,1.171,0.881,0.338,1.262,0.202,0.96,0.156,21.479,16.634,4.123,1.443,0.496,2.922,8.787,1.864,1.135,0.456
214,9.797,1.355,5.515,13.326,1.06,7.436,1.644,0.38,1.333,0.927,0.391,1.253,0.21,0.944,0.161,22.512,15.013,3.89,1.698,0.514,4.361,7.908,2.102,1.35,0.473
215,11.217,1.347,6.073,14.342,1.094,7.924,1.215,0.476,1.602,0.98,0.437,1.218,0.216,0.92,0.177,22.633,14.189,3.315,2.019,0.513,6.498,7.301,2.218,1.525,0.466
216,11.83,1.28,6.827,14.684,1.089,8.867,0.946,0.586,1.87,0.997,0.467,1.131,0.221,0.892,0.2,21.51,13.99,2.682,2.313,0.495,8.825,6.994,2.171,1.592,0.434
217,11.481,1.15,7.3,14.208,1.029,9.573,0.859,0.677,2.02,0.955,0.474,0.987,0.229,0.886,0.224,19.027,13.872,2.243,2.501,0.468,10.698,6.867,1.988,1.534,0.386
218,10.344,0.985,7.268,13.017,0.927,9.552,0.918,0.717,2.008,0.885,0.464,0.823,0.241,0.925,0.245,15.576,13.367,2.093,2.543,0.436,11.633,6.704,1.747,1.385,0.337
219,8.956,0.846,6.928,11.586,0.834,8.85,1.076,0.705,1.825,0.869,0.445,0.773,0.254,1.031,0.259,11.908,12.358,2.246,2.459,0.401,11.476,6.432,1.695,1.254,0.299
220,7.897,0.792,6.709,10.436,0.804,7.96,1.291,0.66,1.518,0.985,0.428,0.969,0.265,1.195,0.267,9.107,11.142,2.667,2.34,0.369,10.505,6.203,2.116,1.277,0.279
221,7.477,0.853,7.063,9.812,0.866,7.479,1.534,0.612,1.181,1.265,0.415,1.454,0.27,1.373,0.269,7.889,10.091,3.275,2.286,0.344,9.414,6.246,3.141,1.519,0.276
222,7.66,1.013,8.22,9.683,1.015,7.748,1.757,0.581,0.92,1.669,0.406,2.147,0.267,1.513,0.264,8.12,9.407,3.955,2.354,0.33,8.789,6.67,4.594,1.924,0.283
223,8.067,1.212,10.047,9.776,1.207,8.79,1.945,0.571,0.811,2.088,0.398,2.866,0.26,1.578,0.252,9.052,9.039,4.589,2.515,0.329,8.849,7.327,6.032,2.334,0.293
224,8.225,1.377,12.039,9.716,1.382,10.155,2.104,0.575,0.904,2.383,0.387,3.386,0.251,1.551,0.236,9.89,8.798,4.974,2.656,0.343,9.236,7.83,6.922,2.572,0.298
225,7.834,1.457,13.647,9.235,1.488,11.348,2.232,0.577,1.215,2.435,0.372,3.538,0.245,1.433,0.219,10.196,8.614,5.004,2.661,0.37,9.36,7.826,6.918,2.535,0.299
226,6.853,1.429,14.338,8.289,1.496,11.961,2.312,0.566,1.709,2.217,0.35,3.275,0.247,1.251,0.204,9.827,8.502,4.693,2.478,0.404,8.784,7.245,6.02,2.232,0.301
227,5.568,1.307,13.915,7.173,1.409,11.901,2.34,0.537,2.296,1.799,0.322,2.698,0.263,1.043,0.195,8.962,8.541,4.178,2.158,0.437,7.454,6.345,4.572,1.764,0.308
228,4.331,1.145,12.524,6.235,1.276,11.307,2.343,0.502,2.832,1.375,0.298,2.049,0.297,0.866,0.194,7.98,8.834,3.59,1.813,0.465,5.808,5.597,3.147,1.312,0.325
229,3.446,1.021,10.54,5.724,1.184,10.404,2.396,0.484,3.207,1.208,0.297,1.651,0.352,0.765,0.201,7.376,9.458,3.042,1.573,0.497,4.432,5.565,2.312,1.066,0.352
230,3.129,0.992,8.5,5.804,1.224,9.48,2.571,0.501,3.351,1.49,0.336,1.761,0.423,0.761,0.217,7.585,10.429,2.593,1.52,0.542,3.952,6.669,2.374,1.117,0.39
231,3.434,1.063,6.863,6.536,1.431,8.878,2.884,0.559,3.267,2.174,0.415,2.381,0.498,0.839,0.238,8.669,11.616,2.232,1.633,0.605,4.75,8.946,3.199,1.402,0.433
232,4.345,1.187,5.913,7.956,1.756,8.787,3.257,0.64,3.017,3.011,0.52,3.296,0.561,0.946,0.26,10.221,12.808,1.944,1.827,0.675,6.588,11.963,4.35,1.75,0.475
233,5.687,1.301,5.671,9.901,2.097,9.184,3.553,0.71,2.7,3.658,0.624,4.134,0.603,1.014,0.278,11.428,13.782,1.755,2.002,0.735,8.802,14.912,5.335,1.981,0.512
234,7.12,1.359,5.945,12.008,2.341,9.943,3.629,0.739,2.383,3.849,0.702,4.57,0.622,0.994,0.287,11.596,14.277,1.727,2.098,0.762,10.602,16.884,5.819,2.001,0.539
235,8.371,1.342,6.562,13.941,2.413,11.116,3.408,0.709,2.091,3.526,0.742,4.434,0.623,0.873,0.288,10.46,14.057,1.811,2.107,0.744,11.348,17.214,5.664,1.808,0.555
236,9.228,1.279,7.437,15.397,2.315,12.983,2.945,0.623,1.846,2.817,0.743,3.778,0.61,0.689,0.284,8.563,13.418,1.936,2.048,0.682,10.779,15.754,4.942,1.47,0.557
237,9.587,1.252,8.595,16.151,2.142,15.745,2.389,0.506,1.667,2.029,0.719,2.879,0.59,0.513,0.281,6.911,12.996,2.002,1.942,0.599,9.192,13.059,3.936,1.112,0.548
238,9.491,1.37,10.114,16.119,2.054,19.485,1.899,0.399,1.58,1.528,0.689,2.132,0.569,0.417,0.289,6.587,13.36,1.985,1.806,0.531,7.422,10.211,3.001,0.872,0.54
239,9.048,1.696,12.053,15.35,2.184,24.04,1.553,0.339,1.6,1.552,0.665,1.875,0.557,0.438,0.311,8.299,14.646,1.972,1.664,0.507,6.32,8.298,2.398,0.837,0.541
240,8.381,2.189,14.301,14.02,2.543,28.802,1.345,0.337,1.73,2.093,0.646,2.194,0.556,0.572,0.346,11.899,16.418,2.103,1.532,0.536,6.331,7.89,2.217,1.002,0.556
241,7.629,2.709,16.502,12.456,3.006,32.666,1.251,0.377,1.929,2.887,0.626,2.872,0.569,0.784,0.387,16.312,17.779,2.421,1.414,0.604,7.197,8.805,2.32,1.284,0.575
242,6.965,3.074,18.042,11.049,3.367,34.413,1.285,0.424,2.101,3.542,0.596,3.508,0.588,1.023,0.423,20.025,17.901,2.831,1.318,0.684,8.327,10.336,2.485,1.56,0.584
243,6.549,3.146,18.354,10.09,3.445,33.555,1.473,0.449,2.168,3.777,0.556,3.77,0.602,1.237,0.445,22.102,16.596,3.173,1.251,0.751,9.122,11.645,2.601,1.722,0.571
244,6.531,2.887,17.261,9.68,3.174,30.517,1.792,0.44,2.109,3.54,0.511,3.584,0.6,1.38,0.448,22.457,14.288,3.311,1.205,0.789,9.242,12.244,2.666,1.72,0.535
245,7.116,2.376,15.216,9.907,2.627,26.526,2.18,0.399,1.994,2.981,0.463,3.093,0.574,1.427,0.429,21.554,11.803,3.229,1.183,0.788,8.836,12.184,2.71,1.566,0.482
246,8.492,1.787,13.089,10.935,1.98,23.08,2.516,0.344,1.902,2.404,0.416,2.662,0.53,1.388,0.392,20.056,9.956,3.046,1.2,0.748,8.438,12.058,2.797,1.348,0.426
247,10.604,1.313,11.778,12.792,1.435,21.303,2.656,0.297,1.887,2.095,0.377,2.639,0.488,1.294,0.345,18.428,9.128,2.9,1.28,0.684,8.585,12.552,2.976,1.183,0.382
248,13.089,1.076,11.796,15.268,1.12,21.465,2.526,0.269,1.924,2.157,0.35,3.154,0.469,1.181,0.295,16.814,9.221,2.92,1.421,0.62,9.396,13.949,3.256,1.148,0.361
249,15.424,1.094,12.884,18.023,1.062,22.743,2.163,0.261,1.953,2.504,0.334,4.078,0.478,1.069,0.25,15.024,9.758,3.142,1.591,0.578,10.534,15.835,3.606,1.245,0.36
250,17.187,1.288,14.298,20.602,1.191,23.684,1.714,0.268,1.922,2.897,0.326,5.028,0.501,0.97,0.215,12.935,10.37,3.482,1.724,0.568,11.405,17.272,3.919,1.413,0.366
251,18.204,1.523,14.924,22.489,1.388,22.947,1.392,0.279,1.812,3.152,0.317,5.637,0.519,0.883,0.191,10.922,11.103,3.778,1.743,0.588,11.482,17.355,4.038,1.55,0.368
252,18.593,1.672,14.261,23.301,1.539,20.209,1.361,0.291,1.64,3.186,0.307,5.685,0.512,0.8,0.179,9.53,11.981,3.865,1.614,0.623,10.516,15.657,3.844,1.579,0.357
253,18.506,1.673,12.451,22.857,1.578,16.048,1.637,0.304,1.477,3.029,0.295,5.182,0.476,0.715,0.175,9.122,12.913,3.727,1.362,0.653,8.667,12.459,3.384,1.477,0.336
254,18.054,1.542,10.037,21.347,1.499,11.488,2.096,0.315,1.403,2.796,0.283,4.342,0.422,0.626,0.178,9.764,13.728,3.473,1.064,0.667,6.606,8.791,2.845,1.278,0.311
255,17.374,1.354,7.864,19.416,1.351,7.797,2.559,0.321,1.484,2.588,0.275,3.451,0.374,0.539,0.186,11.167,14.042,3.224,0.808,0.667,5.106,5.966,2.435,1.065,0.29
256,16.686,1.203,6.566,17.94,1.215,5.936,2.882,0.321,1.758,2.448,0.273,2.754,0.357,0.464,0.2,12.804,13.578,3.056,0.663,0.661,4.666,4.935,2.31,0.923,0.28
257,16.186,1.144,6.314,17.408,1.156,5.984,3.01,0.317,2.196,2.344,0.28,2.337,0.377,0.422,0.221,14.1,12.398,2.993,0.642,0.652,5.165,5.799,2.472,0.89,0.281
258,15.871,1.17,6.789,17.577,1.192,7.091,2.974,0.32,2.714,2.209,0.294,2.146,0.421,0.432,0.249,14.62,10.865,2.955,0.702,0.638,6.047,7.842,2.75,0.932,0.29
259,15.5,1.232,7.393,17.697,1.303,8.029,2.856,0.343,3.194,1.986,0.311,2.049,0.463,0.5,0.283,14.084,9.402,2.82,0.777,0.611,6.667,10.067,2.913,0.986,0.297
260,14.905,1.274,7.649,17.244,1.441,8.118,2.737,0.386,3.504,1.676,0.327,1.935,0.481,0.6,0.32,12.628,8.329,2.525,0.819,0.565,6.677,11.81,2.796,0.993,0.297
261,13.978,1.265,7.418,16.068,1.558,7.32,2.645,0.442,3.537,1.336,0.336,1.792,0.468,0.685,0.357,10.748,7.761,2.093,0.821,0.502,6.162,12.833,2.386,0.94,0.286
262,12.62,1.205,6.85,14.227,1.624,5.995,2.587,0.492,3.31,1.02,0.335,1.62,0.431,0.713,0.387,9.044,7.677,1.717,0.801,0.436,5.482,13.154,1.806,0.851,0.268
263,10.797,1.119,6.109,11.939,1.631,4.562,2.535,0.516,2.934,0.787,0.327,1.429,0.39,0.675,0.405,7.98,7.911,1.55,0.787,0.381,4.903,12.936,1.238,0.761,0.245
264,8.687,1.04,5.379,9.7,1.589,3.348,2.454,0.506,2.563,0.667,0.321,1.233,0.362,0.58,0.405,7.787,8.193,1.605,0.8,0.348,4.508,12.448,0.836,0.699,0.223
265,6.967,1.001,4.931,8.494,1.512,2.732,2.328,0.47,2.332,0.722,0.327,1.122,0.36,0.477,0.388,8.425,8.318,1.804,0.863,0.34,4.338,12.123,0.716,0.678,0.206
266,6.727,1.023,5.232,9.501,1.426,3.113,2.152,0.429,2.299,1.005,0.349,1.18,0.387,0.417,0.361,10.037,8.252,2.036,1.0,0.352,4.317,12.429,0.927,0.705,0.202
267,8.649,1.113,6.727,13.231,1.355,4.727,1.923,0.405,2.4,1.493,0.383,1.405,0.431,0.432,0.331,12.47,8.035,2.228,1.209,0.374,4.511,13.578,1.424,0.78,0.217
268,12.559,1.256,9.506,19.047,1.315,7.517,1.656,0.408,2.516,2.084,0.418,1.732,0.475,0.535,0.306,15.49,7.729,2.364,1.456,0.395,5.023,15.342,2.102,0.886,0.253
269,17.32,1.411,13.033,25.227,1.303,11.008,1.375,0.437,2.503,2.647,0.441,2.068,0.503,0.716,0.287,18.461,7.493,2.507,1.705,0.408,5.84,17.137,2.817,0.996,0.307
270,21.288,1.522,16.339,29.638,1.291,14.365,1.136,0.481,2.325,3.033,0.443,2.305,0.505,0.934,0.274,20.601,7.591,2.705,1.931,0.408,6.794,18.262,3.388,1.072,0.364
271,23.031,1.546,18.286,30.651,1.239,16.606,0.999,0.526,1.998,3.134,0.423,2.366,0.478,1.13,0.263,21.283,8.13,2.962,2.113,0.392,7.561,18.146,3.629,1.081,0.407
272,21.984,1.469,18.455,27.91,1.128,17.09,0.977,0.559,1.626,2.953,0.383,2.268,0.43,1.25,0.252,20.333,8.942,3.212,2.245,0.367,7.761,16.588,3.455,1.011,0.422
