itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
599,4.968,0.888,14.866,4.235,0.83,22.572,2.012,0.535,8.785,1.318,3.365,2.985,1.893,0.551,1.296,1.846,0.102,0.767,0.375,0.495,4.767,1.485,0.831,0.729,0.699
600,4.91,0.943,16.277,3.761,0.953,24.695,2.028,0.442,6.484,1.361,3.442,3.506,2.029,0.495,1.321,1.419,0.123,0.875,0.413,0.506,3.873,1.554,0.955,0.695,0.735
601,4.43,0.971,17.504,3.164,1.169,25.903,1.965,0.374,4.966,1.503,3.309,3.931,2.079,0.482,1.328,1.05,0.155,0.951,0.427,0.494,2.874,1.552,1.058,0.707,0.777
602,3.729,0.957,18.484,2.567,1.404,26.068,1.804,0.334,4.514,1.757,2.983,4.188,2.02,0.488,1.305,0.883,0.199,0.977,0.412,0.461,2.073,1.487,1.104,0.764,0.798
603,3.08,0.907,19.2,2.103,1.581,25.055,1.582,0.334,4.971,2.063,2.542,4.28,1.864,0.519,1.249,0.933,0.271,0.957,0.382,0.415,1.707,1.409,1.078,0.839,0.778
604,2.678,0.825,19.566,1.823,1.651,22.903,1.359,0.376,5.917,2.322,2.084,4.263,1.652,0.598,1.165,1.232,0.386,0.908,0.355,0.366,1.853,1.37,0.994,0.894,0.713
605,2.607,0.718,19.542,1.684,1.6,20.015,1.188,0.444,6.877,2.444,1.687,4.188,1.433,0.723,1.059,1.703,0.535,0.854,0.346,0.323,2.367,1.401,0.9,0.893,0.616
606,2.807,0.608,19.148,1.615,1.45,17.025,1.089,0.511,7.526,2.389,1.394,4.066,1.248,0.866,0.94,2.311,0.683,0.804,0.361,0.29,3.009,1.489,0.847,0.829,0.515
607,3.139,0.526,18.39,1.59,1.253,14.645,1.051,0.548,7.76,2.178,1.202,3.875,1.114,0.989,0.822,2.92,0.79,0.756,0.395,0.268,3.583,1.586,0.854,0.726,0.446
608,3.468,0.501,17.436,1.659,1.065,13.379,1.058,0.545,7.711,1.875,1.095,3.577,1.03,1.065,0.72,3.519,0.845,0.696,0.44,0.253,3.988,1.626,0.906,0.613,0.433
609,3.722,0.548,16.539,1.918,0.917,13.105,1.099,0.513,7.629,1.572,1.072,3.173,0.987,1.075,0.645,4.009,0.869,0.62,0.481,0.246,4.267,1.585,0.972,0.521,0.478
610,3.875,0.664,15.861,2.388,0.816,13.395,1.161,0.472,7.704,1.376,1.142,2.728,0.976,1.03,0.599,4.401,0.889,0.546,0.511,0.243,4.489,1.493,1.016,0.467,0.562
611,3.911,0.82,15.464,3.024,0.749,13.594,1.23,0.451,8.002,1.385,1.306,2.346,0.989,0.949,0.579,4.64,0.969,0.498,0.528,0.244,4.672,1.379,1.008,0.451,0.651
612,3.862,0.981,15.21,3.727,0.701,13.234,1.297,0.478,8.447,1.627,1.536,2.106,1.017,0.858,0.583,4.757,1.19,0.482,0.529,0.246,4.799,1.293,0.936,0.455,0.711
613,3.775,1.12,15.103,4.384,0.663,12.232,1.339,0.558,8.951,2.055,1.766,1.989,1.046,0.774,0.612,4.78,1.586,0.485,0.516,0.244,4.831,1.293,0.815,0.46,0.721
614,3.66,1.231,15.403,4.879,0.63,10.835,1.328,0.673,9.491,2.547,1.92,1.917,1.058,0.71,0.668,4.742,2.114,0.498,0.492,0.239,4.778,1.371,0.673,0.453,0.672
615,3.546,1.32,16.493,5.088,0.602,9.357,1.252,0.781,10.162,2.952,1.948,1.806,1.041,0.676,0.749,4.661,2.638,0.531,0.466,0.235,4.638,1.475,0.55,0.437,0.577
616,3.408,1.394,18.366,4.981,0.578,8.113,1.126,0.844,11.031,3.154,1.847,1.638,0.997,0.693,0.841,4.507,2.988,0.598,0.447,0.237,4.45,1.542,0.482,0.418,0.466
617,3.232,1.447,20.398,4.673,0.555,7.397,0.982,0.841,12.033,3.064,1.66,1.442,0.94,0.775,0.922,4.241,3.045,0.7,0.437,0.246,4.244,1.54,0.499,0.401,0.374
618,3.117,1.472,21.746,4.318,0.531,7.355,0.845,0.786,12.871,2.709,1.452,1.287,0.886,0.917,0.974,3.873,2.783,0.819,0.432,0.261,4.025,1.466,0.611,0.391,0.32
619,3.126,1.456,21.725,4.072,0.506,7.947,0.728,0.719,13.226,2.202,1.278,1.262,0.848,1.095,0.985,3.45,2.267,0.911,0.424,0.277,3.812,1.328,0.795,0.386,0.307
620,3.28,1.39,20.196,3.966,0.484,8.936,0.66,0.676,12.914,1.675,1.165,1.421,0.834,1.278,0.953,3.039,1.645,0.936,0.404,0.288,3.678,1.155,0.995,0.388,0.329
621,3.548,1.282,17.765,3.993,0.47,10.057,0.702,0.673,12.077,1.235,1.11,1.755,0.846,1.454,0.887,2.697,1.082,0.875,0.373,0.289,3.675,0.983,1.144,0.399,0.37
622,3.819,1.162,15.522,4.094,0.474,11.13,0.908,0.699,11.121,0.952,1.089,2.189,0.882,1.638,0.798,2.439,0.692,0.742,0.337,0.283,3.868,0.853,1.182,0.411,0.419
623,3.976,1.077,14.661,4.211,0.515,12.203,1.279,0.722,10.523,0.848,1.075,2.609,0.935,1.832,0.702,2.254,0.497,0.579,0.302,0.271,4.233,0.789,1.093,0.416,0.462
624,3.94,1.069,15.648,4.299,0.618,13.57,1.722,0.711,10.605,0.907,1.06,2.913,0.996,1.999,0.615,2.12,0.446,0.441,0.273,0.259,4.73,0.788,0.908,0.407,0.49
625,3.688,1.158,18.241,4.357,0.787,15.631,2.116,0.662,11.421,1.076,1.047,3.031,1.061,2.085,0.552,2.011,0.473,0.364,0.252,0.252,5.119,0.813,0.697,0.386,0.496
626,3.285,1.331,21.322,4.432,0.999,18.159,2.361,0.604,12.76,1.275,1.042,2.931,1.127,2.047,0.526,1.903,0.538,0.341,0.238,0.251,5.248,0.813,0.536,0.361,0.483
627,2.828,1.542,23.979,4.551,1.213,20.74,2.386,0.579,14.276,1.455,1.056,2.68,1.193,1.865,0.542,1.827,0.608,0.338,0.23,0.255,5.019,0.767,0.465,0.342,0.459
628,2.416,1.711,25.741,4.641,1.379,22.535,2.203,0.612,15.636,1.589,1.106,2.388,1.259,1.568,0.596,1.807,0.666,0.331,0.231,0.264,4.501,0.7,0.483,0.335,0.438
629,2.103,1.766,26.472,4.595,1.462,22.867,1.909,0.696,16.677,1.671,1.194,2.184,1.322,1.226,0.677,1.944,0.714,0.325,0.245,0.276,3.825,0.633,0.559,0.341,0.427
630,1.853,1.675,26.107,4.342,1.458,21.492,1.607,0.799,17.252,1.737,1.301,2.148,1.377,0.928,0.774,2.255,0.796,0.326,0.272,0.288,3.142,0.587,0.653,0.35,0.432
631,1.656,1.468,24.744,4.036,1.387,18.909,1.379,0.879,17.222,1.804,1.391,2.303,1.414,0.74,0.875,2.688,0.991,0.337,0.306,0.299,2.594,0.578,0.731,0.352,0.45
632,1.612,1.216,22.605,4.061,1.288,15.945,1.31,0.911,16.505,1.858,1.422,2.611,1.415,0.666,0.97,3.093,1.362,0.354,0.338,0.309,2.245,0.613,0.784,0.343,0.475
633,1.878,1.003,20.044,4.757,1.196,13.351,1.478,0.9,15.125,1.927,1.373,2.971,1.373,0.691,1.043,3.318,1.903,0.377,0.363,0.322,2.063,0.728,0.816,0.325,0.499
634,2.641,0.892,17.428,6.158,1.136,11.519,1.949,0.873,13.173,2.052,1.255,3.326,1.287,0.78,1.081,3.237,2.5,0.408,0.38,0.338,1.985,0.994,0.842,0.309,0.517
635,4.085,0.898,15.138,7.954,1.125,10.504,2.79,0.86,10.89,2.288,1.099,3.621,1.173,0.925,1.074,2.881,2.977,0.446,0.393,0.358,1.902,1.494,0.882,0.305,0.523
636,6.228,0.985,13.439,9.658,1.168,10.096,3.981,0.872,8.613,2.642,0.938,3.811,1.056,1.121,1.024,2.363,3.166,0.486,0.406,0.376,1.812,2.228,0.944,0.315,0.517
637,8.816,1.095,12.515,10.832,1.26,10.175,5.364,0.888,6.649,3.056,0.804,3.884,0.963,1.34,0.946,1.823,2.991,0.534,0.416,0.385,1.816,3.088,1.024,0.339,0.498
638,11.334,1.183,12.395,11.274,1.384,10.847,6.651,0.882,5.293,3.405,0.717,3.84,0.913,1.533,0.862,1.388,2.501,0.59,0.416,0.379,2.031,3.882,1.107,0.367,0.467
639,13.143,1.23,13.275,11.03,1.514,12.346,7.504,0.838,4.799,3.573,0.689,3.694,0.912,1.647,0.787,1.156,1.862,0.645,0.395,0.356,2.548,4.429,1.159,0.389,0.432
640,13.792,1.239,14.865,10.341,1.617,14.375,7.743,0.772,5.2,3.494,0.717,3.436,0.952,1.643,0.729,1.161,1.292,0.682,0.351,0.32,3.313,4.681,1.139,0.4,0.402
641,13.454,1.226,16.492,9.642,1.677,16.359,7.604,0.717,6.216,3.207,0.799,3.064,1.017,1.527,0.685,1.368,0.984,0.69,0.292,0.284,4.127,4.747,1.03,0.403,0.391
642,12.812,1.203,17.438,9.376,1.69,17.566,7.526,0.698,7.264,2.817,0.94,2.629,1.09,1.349,0.652,1.699,1.025,0.675,0.232,0.26,4.784,4.879,0.864,0.41,0.409
643,12.509,1.186,17.141,9.689,1.675,17.375,7.812,0.718,7.745,2.439,1.155,2.199,1.159,1.176,0.632,2.052,1.356,0.649,0.187,0.26,5.326,5.333,0.74,0.44,0.462
644,12.861,1.191,15.56,10.484,1.659,15.732,8.568,0.752,7.356,2.17,1.438,1.878,1.223,1.063,0.639,2.319,1.821,0.633,0.16,0.284,6.018,6.319,0.734,0.516,0.542
645,13.74,1.216,13.252,11.435,1.654,13.138,9.595,0.771,6.233,2.069,1.759,1.733,1.283,1.031,0.685,2.437,2.257,0.647,0.151,0.324,6.97,7.809,0.857,0.645,0.63
646,14.592,1.255,11.069,12.296,1.652,10.518,10.437,0.762,4.803,2.147,2.053,1.788,1.341,1.071,0.774,2.435,2.547,0.686,0.155,0.369,8.058,9.452,1.042,0.811,0.7
647,14.859,1.279,9.748,12.925,1.63,8.784,10.637,0.742,3.56,2.415,2.248,2.04,1.405,1.157,0.886,2.31,2.634,0.734,0.168,0.408,8.925,10.712,1.185,0.976,0.732
648,14.377,1.275,9.541,13.301,1.56,8.441,10.064,0.75,2.863,2.854,2.293,2.429,1.477,1.249,0.989,2.147,2.553,0.771,0.186,0.431,9.236,11.165,1.212,1.102,0.719
649,13.57,1.238,10.134,13.567,1.428,9.472,9.023,0.814,2.846,3.454,2.189,2.926,1.551,1.356,1.047,2.018,2.425,0.788,0.21,0.432,8.824,10.677,1.129,1.17,0.67
650,13.049,1.167,10.911,13.885,1.243,11.337,8.085,0.928,3.346,4.078,1.983,3.493,1.619,1.514,1.037,1.982,2.38,0.784,0.24,0.41,7.814,9.484,1.006,1.186,0.604
651,13.146,1.091,11.259,14.258,1.032,13.206,7.749,1.066,4.078,4.52,1.755,4.03,1.667,1.756,0.965,1.99,2.489,0.764,0.274,0.371,6.576,8.073,0.954,1.176,0.544
652,13.708,1.041,10.89,14.456,0.828,14.345,8.155,1.204,4.776,4.586,1.579,4.435,1.69,2.062,0.866,1.982,2.71,0.737,0.307,0.324,5.588,6.913,1.025,1.16,0.511
653,14.27,1.037,9.965,14.152,0.667,14.404,9.09,1.328,5.276,4.202,1.496,4.602,1.693,2.385,0.793,1.928,2.927,0.703,0.335,0.281,5.233,6.222,1.17,1.143,0.516
654,14.352,1.076,8.95,13.136,0.58,13.443,10.127,1.442,5.488,3.571,1.505,4.48,1.692,2.762,0.793,1.839,3.016,0.681,0.349,0.25,5.336,5.917,1.292,1.11,0.557
655,13.766,1.136,8.349,11.475,0.582,11.879,10.835,1.548,5.404,3.241,1.566,4.127,1.712,3.358,0.887,1.762,2.922,0.734,0.346,0.237,5.544,5.708,1.414,1.039,0.619
656,12.686,1.202,8.516,9.522,0.685,10.29,10.937,1.639,5.121,3.78,1.628,3.67,1.775,4.295,1.059,1.771,2.677,0.936,0.33,0.24,5.552,5.351,1.665,0.92,0.682
657,11.459,1.269,9.415,7.704,0.891,9.11,10.374,1.705,4.753,5.436,1.651,3.321,1.879,5.547,1.264,1.917,2.378,1.311,0.31,0.251,5.271,4.776,2.155,0.769,0.732
658,10.321,1.338,10.617,6.393,1.184,8.469,9.27,1.747,4.405,8.012,1.623,3.356,1.997,6.949,1.446,2.155,2.117,1.802,0.298,0.261,4.848,4.145,2.906,0.621,0.763
659,9.332,1.4,11.473,5.674,1.518,8.213,7.845,1.774,4.091,10.814,1.559,3.93,2.091,8.205,1.566,2.402,1.934,2.268,0.309,0.264,4.272,3.596,3.79,0.519,0.779
660,8.476,1.441,11.344,5.335,1.823,7.974,6.388,1.79,3.777,13.016,1.489,5.1,2.128,9.107,1.606,2.538,1.819,2.6,0.357,0.263,3.641,3.179,4.603,0.48,0.788
661,7.802,1.451,10.103,5.156,2.036,7.547,5.212,1.79,3.378,14.063,1.445,6.786,2.1,9.666,1.571,2.481,1.726,2.759,0.448,0.266,2.981,2.877,5.133,0.498,0.797
662,7.419,1.429,8.246,4.923,2.118,6.908,4.464,1.767,2.905,13.859,1.446,8.754,2.022,10.014,1.485,2.217,1.599,2.782,0.569,0.281,2.362,2.593,5.25,0.56,0.81
663,7.422,1.387,6.572,4.508,2.071,6.188,4.149,1.711,2.427,12.809,1.487,10.725,1.912,10.407,1.379,1.81,1.415,2.747,0.689,0.31,1.81,2.259,4.986,0.649,0.825
664,7.756,1.346,5.761,3.944,1.941,5.525,4.149,1.621,2.032,11.504,1.539,12.386,1.788,11.001,1.277,1.387,1.209,2.721,0.775,0.345,1.402,1.917,4.504,0.749,0.84
665,8.18,1.339,6.101,3.38,1.796,5.082,4.257,1.502,1.82,10.466,1.564,13.486,1.665,11.714,1.191,1.078,1.025,2.696,0.802,0.375,1.144,1.637,3.992,0.839,0.855
666,8.458,1.412,7.488,3.005,1.689,5.094,4.298,1.382,1.863,10.064,1.542,13.953,1.571,12.267,1.136,0.941,0.905,2.615,0.765,0.387,1.034,1.455,3.59,0.898,0.877
667,8.392,1.56,9.724,2.942,1.632,5.734,4.252,1.306,2.167,10.654,1.487,13.993,1.529,12.377,1.124,0.981,0.903,2.444,0.68,0.378,1.08,1.376,3.333,0.93,0.913
668,7.893,1.74,12.522,3.181,1.599,6.986,4.221,1.31,2.679,12.526,1.436,13.98,1.55,11.971,1.162,1.164,1.04,2.228,0.576,0.351,1.284,1.363,3.194,0.948,0.959
669,7.049,1.892,15.683,3.558,1.575,8.623,4.396,1.375,3.272,15.689,1.424,14.222,1.618,11.234,1.232,1.396,1.302,2.06,0.483,0.315,1.692,1.372,3.147,0.96,0.999
670,6.147,1.972,18.64,3.877,1.579,10.196,4.939,1.451,3.832,19.731,1.467,14.707,1.701,10.483,1.303,1.602,1.642,2.031,0.417,0.28,2.238,1.371,3.165,0.968,1.008
671,5.4,1.955,20.538,3.983,1.661,11.162,5.795,1.481,4.21,23.786,1.557,15.236,1.748,9.977,1.34,1.716,1.979,2.17,0.376,0.253,2.791,1.34,3.209,0.964,0.964
672,4.842,1.864,20.67,3.814,1.888,11.148,6.725,1.425,4.299,26.739,1.671,15.561,1.718,9.779,1.329,1.735,2.248,2.42,0.349,0.24,3.215,1.254,3.231,0.935,0.866
673,4.443,1.794,18.767,3.436,2.309,10.146,7.41,1.297,4.079,27.752,1.774,15.472,1.604,9.722,1.273,1.71,2.394,2.656,0.332,0.243,3.436,1.109,3.183,0.874,0.733
674,4.216,1.876,15.25,3.065,2.932,8.455,7.573,1.188,3.604,26.631,1.828,14.937,1.436,9.565,1.196,1.716,2.394,2.771,0.339,0.262,3.374,0.93,3.029,0.798,0.597
675,4.287,2.202,10.986,3.007,3.69,6.567,7.114,1.232,2.986,23.954,1.813,14.132,1.262,9.212,1.124,1.826,2.241,2.737,0.386,0.293,3.149,0.797,2.817,0.755,0.487
676,4.795,2.759,7.134,3.461,4.408,5.042,6.12,1.523,2.356,20.716,1.731,13.212,1.12,8.687,1.081,2.139,1.979,2.592,0.482,0.329,2.737,0.807,2.654,0.815,0.414
677,5.745,3.438,4.361,4.382,4.915,4.08,4.849,2.062,1.862,17.82,1.607,12.266,1.023,8.144,1.077,2.675,1.683,2.41,0.628,0.362,2.36,0.974,2.655,1.045,0.379
678,6.823,4.101,2.883,5.429,5.163,3.628,3.553,2.773,1.578,15.621,1.481,11.327,0.956,7.784,1.104,3.363,1.409,2.262,0.82,0.385,2.054,1.229,2.92,1.471,0.373
679,7.567,4.605,2.414,6.141,5.178,3.503,2.447,3.526,1.531,13.964,1.396,10.316,0.9,7.695,1.15,4.055,1.192,2.185,1.045,0.394,1.9,1.471,3.461,2.041,0.388
680,7.647,4.855,2.587,6.18,5.075,3.587,1.637,4.162,1.715,12.499,1.384,9.222,0.863,7.759,1.205,4.589,1.041,2.162,1.267,0.393,1.788,1.608,4.181,2.626,0.412
681,7.078,4.807,3.3,5.5,4.985,3.946,1.11,4.598,2.035,10.994,1.445,8.18,0.878,7.759,1.263,4.867,0.937,2.155,1.455,0.388,1.693,1.617,4.874,3.066,0.44
682,6.135,4.542,4.467,4.338,4.995,4.538,0.807,4.831,2.323,9.476,1.547,7.361,0.965,7.533,1.311,4.78,0.88,2.139,1.585,0.385,1.598,1.537,5.313,3.249,0.463
683,5.165,4.233,5.776,3.044,5.133,5.155,0.652,4.89,2.438,8.134,1.64,6.842,1.114,7.083,1.335,4.45,0.875,2.106,1.637,0.384,1.511,1.447,5.345,3.136,0.476
684,4.402,4.02,6.894,1.954,5.319,5.581,0.598,4.801,2.315,7.061,1.684,6.59,1.284,6.507,1.324,3.898,0.914,2.053,1.598,0.379,1.437,1.403,4.934,2.782,0.474
685,3.934,4.012,7.449,1.255,5.425,5.607,0.62,4.579,1.996,6.214,1.662,6.488,1.422,5.905,1.291,3.329,0.991,1.968,1.473,0.362,1.388,1.434,4.177,2.31,0.46
686,3.689,4.305,7.276,0.947,5.384,5.221,0.725,4.289,1.59,5.538,1.583,6.406,1.48,5.434,1.258,2.762,1.093,1.861,1.301,0.335,1.336,1.523,3.301,1.871,0.446
687,3.552,4.921,6.404,0.925,5.214,4.574,0.908,4.016,1.223,5.001,1.474,6.234,1.446,5.16,1.248,2.311,1.204,1.739,1.14,0.3,1.287,1.615,2.544,1.591,0.449
688,3.43,5.759,5.136,1.076,4.994,3.992,1.132,3.812,0.965,4.65,1.357,5.935,1.341,5.06,1.27,1.992,1.298,1.598,1.034,0.264,1.241,1.644,2.041,1.528,0.48
689,3.292,6.609,3.81,1.345,4.793,3.703,1.329,3.698,0.851,4.607,1.252,5.503,1.202,5.093,1.309,1.847,1.35,1.458,0.994,0.235,1.213,1.582,1.808,1.667,0.535
690,3.208,7.243,2.718,1.7,4.67,3.741,1.472,3.666,0.846,4.979,1.17,4.993,1.066,5.189,1.341,1.846,1.344,1.349,0.998,0.215,1.211,1.47,1.755,1.938,0.601
691,3.213,7.535,1.993,2.113,4.669,3.962,1.576,3.689,0.895,5.794,1.117,4.599,0.952,5.314,1.352,1.903,1.296,1.294,1.009,0.204,1.25,1.371,1.734,2.252,0.652
692,3.282,7.517,1.638,2.543,4.812,4.173,1.647,3.749,0.966,6.957,1.093,4.533,0.868,5.547,1.339,1.952,1.235,1.309,1.002,0.201,1.308,1.336,1.669,2.527,0.673
693,3.363,7.361,1.585,2.932,5.098,4.262,1.696,3.862,1.027,8.19,1.102,4.884,0.816,6.031,1.307,1.897,1.218,1.399,0.975,0.209,1.351,1.382,1.583,2.694,0.658
694,3.417,7.274,1.767,3.191,5.497,4.193,1.722,4.046,1.067,9.178,1.141,5.621,0.8,6.855,1.26,1.746,1.294,1.559,0.953,0.228,1.359,1.471,1.575,2.712,0.615
695,3.425,7.357,2.09,3.253,5.962,3.998,1.697,4.273,1.08,9.652,1.201,6.525,0.824,7.999,1.199,1.531,1.46,1.753,0.964,0.258,1.342,1.531,1.73,2.592,0.56
696,3.327,7.582,2.421,3.138,6.465,3.739,1.588,4.467,1.106,9.533,1.272,7.296,0.879,9.309,1.128,1.352,1.655,1.931,1.015,0.291,1.327,1.492,2.05,2.396,0.508
697,3.048,7.829,2.691,2.908,6.985,3.456,1.383,4.541,1.181,9.017,1.346,7.663,0.944,10.554,1.055,1.264,1.792,2.052,1.088,0.321,1.338,1.327,2.448,2.209,0.471
698,2.582,7.98,2.867,2.651,7.494,3.142,1.112,4.49,1.338,8.483,1.416,7.5,0.99,11.48,1.0,1.273,1.804,2.084,1.148,0.339,1.367,1.068,2.797,2.091,0.46
699,1.988,8.003,2.967,2.456,7.966,2.793,0.859,4.4,1.586,8.253,1.47,6.873,1.002,11.867,0.983,1.349,1.672,2.012,1.17,0.344,1.398,0.816,2.978,2.054,0.478
700,1.35,7.95,3.054,2.381,8.365,2.485,0.722,4.409,1.89,8.375,1.499,6.028,0.981,11.627,1.022,1.447,1.446,1.86,1.141,0.337,1.412,0.676,2.935,2.054,0.522
701,0.886,7.956,3.305,2.412,8.643,2.423,0.775,4.618,2.185,8.646,1.507,5.254,0.951,10.828,1.108,1.546,1.197,1.684,1.073,0.325,1.426,0.708,2.698,2.024,0.585
702,0.834,8.129,3.912,2.503,8.733,2.794,1.02,5.008,2.403,8.739,1.513,4.762,0.944,9.64,1.213,1.605,0.985,1.538,0.99,0.312,1.47,0.898,2.357,1.932,0.659
703,1.322,8.469,4.904,2.578,8.596,3.665,1.385,5.448,2.488,8.434,1.531,4.577,0.988,8.249,1.293,1.66,0.853,1.452,0.924,0.301,1.52,1.169,2.009,1.805,0.731
704,2.254,8.853,6.077,2.551,8.252,4.785,1.746,5.78,2.418,7.751,1.56,4.602,1.087,6.838,1.318,1.662,0.782,1.423,0.901,0.291,1.53,1.404,1.738,1.719,0.784
705,3.348,9.097,7.083,2.406,7.803,5.846,1.964,5.889,2.232,6.9,1.582,4.771,1.217,5.545,1.278,1.636,0.734,1.418,0.927,0.277,1.448,1.505,1.574,1.73,0.803
706,4.269,9.088,7.617,2.191,7.381,6.509,1.963,5.763,1.956,6.155,1.572,5.055,1.336,4.463,1.187,1.528,0.701,1.394,0.991,0.258,1.277,1.446,1.499,1.861,0.781
707,4.815,8.873,7.541,2.003,7.118,6.637,1.79,5.517,1.642,5.757,1.518,5.46,1.409,3.682,1.073,1.396,0.713,1.34,1.067,0.238,1.038,1.282,1.491,2.095,0.72
708,4.954,8.64,6.915,1.907,7.132,6.191,1.559,5.339,1.336,5.821,1.428,5.99,1.421,3.262,0.97,1.273,0.795,1.288,1.134,0.222,0.823,1.118,1.542,2.392,0.637
709,4.855,8.566,6.017,1.893,7.466,5.473,1.362,5.343,1.061,6.233,1.329,6.68,1.381,3.147,0.908,1.226,0.939,1.286,1.183,0.219,0.682,1.033,1.645,2.697,0.548
710,4.835,8.649,5.254,2.035,8.038,4.745,1.248,5.504,0.869,6.834,1.256,7.684,1.319,3.227,0.903,1.215,1.08,1.356,1.218,0.233,0.656,1.051,1.765,2.952,0.472
711,5.122,8.791,5.075,2.369,8.675,4.396,1.211,5.69,0.819,7.501,1.232,9.169,1.273,3.431,0.959,1.219,1.152,1.483,1.254,0.264,0.704,1.132,1.851,3.106,0.423
712,5.723,8.966,5.515,2.92,9.278,4.474,1.211,5.819,0.913,8.159,1.261,11.132,1.277,3.802,1.063,1.178,1.123,1.631,1.298,0.303,0.784,1.198,1.874,3.134,0.407
713,6.417,9.178,6.314,3.653,9.825,4.856,1.207,5.935,1.14,8.744,1.326,13.322,1.351,4.384,1.195,1.086,1.012,1.766,1.354,0.339,0.827,1.183,1.842,3.036,0.422
714,6.864,9.446,7.019,4.523,10.402,5.247,1.176,6.11,1.461,9.138,1.41,15.461,1.496,5.13,1.333,0.956,0.869,1.858,1.404,0.362,0.816,1.084,1.784,2.826,0.456
715,6.798,9.819,7.233,5.422,11.095,5.468,1.11,6.412,1.767,9.336,1.503,17.259,1.692,5.969,1.459,0.806,0.733,1.901,1.43,0.366,0.763,0.932,1.74,2.541,0.5
716,6.223,10.27,6.764,6.193,11.826,5.413,1.025,6.799,1.993,9.323,1.603,18.35,1.905,6.746,1.558,0.687,0.627,1.913,1.423,0.355,0.712,0.776,1.747,2.232,0.549
717,5.356,10.657,5.71,6.666,12.392,5.038,0.953,7.125,2.109,9.189,1.703,18.526,2.094,7.301,1.621,0.668,0.559,1.914,1.383,0.339,0.681,0.655,1.821,1.956,0.598
718,4.491,10.771,4.468,6.656,12.578,4.381,0.915,7.198,2.127,9.045,1.782,17.828,2.228,7.522,1.64,0.794,0.512,1.905,1.315,0.329,0.676,0.577,1.955,1.756,0.648
719,3.866,10.479,3.39,6.104,12.288,3.61,0.925,6.895,2.11,8.929,1.823,16.447,2.297,7.389,1.619,1.057,0.478,1.874,1.222,0.329,0.691,0.563,2.125,1.662,0.693
720,3.613,9.757,2.798,5.105,11.522,2.958,0.992,6.246,2.105,8.715,1.813,14.53,2.326,6.952,1.565,1.377,0.454,1.797,1.111,0.338,0.727,0.659,2.279,1.676,0.727
721,3.788,8.744,2.713,3.876,10.497,2.549,1.122,5.413,2.096,8.236,1.767,12.214,2.363,6.279,1.493,1.65,0.45,1.66,0.992,0.355,0.794,0.896,2.356,1.786,0.741
722,4.273,7.696,3.049,2.666,9.607,2.441,1.307,4.621,2.038,7.467,1.711,9.718,2.458,5.455,1.42,1.827,0.476,1.476,0.882,0.375,0.901,1.251,2.337,1.972,0.733
723,4.762,6.832,3.627,1.7,9.213,2.596,1.508,4.034,1.896,6.526,1.673,7.314,2.632,4.564,1.355,1.941,0.531,1.28,0.798,0.394,1.049,1.645,2.247,2.189,0.708
724,4.959,6.27,4.365,1.08,9.45,2.974,1.667,3.706,1.669,5.589,1.675,5.242,2.865,3.663,1.302,2.067,0.611,1.103,0.753,0.409,1.237,1.969,2.114,2.38,0.681
725,4.673,6.026,5.265,0.78,10.156,3.567,1.729,3.625,1.406,4.857,1.712,3.699,3.094,2.808,1.261,2.266,0.712,0.959,0.753,0.417,1.46,2.138,1.962,2.49,0.668
726,3.891,6.074,6.363,0.697,11.006,4.282,1.69,3.754,1.146,4.4,1.756,2.741,3.232,2.091,1.242,2.498,0.825,0.855,0.801,0.414,1.7,2.125,1.789,2.52,0.678
727,2.817,6.366,7.502,0.749,11.669,4.913,1.588,4.074,0.916,4.144,1.792,2.303,3.222,1.599,1.258,2.68,0.946,0.812,0.899,0.401,1.921,1.973,1.605,2.517,0.708
728,1.78,6.821,8.408,0.949,11.918,5.292,1.474,4.528,0.747,3.967,1.847,2.354,3.062,1.379,1.327,2.705,1.068,0.858,1.035,0.383,2.09,1.784,1.418,2.532,0.749
729,1.06,7.32,8.809,1.341,11.678,5.354,1.401,4.992,0.661,3.733,1.952,2.85,2.789,1.403,1.449,2.549,1.174,1.004,1.184,0.365,2.198,1.637,1.214,2.593,0.792
730,0.776,7.757,8.518,1.953,11.111,5.15,1.408,5.33,0.666,3.356,2.111,3.711,2.475,1.594,1.608,2.273,1.24,1.218,1.316,0.357,2.253,1.558,0.994,2.697,0.827
731,0.86,8.066,7.588,2.704,10.522,4.816,1.475,5.453,0.73,2.878,2.289,4.797,2.201,1.868,1.762,2.01,1.253,1.434,1.402,0.363,2.278,1.536,0.789,2.823,0.848
732,1.086,8.199,6.238,3.416,10.188,4.391,1.532,5.332,0.794,2.44,2.422,5.89,2.032,2.166,1.861,1.833,1.189,1.571,1.428,0.382,2.297,1.53,0.639,2.94,0.845
733,1.26,8.111,4.798,3.883,10.193,3.973,1.538,5.017,0.842,2.178,2.452,6.768,1.991,2.447,1.869,1.777,1.051,1.576,1.403,0.41,2.322,1.508,0.599,3.02,0.817
734,1.313,7.803,3.542,3.981,10.414,3.481,1.53,4.614,0.875,2.185,2.374,7.329,2.063,2.682,1.79,1.8,0.875,1.47,1.355,0.441,2.341,1.467,0.726,3.053,0.77
