itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
300,5.993,1.656,5.535,6.753,1.945,3.901,3.852,1.417,5.123,4.778,1.482,5.184,0.85,0.936,1.657,5.386,4.944,1.957,1.356,0.671,4.169,8.052,3.67,2.475,1.803
301,4.951,1.649,4.728,6.075,2.004,3.919,3.842,1.361,4.482,4.4,1.614,4.701,0.825,1.015,1.635,5.047,4.587,1.823,1.462,0.73,3.978,7.089,3.119,2.522,2.093
302,4.163,1.707,4.562,5.827,2.072,4.614,3.719,1.386,4.806,3.699,1.702,3.889,0.814,1.197,1.625,4.636,4.288,1.685,1.576,0.793,4.024,6.008,2.518,2.565,2.318
303,4.14,1.797,5.234,6.578,2.13,6.172,3.67,1.471,5.789,3.055,1.729,3.192,0.82,1.562,1.623,4.713,4.362,1.695,1.703,0.857,4.452,5.438,2.162,2.6,2.446
304,4.998,1.892,7.042,8.448,2.176,8.687,3.796,1.592,7.401,2.757,1.693,2.956,0.842,2.127,1.612,4.797,4.951,1.919,1.841,0.915,5.297,5.702,2.206,2.66,2.487
305,6.374,1.973,8.991,10.923,2.216,11.497,4.012,1.722,9.132,2.857,1.61,3.237,0.874,2.81,1.571,5.057,5.9,2.264,1.969,0.958,6.356,6.617,2.593,2.783,2.485
306,7.604,2.019,11.094,13.061,2.237,14.097,4.146,1.821,10.826,3.171,1.51,3.831,0.912,3.475,1.491,5.141,6.838,2.596,2.045,0.989,7.274,7.618,3.073,2.963,2.493
307,8.13,2.012,11.976,13.988,2.21,15.381,4.024,1.846,11.744,3.404,1.427,4.385,0.953,3.948,1.388,4.909,7.368,2.759,2.018,1.012,7.742,8.095,3.363,3.147,2.541
308,7.79,1.949,12.056,13.396,2.111,15.46,3.585,1.783,11.956,3.393,1.375,4.706,0.994,4.105,1.286,4.408,7.288,2.687,1.858,1.028,7.56,7.739,3.322,3.251,2.607
309,6.877,1.832,10.968,11.653,1.931,14.088,2.914,1.653,11.277,3.139,1.367,4.726,1.038,3.891,1.212,3.679,6.589,2.385,1.579,1.035,6.836,6.661,2.955,3.225,2.64
310,5.979,1.684,9.387,9.659,1.695,12.338,2.264,1.493,9.985,2.783,1.408,4.549,1.089,3.398,1.174,2.967,5.488,1.98,1.251,1.033,5.737,5.323,2.425,3.065,2.594
311,5.602,1.536,7.81,8.319,1.453,10.657,1.892,1.34,8.361,2.504,1.492,4.317,1.158,2.771,1.169,2.417,4.292,1.626,0.967,1.023,4.659,4.26,1.968,2.8,2.467
312,5.888,1.407,6.465,8.092,1.255,9.68,1.956,1.218,6.889,2.4,1.601,4.162,1.262,2.168,1.2,2.102,3.287,1.449,0.804,1.006,3.851,3.758,1.758,2.479,2.293
313,6.544,1.297,5.518,8.787,1.127,9.123,2.453,1.134,5.721,2.486,1.703,4.182,1.407,1.713,1.279,2.035,2.659,1.525,0.783,0.987,3.424,3.745,1.9,2.172,2.128
314,7.038,1.198,4.563,9.705,1.066,8.541,3.222,1.087,5.105,2.667,1.756,4.364,1.568,1.477,1.411,2.044,2.456,1.814,0.872,0.97,3.197,3.888,2.333,1.939,2.006
315,6.951,1.1,3.608,10.094,1.052,7.531,3.999,1.072,4.916,2.806,1.731,4.601,1.707,1.437,1.579,2.194,2.596,2.185,1.006,0.955,3.067,3.839,2.867,1.812,1.925
316,6.261,1.015,2.575,9.663,1.071,6.004,4.563,1.087,4.913,2.775,1.628,4.692,1.791,1.502,1.759,2.176,2.951,2.454,1.132,0.947,2.9,3.488,3.285,1.797,1.864
317,5.266,0.984,1.836,8.597,1.13,4.451,4.802,1.144,4.784,2.544,1.474,4.479,1.803,1.564,1.92,2.189,3.4,2.489,1.223,0.942,2.592,2.962,3.415,1.871,1.794
318,4.262,1.059,1.385,7.212,1.241,3.078,4.7,1.257,4.575,2.161,1.315,3.945,1.749,1.559,2.032,1.98,3.749,2.26,1.267,0.929,2.246,2.415,3.209,1.987,1.689
319,3.446,1.256,1.326,5.84,1.399,2.442,4.337,1.425,4.594,1.755,1.198,3.242,1.653,1.5,2.078,1.926,3.833,1.867,1.264,0.903,1.914,1.957,2.757,2.083,1.551
320,2.9,1.526,1.52,4.775,1.563,2.237,3.87,1.618,4.863,1.453,1.16,2.589,1.553,1.452,2.064,1.837,3.594,1.45,1.217,0.867,1.677,1.68,2.229,2.114,1.41
321,2.62,1.77,1.842,4.133,1.678,2.492,3.469,1.781,5.044,1.391,1.199,2.197,1.469,1.482,2.0,1.841,3.102,1.159,1.129,0.83,1.594,1.635,1.833,2.07,1.292
322,2.585,1.887,2.366,3.927,1.699,3.002,3.258,1.858,5.365,1.603,1.283,2.17,1.4,1.612,1.901,2.044,2.541,1.057,1.007,0.796,1.747,1.86,1.703,1.968,1.206
323,2.794,1.822,2.992,4.07,1.607,3.778,3.268,1.816,5.585,2.047,1.374,2.486,1.326,1.801,1.779,2.537,2.115,1.117,0.865,0.767,2.148,2.327,1.833,1.849,1.151
324,3.186,1.61,3.742,4.34,1.433,4.658,3.391,1.684,6.106,2.562,1.446,2.925,1.232,1.94,1.646,3.311,1.904,1.245,0.73,0.741,2.74,2.926,2.095,1.778,1.135
325,3.66,1.351,4.329,4.511,1.252,5.457,3.479,1.544,6.599,2.979,1.484,3.259,1.115,1.947,1.516,4.238,1.859,1.349,0.641,0.716,3.385,3.493,2.346,1.825,1.173
326,4.092,1.159,4.677,4.424,1.143,5.746,3.434,1.487,6.955,3.161,1.49,3.318,0.988,1.813,1.404,4.821,1.846,1.383,0.621,0.691,3.913,3.833,2.476,2.039,1.277
327,4.34,1.112,4.601,4.019,1.147,5.631,3.199,1.548,7.293,3.072,1.477,3.066,0.883,1.588,1.329,5.161,1.746,1.356,0.669,0.671,4.133,3.807,2.447,2.409,1.445
328,4.281,1.208,4.137,3.332,1.245,4.712,2.779,1.689,7.595,2.759,1.458,2.583,0.824,1.333,1.302,4.669,1.506,1.314,0.763,0.668,4.086,3.407,2.3,2.867,1.651
329,3.909,1.375,3.536,2.501,1.366,3.924,2.259,1.825,8.305,2.321,1.442,2.01,0.818,1.102,1.32,4.381,1.179,1.285,0.864,0.685,3.781,2.747,2.096,3.326,1.846
330,3.345,1.513,2.907,1.729,1.426,2.834,1.781,1.865,8.766,1.88,1.422,1.511,0.854,0.933,1.356,3.663,0.892,1.307,0.94,0.722,3.306,2.027,1.878,3.694,1.973
331,2.79,1.577,2.58,1.242,1.39,2.375,1.485,1.79,9.509,1.559,1.382,1.186,0.902,0.825,1.38,3.446,0.752,1.404,1.004,0.767,2.859,1.436,1.668,3.924,2.0
332,2.409,1.587,2.526,1.217,1.282,2.422,1.478,1.664,9.845,1.411,1.313,1.042,0.926,0.785,1.369,3.351,0.829,1.606,1.106,0.808,2.52,1.093,1.454,3.998,1.922
333,2.31,1.615,2.999,1.751,1.189,3.404,1.787,1.617,10.064,1.418,1.224,1.022,0.906,0.868,1.327,3.524,1.173,1.933,1.308,0.841,2.472,1.065,1.273,3.959,1.785
334,2.57,1.736,4.258,2.824,1.207,5.676,2.361,1.761,9.776,1.501,1.142,1.068,0.852,1.135,1.277,3.947,1.795,2.375,1.649,0.879,2.92,1.376,1.184,3.882,1.669
335,3.215,1.956,6.512,4.257,1.37,9.031,3.086,2.108,9.196,1.615,1.093,1.163,0.798,1.625,1.254,4.469,2.603,2.909,2.101,0.939,3.894,1.961,1.274,3.809,1.645
336,4.159,2.208,9.661,5.76,1.633,13.132,3.814,2.546,8.686,1.724,1.091,1.298,0.788,2.295,1.279,5.07,3.417,3.466,2.562,1.028,5.261,2.692,1.548,3.71,1.734
337,5.149,2.382,13.21,6.973,1.884,17.133,4.335,2.893,8.638,1.806,1.138,1.423,0.854,2.99,1.348,5.879,4.005,3.934,2.894,1.135,6.818,3.343,1.901,3.52,1.911
338,5.831,2.386,15.873,7.598,2.001,19.628,4.502,2.996,9.076,1.861,1.223,1.495,0.993,3.509,1.428,6.447,4.204,4.21,2.987,1.232,7.908,3.714,2.209,3.216,2.114
339,5.928,2.194,17.235,7.555,1.925,20.37,4.249,2.799,9.674,1.885,1.322,1.482,1.167,3.674,1.471,6.903,3.973,4.206,2.809,1.278,8.263,3.732,2.399,2.851,2.271
340,5.433,1.866,16.443,7.016,1.69,18.945,3.685,2.37,10.062,1.913,1.408,1.402,1.321,3.454,1.45,6.786,3.443,3.927,2.419,1.248,7.721,3.491,2.469,2.51,2.322
341,4.547,1.507,14.376,6.238,1.397,16.479,2.966,1.843,9.872,1.968,1.462,1.294,1.409,2.941,1.375,6.261,2.809,3.421,1.937,1.141,6.53,3.152,2.448,2.263,2.24
342,3.542,1.227,11.206,5.442,1.159,13.331,2.262,1.363,9.306,2.066,1.468,1.221,1.41,2.313,1.29,5.367,2.257,2.818,1.497,0.989,5.132,2.843,2.389,2.136,2.045
343,2.671,1.109,8.448,4.722,1.066,10.598,1.739,1.048,8.74,2.26,1.422,1.312,1.339,1.808,1.253,4.379,1.906,2.278,1.208,0.834,3.995,2.626,2.428,2.124,1.804
344,2.066,1.174,7.041,4.016,1.155,8.894,1.527,0.958,8.854,2.702,1.331,1.774,1.238,1.67,1.302,3.973,1.792,1.99,1.118,0.722,3.661,2.491,2.709,2.198,1.607
345,1.849,1.37,7.519,3.308,1.387,8.03,1.742,1.055,10.072,3.489,1.216,2.755,1.148,1.989,1.441,3.971,1.92,2.035,1.199,0.679,4.386,2.468,3.283,2.316,1.53
346,2.101,1.594,10.301,2.693,1.667,8.69,2.47,1.248,12.652,4.591,1.108,4.219,1.094,2.675,1.632,5.056,2.248,2.34,1.372,0.707,6.12,2.626,4.072,2.433,1.607
347,2.837,1.75,13.84,2.342,1.884,9.468,3.687,1.439,16.315,5.757,1.042,5.859,1.068,3.49,1.809,6.486,2.759,2.724,1.549,0.786,8.363,3.032,4.869,2.507,1.808
348,3.982,1.785,17.392,2.362,1.961,10.926,5.162,1.563,19.976,6.62,1.047,7.203,1.048,4.143,1.902,8.303,3.361,2.978,1.664,0.885,10.452,3.628,5.408,2.499,2.058
349,5.412,1.682,19.873,2.796,1.872,11.818,6.545,1.59,22.37,6.854,1.122,7.809,1.013,4.413,1.869,9.675,3.912,2.976,1.677,0.974,11.88,4.259,5.47,2.369,2.258
350,6.835,1.467,20.614,3.514,1.642,12.5,7.373,1.536,23.147,6.33,1.239,7.464,0.961,4.223,1.721,10.283,4.22,2.698,1.595,1.033,12.029,4.679,4.988,2.109,2.331
351,7.903,1.193,20.08,4.308,1.338,12.572,7.344,1.444,21.892,5.184,1.353,6.278,0.905,3.653,1.509,9.912,4.161,2.247,1.465,1.063,11.115,4.692,4.103,1.756,2.272
352,8.334,0.92,18.432,4.947,1.046,12.317,6.446,1.357,19.693,3.727,1.427,4.629,0.866,2.884,1.297,8.629,3.755,1.768,1.341,1.078,9.339,4.268,3.09,1.392,2.15
353,8.105,0.698,16.689,5.292,0.834,11.921,4.953,1.306,16.883,2.35,1.443,2.997,0.857,2.134,1.136,7.035,3.145,1.365,1.257,1.093,7.464,3.595,2.199,1.1,2.061
354,8.074,0.608,16.045,5.902,0.805,12.335,3.975,1.388,15.901,1.613,1.426,2.017,0.881,1.757,1.057,6.27,2.915,1.266,1.279,1.129,6.924,3.362,1.806,0.985,2.081
355,13.054,1.451,30.985,11.638,1.83,27.833,9.321,2.481,32.01,3.615,1.618,3.725,1.145,3.449,1.267,20.108,7.191,3.282,2.071,1.397,22.073,8.664,4.061,1.907,2.426
356,33.392,5.006,88.064,33.564,5.718,84.968,32.484,6.438,95.757,12.603,2.542,12.294,2.152,10.953,2.264,73.981,25.517,11.33,5.102,2.367,82.236,30.758,13.383,5.812,3.529
357,78.402,12.756,220.806,81.468,13.917,217.128,83.27,14.756,244.641,32.099,4.624,31.351,4.339,27.604,4.482,200.668,66.514,28.79,11.605,4.425,221.888,79.478,33.505,14.352,5.722
358,147.81,24.454,421.871,154.786,26.081,416.005,160.369,27.097,470.815,61.474,7.797,60.457,7.658,53.132,7.884,391.417,130.008,55.191,21.381,7.492,435.027,154.162,63.807,27.296,8.884
359,227.416,37.629,658.609,238.346,39.605,649.274,247.41,40.789,735.189,94.702,11.368,93.729,11.425,82.411,11.78,615.208,203.095,85.119,32.362,10.901,684.141,239.429,97.99,41.962,12.333
360,294.071,48.378,855.753,307.721,50.473,842.049,318.791,51.719,954.431,122.07,14.247,121.439,14.518,106.816,15.035,799.453,264.493,109.729,41.264,13.615,892.261,310.374,125.923,54.046,15.037
361,325.006,53.049,951.009,339.276,54.977,934.241,349.989,56.117,1058.846,134.395,15.425,134.313,15.863,118.011,16.551,886.758,293.065,120.658,45.019,14.685,991.494,342.794,138.075,59.461,16.045
362,308.768,49.995,906.987,321.433,51.506,888.905,329.566,52.38,1007.395,127.402,14.461,127.834,14.955,111.985,15.785,842.234,278.282,114.071,42.268,13.705,944.521,325.008,130.135,56.334,14.96
363,251.101,40.375,740.17,260.545,41.353,723.221,265.114,41.855,819.263,103.617,11.685,104.34,12.105,90.854,13.005,683.166,225.599,92.344,34.009,11.0,768.254,263.566,104.996,45.862,12.127
364,172.014,27.561,507.691,177.812,28.059,494.013,179.188,28.16,560.279,71.234,8.042,72.04,8.296,61.891,9.169,465.191,153.628,62.988,23.104,7.481,524.287,179.948,71.339,31.732,8.481
365,95.984,15.503,281.94,98.887,15.697,272.356,98.264,15.497,310.996,40.168,4.638,40.932,4.705,34.113,5.461,255.905,84.935,35.058,12.937,4.212,288.676,100.111,39.532,18.358,5.109
366,41.23,7.025,119.322,42.532,7.083,113.589,41.249,6.784,132.512,17.794,2.251,18.484,2.186,14.233,2.777,107.026,36.022,15.137,5.89,1.937,119.262,42.998,17.009,8.908,2.784
367,13.038,2.806,34.67,13.738,2.789,31.554,12.75,2.603,40.309,6.096,1.051,6.754,0.955,4.085,1.387,30.743,11.382,4.905,2.475,0.81,31.86,13.626,5.583,4.139,1.676
368,4.493,1.625,7.722,4.9,1.49,6.353,4.61,1.542,11.773,2.36,0.69,3.007,0.651,1.111,0.985,7.794,4.372,1.679,1.592,0.488,4.766,4.347,2.099,2.683,1.43
369,4.02,1.672,4.545,3.99,1.331,3.896,4.42,1.619,8.357,2.184,0.661,2.769,0.713,1.066,1.032,5.745,4.373,1.281,1.653,0.482,2.142,3.167,1.818,2.476,1.521
370,4.528,1.903,4.59,3.898,1.317,4.114,4.905,1.737,7.903,2.866,0.675,3.233,0.802,1.443,1.181,5.778,4.916,1.342,1.771,0.519,2.383,2.998,2.046,2.354,1.644
371,5.066,2.102,4.888,3.851,1.316,3.829,5.213,1.735,6.613,3.685,0.692,3.696,0.853,1.804,1.344,5.139,5.158,1.483,1.811,0.558,2.394,2.929,2.311,2.184,1.75
372,5.487,2.184,5.886,3.826,1.3,4.09,5.224,1.622,6.373,4.336,0.705,4.019,0.856,2.037,1.491,5.265,5.081,1.638,1.743,0.591,2.97,2.905,2.563,2.002,1.843
373,5.667,2.118,7.648,3.761,1.256,4.583,4.905,1.439,5.745,4.591,0.712,4.102,0.823,2.078,1.6,5.387,4.739,1.736,1.564,0.615,3.256,2.899,2.754,1.856,1.922
374,5.545,1.915,9.523,3.588,1.178,5.251,4.298,1.23,5.459,4.349,0.719,3.899,0.781,1.908,1.659,5.721,4.225,1.718,1.302,0.628,3.872,2.885,2.812,1.763,1.982
375,5.126,1.628,10.937,3.253,1.074,5.851,3.509,1.039,5.22,3.696,0.732,3.454,0.756,1.588,1.657,5.963,3.647,1.605,1.006,0.633,4.292,2.85,2.722,1.709,2.005
376,4.471,1.347,11.13,2.801,0.975,5.962,2.712,0.89,4.68,2.908,0.745,2.934,0.757,1.25,1.587,5.731,3.149,1.519,0.733,0.627,4.534,2.823,2.552,1.664,1.964
377,3.812,1.155,10.419,2.442,0.912,5.553,2.149,0.792,3.923,2.329,0.751,2.558,0.775,1.052,1.447,5.05,2.907,1.633,0.527,0.606,4.439,2.938,2.424,1.601,1.842
378,3.357,1.099,9.354,2.4,0.908,5.0,1.973,0.754,3.088,2.205,0.742,2.489,0.787,1.086,1.251,4.268,3.023,2.072,0.407,0.568,4.06,3.341,2.419,1.534,1.645
379,3.24,1.168,9.373,2.782,0.961,4.757,2.208,0.791,2.796,2.564,0.717,2.743,0.782,1.331,1.031,3.957,3.503,2.824,0.384,0.516,4.069,4.092,2.571,1.506,1.419
380,3.455,1.314,10.404,3.487,1.056,5.046,2.718,0.921,3.201,3.204,0.689,3.179,0.762,1.67,0.831,4.192,4.206,3.719,0.446,0.457,4.586,5.07,2.854,1.559,1.226
381,3.884,1.504,12.929,4.233,1.196,6.095,3.288,1.137,3.963,3.806,0.672,3.564,0.741,1.957,0.688,5.015,4.866,4.498,0.567,0.405,6.298,5.978,3.203,1.742,1.123
382,4.424,1.704,15.262,4.738,1.389,7.355,3.75,1.395,4.682,4.117,0.679,3.708,0.731,2.086,0.621,5.545,5.229,4.903,0.715,0.37,8.481,6.495,3.536,2.079,1.13
383,5.085,1.876,16.933,4.909,1.621,8.709,4.064,1.633,4.823,4.019,0.708,3.516,0.735,2.026,0.628,5.739,5.192,4.779,0.863,0.357,10.888,6.477,3.722,2.521,1.23
384,5.937,1.996,16.721,4.914,1.858,9.555,4.315,1.802,4.616,3.635,0.745,3.08,0.743,1.858,0.697,5.43,4.936,4.24,0.997,0.366,12.784,6.069,3.721,2.966,1.386
385,7.01,2.055,15.505,5.071,2.049,10.116,4.599,1.887,4.425,3.192,0.768,2.587,0.739,1.697,0.809,5.056,4.776,3.516,1.117,0.392,13.733,5.593,3.541,3.314,1.561
386,8.176,2.063,13.617,5.6,2.151,10.327,4.949,1.911,4.439,2.905,0.763,2.233,0.709,1.615,0.937,5.133,4.985,2.891,1.232,0.429,13.711,5.343,3.204,3.538,1.726
387,9.154,2.05,12.419,6.454,2.156,10.662,5.275,1.929,4.941,2.869,0.731,2.103,0.651,1.622,1.05,5.439,5.592,2.533,1.353,0.472,12.919,5.408,2.763,3.696,1.868
388,9.56,2.045,11.9,7.342,2.085,10.655,5.399,1.998,5.685,3.043,0.692,2.181,0.583,1.666,1.127,6.25,6.363,2.457,1.483,0.517,11.658,5.667,2.316,3.876,1.979
389,9.102,2.069,11.795,7.872,1.985,10.471,5.171,2.144,6.42,3.286,0.669,2.361,0.539,1.667,1.163,6.601,6.916,2.528,1.615,0.562,10.206,5.81,1.949,4.134,2.057
390,7.783,2.123,11.344,7.738,1.9,9.573,4.564,2.35,6.931,3.409,0.683,2.474,0.548,1.573,1.173,6.61,6.907,2.556,1.725,0.609,8.826,5.561,1.724,4.447,2.103
391,5.978,2.206,10.168,6.92,1.857,8.446,3.704,2.563,7.052,3.351,0.74,2.494,0.622,1.411,1.186,6.204,6.276,2.477,1.787,0.662,7.716,4.877,1.671,4.724,2.123
392,4.208,2.309,8.416,5.652,1.853,6.858,2.805,2.716,6.753,3.121,0.828,2.398,0.745,1.224,1.219,5.533,5.165,2.266,1.778,0.718,7.01,3.916,1.736,4.847,2.118
393,2.898,2.413,6.746,4.268,1.861,5.729,2.062,2.762,6.502,2.773,0.917,2.199,0.876,1.039,1.268,5.078,3.879,1.958,1.704,0.768,6.791,2.926,1.787,4.727,2.084
394,2.202,2.498,5.568,3.03,1.843,4.792,1.592,2.693,6.145,2.409,0.973,1.946,0.969,0.875,1.308,4.762,2.706,1.617,1.593,0.794,7.038,2.098,1.776,4.356,2.011
395,2.056,2.567,5.011,2.133,1.794,4.338,1.399,2.524,5.951,2.198,0.971,1.78,0.992,0.764,1.315,4.609,1.86,1.323,1.472,0.79,7.276,1.547,1.707,3.809,1.89
396,2.523,2.68,5.24,1.786,1.768,4.122,1.424,2.293,5.642,2.33,0.913,1.799,0.943,0.724,1.282,4.447,1.381,1.123,1.357,0.756,7.293,1.307,1.645,3.224,1.718
397,3.738,2.902,6.753,2.125,1.822,4.25,1.602,2.039,5.147,2.916,0.816,2.058,0.844,0.775,1.225,4.121,1.187,1.062,1.259,0.702,6.906,1.318,1.663,2.723,1.508
398,5.743,3.232,9.593,3.153,1.97,4.901,1.873,1.781,4.789,3.887,0.71,2.507,0.73,0.9,1.171,3.662,1.19,1.136,1.168,0.642,6.284,1.519,1.774,2.377,1.286
399,8.337,3.587,13.972,4.716,2.17,6.176,2.185,1.536,4.521,4.966,0.625,3.014,0.629,1.058,1.146,3.334,1.445,1.303,1.079,0.59,5.768,1.942,1.931,2.185,1.086
400,11.058,3.873,18.247,6.492,2.375,7.74,2.502,1.34,4.713,5.84,0.576,3.416,0.551,1.214,1.157,3.462,2.101,1.508,1.011,0.553,5.818,2.622,2.079,2.144,0.927
401,13.193,4.019,21.883,8.009,2.547,9.41,2.796,1.248,5.146,6.268,0.564,3.581,0.496,1.344,1.188,4.375,3.202,1.682,0.99,0.534,6.724,3.481,2.155,2.266,0.81
402,14.113,3.992,22.825,8.857,2.653,10.28,3.037,1.29,5.817,6.202,0.58,3.482,0.461,1.437,1.212,6.092,4.612,1.805,1.026,0.526,8.377,4.334,2.147,2.529,0.73
403,13.565,3.809,21.534,8.844,2.679,10.478,3.207,1.45,6.848,5.762,0.608,3.19,0.443,1.503,1.203,8.108,6.005,1.879,1.112,0.517,10.282,4.966,2.092,2.854,0.686
404,11.821,3.53,18.092,8.05,2.626,9.72,3.243,1.661,7.881,5.214,0.631,2.862,0.442,1.571,1.148,10.236,6.972,1.93,1.217,0.499,11.69,5.186,2.057,3.13,0.684
405,9.489,3.234,14.001,6.781,2.513,8.279,3.097,1.843,8.407,4.788,0.641,2.653,0.457,1.68,1.055,11.258,7.204,1.974,1.316,0.467,11.923,4.933,2.118,3.26,0.739
406,7.238,2.989,10.362,5.456,2.367,6.735,2.797,1.939,8.302,4.617,0.653,2.679,0.489,1.857,0.946,11.455,6.706,2.026,1.392,0.432,10.732,4.333,2.307,3.212,0.857
407,5.459,2.813,7.512,4.359,2.209,5.19,2.391,1.926,7.617,4.723,0.695,2.961,0.541,2.076,0.846,10.252,5.713,2.083,1.441,0.414,8.548,3.594,2.595,3.009,1.031
408,4.206,2.652,5.725,3.597,2.038,4.218,1.959,1.812,6.995,4.974,0.788,3.415,0.619,2.264,0.778,8.636,4.562,2.147,1.45,0.426,6.049,2.899,2.901,2.717,1.233
409,3.365,2.435,4.331,3.147,1.856,3.501,1.606,1.627,6.384,5.18,0.926,3.91,0.716,2.354,0.751,6.521,3.587,2.214,1.407,0.474,3.833,2.397,3.124,2.401,1.422
410,2.894,2.154,3.49,2.952,1.689,3.307,1.385,1.419,6.038,5.224,1.078,4.303,0.822,2.306,0.759,5.059,2.983,2.291,1.311,0.546,2.519,2.121,3.187,2.122,1.564
411,2.778,1.853,3.152,2.92,1.558,3.489,1.28,1.229,5.944,5.049,1.202,4.465,0.92,2.123,0.787,4.31,2.708,2.349,1.169,0.623,2.221,1.999,3.057,1.908,1.643
412,2.927,1.548,3.507,2.99,1.434,3.943,1.258,1.063,6.037,4.585,1.261,4.296,0.986,1.849,0.814,4.646,2.607,2.337,0.991,0.68,2.918,1.955,2.739,1.744,1.663
413,3.182,1.252,4.221,3.129,1.279,4.517,1.31,0.914,6.453,3.841,1.241,3.781,1.002,1.538,0.823,5.73,2.528,2.193,0.802,0.706,4.221,1.992,2.313,1.613,1.644
414,3.406,0.993,5.046,3.364,1.089,4.989,1.473,0.772,6.803,2.931,1.158,2.994,0.963,1.26,0.813,7.035,2.436,1.903,0.639,0.703,5.727,2.211,1.874,1.502,1.605
415,3.729,0.835,6.236,3.888,0.935,5.707,1.875,0.664,7.319,2.181,1.053,2.18,0.888,1.139,0.799,8.212,2.45,1.541,0.549,0.689,7.352,2.823,1.539,1.456,1.559
416,4.507,0.835,8.152,4.915,0.906,6.993,2.616,0.63,7.913,1.973,0.967,1.688,0.81,1.316,0.808,9.1,2.713,1.271,0.562,0.682,9.132,3.993,1.455,1.542,1.505
417,6.017,1.013,11.029,6.5,1.047,9.107,3.641,0.699,8.95,2.468,0.921,1.725,0.758,1.82,0.864,9.882,3.255,1.223,0.683,0.691,11.158,5.634,1.672,1.782,1.44
418,8.159,1.343,14.362,8.395,1.327,11.712,4.714,0.875,10.042,3.52,0.901,2.259,0.744,2.531,0.969,10.512,3.925,1.433,0.88,0.717,13.178,7.375,2.116,2.118,1.368
419,10.408,1.756,17.237,10.082,1.651,14.079,5.498,1.129,10.786,4.751,0.879,3.043,0.757,3.205,1.106,10.963,4.486,1.814,1.096,0.751,14.75,8.745,2.608,2.44,1.306
420,12.024,2.143,18.536,10.969,1.901,15.383,5.709,1.409,10.896,5.733,0.829,3.755,0.774,3.603,1.237,10.994,4.707,2.212,1.268,0.78,15.33,9.334,2.968,2.625,1.272
421,12.43,2.378,17.663,10.701,1.974,15.016,5.291,1.644,10.269,6.123,0.747,4.103,0.777,3.57,1.324,10.44,4.476,2.478,1.347,0.792,14.528,8.951,3.058,2.587,1.28
422,11.395,2.387,14.7,9.295,1.844,12.987,4.385,1.783,9.033,5.835,0.646,3.996,0.758,3.11,1.342,9.159,3.829,2.533,1.326,0.782,12.342,7.706,2.833,2.322,1.336
423,9.23,2.188,10.71,7.102,1.561,9.923,3.261,1.807,7.349,5.071,0.552,3.559,0.723,2.373,1.287,7.343,2.959,2.363,1.237,0.75,9.296,5.961,2.399,1.91,1.433
424,6.644,1.854,7.106,4.725,1.219,6.91,2.197,1.739,5.607,4.246,0.496,3.07,0.692,1.58,1.175,5.301,2.122,2.021,1.118,0.706,6.178,4.19,2.017,1.478,1.553
425,4.418,1.503,4.942,2.763,0.923,4.883,1.439,1.623,4.229,3.788,0.506,2.824,0.685,0.933,1.034,3.512,1.548,1.613,1.012,0.655,3.728,2.861,1.947,1.14,1.666
426,3.022,1.256,4.515,1.521,0.751,4.166,1.092,1.507,3.596,3.866,0.588,2.932,0.709,0.52,0.894,2.277,1.318,1.233,0.948,0.603,2.286,2.182,2.319,0.967,1.741
427,2.506,1.19,5.339,1.003,0.731,4.557,1.13,1.421,3.693,4.313,0.717,3.266,0.756,0.314,0.781,1.647,1.371,0.952,0.957,0.551,1.761,2.125,3.051,0.971,1.749
428,2.591,1.312,6.524,1.043,0.843,5.355,1.371,1.372,4.057,4.768,0.85,3.569,0.812,0.233,0.711,1.408,1.538,0.781,1.064,0.499,1.722,2.544,3.88,1.136,1.682
429,2.926,1.556,7.395,1.437,1.034,6.053,1.582,1.343,4.402,4.89,0.948,3.619,0.869,0.196,0.689,1.3,1.661,0.686,1.274,0.45,1.808,3.259,4.508,1.423,1.556
430,3.272,1.815,7.807,2.047,1.242,6.466,1.637,1.313,4.502,4.581,0.99,3.368,0.928,0.177,0.711,1.236,1.685,0.646,1.561,0.407,1.904,4.12,4.74,1.78,1.396
431,3.491,1.993,7.507,2.734,1.404,6.41,1.515,1.268,4.254,3.955,0.982,2.91,0.995,0.173,0.768,1.263,1.636,0.639,1.856,0.38,1.947,4.976,4.543,2.153,1.235
432,3.503,2.044,7.052,3.31,1.483,6.137,1.257,1.215,3.702,3.26,0.95,2.422,1.072,0.196,0.844,1.378,1.546,0.678,2.078,0.373,1.988,5.672,4.101,2.498,1.104
433,3.343,1.981,6.341,3.601,1.481,5.611,0.934,1.173,2.989,2.816,0.925,2.113,1.148,0.263,0.921,1.543,1.448,0.795,2.155,0.385,1.995,6.052,3.752,2.769,1.023
434,3.074,1.846,5.769,3.501,1.424,5.071,0.626,1.155,2.306,2.824,0.93,2.109,1.211,0.385,0.985,1.736,1.37,1.004,2.056,0.407,1.999,6.015,3.796,2.923,1.0
435,2.747,1.691,5.22,3.042,1.347,4.461,0.398,1.157,1.809,3.227,0.968,2.368,1.246,0.551,1.03,1.959,1.315,1.266,1.815,0.427,1.994,5.535,4.312,2.947,1.024
