itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
303,10.748,0.949,13.272,14.488,0.97,14.389,1.914,0.348,2.698,1.864,0.35,1.277,0.254,0.69,0.284,10.698,5.9,1.467,0.997,0.321,11.046,9.498,1.386,1.037,0.313
304,11.12,1.066,13.162,15.738,1.143,13.96,1.859,0.364,3.014,1.73,0.326,1.13,0.255,0.794,0.293,12.701,5.164,1.201,0.991,0.347,10.793,9.123,1.421,1.167,0.291
305,10.851,1.254,12.877,15.947,1.357,13.764,1.675,0.37,3.336,1.762,0.338,1.087,0.289,0.898,0.306,14.472,4.575,1.05,0.973,0.382,11.354,8.881,1.824,1.362,0.298
306,10.057,1.44,12.59,15.134,1.526,13.955,1.422,0.361,3.596,2.007,0.363,1.175,0.334,0.973,0.319,15.239,4.377,1.014,0.937,0.418,12.501,8.39,2.347,1.522,0.314
307,8.984,1.56,12.42,13.611,1.589,14.42,1.178,0.34,3.705,2.429,0.382,1.419,0.37,0.994,0.326,14.914,4.762,1.09,0.884,0.449,13.47,7.473,2.761,1.568,0.32
308,7.88,1.58,12.293,11.816,1.53,14.704,1.016,0.313,3.613,2.93,0.389,1.798,0.385,0.951,0.323,13.707,5.808,1.279,0.827,0.47,13.773,6.258,2.932,1.47,0.309
309,6.959,1.499,11.887,10.119,1.368,14.287,0.971,0.287,3.329,3.391,0.385,2.212,0.377,0.854,0.309,11.887,7.329,1.621,0.773,0.476,13.44,5.088,2.835,1.25,0.284
310,6.313,1.335,11.224,8.771,1.148,13.023,1.005,0.266,2.977,3.704,0.374,2.522,0.351,0.728,0.29,9.965,8.935,2.129,0.729,0.468,12.948,4.275,2.516,0.973,0.255
311,5.947,1.147,10.085,7.828,0.937,11.04,1.038,0.253,2.662,3.836,0.359,2.65,0.32,0.613,0.274,8.2,10.064,2.777,0.712,0.447,12.738,3.993,2.101,0.743,0.239
312,5.841,0.993,8.798,7.248,0.805,8.864,1.013,0.245,2.518,3.781,0.344,2.607,0.297,0.533,0.267,6.702,10.24,3.502,0.74,0.421,12.922,4.246,1.714,0.67,0.25
313,6.061,0.908,7.564,7.029,0.8,7.19,0.93,0.24,2.554,3.622,0.331,2.55,0.286,0.489,0.269,5.688,9.35,4.173,0.815,0.394,13.561,4.866,1.481,0.806,0.293
314,6.757,0.898,6.74,7.323,0.919,6.52,0.825,0.241,2.716,3.45,0.318,2.65,0.286,0.474,0.273,5.346,7.697,4.614,0.917,0.374,14.395,5.672,1.437,1.114,0.357
315,7.907,0.942,6.506,8.122,1.115,7.002,0.741,0.259,2.87,3.302,0.304,2.952,0.29,0.49,0.274,5.891,6.014,4.719,1.012,0.37,15.121,6.444,1.532,1.486,0.422
316,9.226,1.009,6.892,9.164,1.307,8.355,0.705,0.308,2.905,3.15,0.287,3.339,0.291,0.539,0.267,7.339,5.086,4.501,1.065,0.39,15.476,6.938,1.686,1.79,0.468
317,10.306,1.07,7.608,10.056,1.409,9.969,0.725,0.393,2.782,2.928,0.267,3.599,0.29,0.613,0.255,9.417,5.312,4.095,1.053,0.43,15.373,7.053,1.829,1.926,0.479
318,10.786,1.098,8.228,10.426,1.368,11.041,0.784,0.503,2.544,2.593,0.245,3.559,0.288,0.691,0.244,11.657,6.483,3.72,0.985,0.477,14.669,6.796,1.891,1.849,0.452
319,10.499,1.081,8.423,10.122,1.193,11.108,0.855,0.61,2.279,2.159,0.221,3.19,0.288,0.746,0.236,13.474,7.924,3.561,0.898,0.511,13.432,6.309,1.861,1.588,0.392
320,9.437,1.034,8.135,9.111,0.964,10.175,0.926,0.686,2.095,1.696,0.196,2.613,0.289,0.768,0.235,14.412,8.87,3.692,0.835,0.513,11.725,5.682,1.816,1.239,0.317
321,7.836,0.987,7.466,7.605,0.794,8.663,1.015,0.707,2.069,1.298,0.177,2.04,0.294,0.759,0.236,14.219,8.895,4.055,0.829,0.479,9.83,5.01,1.977,0.931,0.249
322,6.028,0.97,6.682,5.9,0.764,7.301,1.138,0.672,2.203,1.033,0.171,1.656,0.305,0.732,0.237,12.981,7.976,4.476,0.889,0.417,8.211,4.452,2.53,0.756,0.201
323,4.421,0.992,6.26,4.403,0.876,6.876,1.289,0.599,2.42,0.934,0.181,1.53,0.326,0.699,0.235,11.197,6.469,4.802,0.997,0.345,7.562,4.247,3.475,0.735,0.178
324,3.4,1.031,6.292,3.493,1.054,7.851,1.432,0.519,2.588,0.973,0.208,1.608,0.354,0.667,0.236,9.547,4.937,4.901,1.128,0.284,8.294,4.575,4.583,0.812,0.177
325,3.1,1.056,6.681,3.299,1.198,9.824,1.506,0.461,2.594,1.049,0.253,1.747,0.387,0.64,0.243,8.506,4.006,4.72,1.261,0.256,10.036,5.433,5.481,0.91,0.194
326,3.486,1.057,6.988,3.823,1.266,12.1,1.479,0.439,2.389,1.084,0.32,1.828,0.432,0.618,0.259,8.239,4.173,4.29,1.396,0.28,12.054,6.572,5.845,0.997,0.24
327,4.541,1.049,7.053,5.218,1.276,13.967,1.366,0.45,2.013,1.073,0.411,1.819,0.495,0.609,0.28,8.623,5.635,3.716,1.535,0.367,13.413,7.678,5.538,1.077,0.322
328,6.199,1.055,6.874,7.608,1.279,15.059,1.208,0.48,1.63,1.053,0.519,1.738,0.577,0.62,0.298,9.469,8.328,3.206,1.679,0.506,13.574,8.545,4.652,1.159,0.432
329,8.304,1.092,6.583,10.914,1.332,15.231,1.068,0.512,1.416,1.07,0.622,1.647,0.667,0.658,0.31,10.661,11.966,2.99,1.816,0.669,12.38,9.136,3.485,1.253,0.548
330,10.544,1.162,6.321,14.716,1.461,14.568,1.006,0.535,1.454,1.18,0.697,1.644,0.745,0.726,0.318,12.091,15.966,3.213,1.932,0.815,10.198,9.643,2.461,1.375,0.643
331,12.482,1.254,6.168,18.276,1.645,13.325,1.046,0.541,1.713,1.425,0.726,1.827,0.789,0.803,0.329,13.713,19.496,3.825,1.999,0.909,7.722,10.313,1.922,1.531,0.693
332,13.677,1.335,6.157,20.771,1.826,11.871,1.174,0.53,2.045,1.795,0.704,2.231,0.781,0.857,0.352,15.429,21.643,4.575,1.999,0.929,5.741,11.261,1.979,1.7,0.69
333,13.841,1.367,6.239,21.58,1.931,10.532,1.334,0.503,2.294,2.207,0.636,2.766,0.716,0.859,0.386,16.926,21.784,5.111,1.936,0.877,4.777,12.234,2.444,1.838,0.643
334,12.967,1.326,6.337,20.555,1.912,9.503,1.454,0.465,2.333,2.516,0.542,3.241,0.609,0.799,0.425,17.737,20.017,5.139,1.828,0.778,4.917,12.709,2.963,1.895,0.572
335,11.338,1.227,6.338,18.063,1.786,8.798,1.494,0.421,2.135,2.622,0.448,3.478,0.491,0.699,0.457,17.41,17.091,4.591,1.696,0.663,5.743,12.191,3.251,1.853,0.499
336,9.393,1.105,6.053,14.831,1.603,8.212,1.481,0.38,1.793,2.472,0.375,3.353,0.394,0.603,0.471,15.851,14.037,3.607,1.553,0.561,6.709,10.53,3.176,1.729,0.436
337,7.699,0.989,5.372,11.819,1.41,7.44,1.497,0.349,1.429,2.094,0.331,2.861,0.335,0.559,0.46,13.385,11.793,2.49,1.402,0.486,7.203,8.115,2.773,1.549,0.385
338,6.829,0.899,4.398,9.885,1.246,6.362,1.616,0.333,1.181,1.631,0.31,2.18,0.315,0.583,0.43,10.588,10.805,1.606,1.26,0.438,6.954,5.67,2.232,1.349,0.34
339,7.094,0.847,3.374,9.42,1.143,5.066,1.85,0.332,1.129,1.26,0.301,1.578,0.316,0.66,0.39,8.107,10.95,1.254,1.169,0.411,6.015,3.897,1.794,1.179,0.299
340,8.402,0.848,2.522,10.182,1.13,3.8,2.129,0.341,1.299,1.106,0.299,1.239,0.324,0.747,0.349,6.247,11.598,1.575,1.175,0.401,4.712,3.191,1.646,1.096,0.265
341,10.282,0.92,1.967,11.433,1.23,2.886,2.342,0.355,1.642,1.301,0.309,1.285,0.335,0.803,0.313,5.021,11.995,2.489,1.302,0.404,3.532,3.519,1.891,1.135,0.25
342,12.089,1.076,1.748,12.374,1.44,2.558,2.445,0.372,2.059,1.915,0.33,1.749,0.347,0.817,0.286,4.382,11.967,3.798,1.518,0.413,2.966,4.519,2.523,1.294,0.259
343,13.219,1.305,1.749,12.423,1.72,2.787,2.46,0.387,2.457,2.873,0.358,2.526,0.364,0.805,0.267,4.286,11.844,5.233,1.751,0.419,3.184,5.681,3.406,1.51,0.288
344,13.301,1.567,1.869,11.439,1.991,3.348,2.444,0.393,2.773,3.983,0.387,3.424,0.386,0.795,0.253,4.58,12.118,6.521,1.922,0.415,4.007,6.599,4.308,1.696,0.326
345,12.288,1.799,2.005,9.697,2.164,3.891,2.433,0.389,2.965,4.981,0.409,4.228,0.41,0.815,0.244,5.039,12.947,7.314,1.973,0.399,4.961,7.055,5.005,1.77,0.361
346,10.514,1.934,2.132,7.717,2.16,4.09,2.417,0.379,3.03,5.57,0.417,4.685,0.426,0.879,0.242,5.435,14.142,7.322,1.874,0.378,5.553,7.045,5.309,1.687,0.381
347,8.574,1.926,2.249,6.076,1.955,3.837,2.363,0.369,2.986,5.578,0.404,4.648,0.425,0.971,0.249,5.549,15.443,6.585,1.657,0.361,5.57,6.834,5.148,1.463,0.379
348,7.034,1.78,2.448,5.202,1.604,3.276,2.226,0.37,2.865,5.038,0.375,4.19,0.412,1.049,0.271,5.323,16.652,5.417,1.391,0.358,5.102,6.859,4.642,1.165,0.359
349,6.216,1.557,2.802,5.216,1.212,2.727,2.002,0.387,2.675,4.184,0.341,3.554,0.406,1.078,0.31,4.825,17.658,4.218,1.146,0.373,4.464,7.492,4.035,0.881,0.332
350,6.076,1.34,3.31,5.905,0.89,2.461,1.734,0.421,2.432,3.342,0.318,3.021,0.425,1.036,0.359,4.139,18.22,3.321,0.964,0.401,3.981,8.801,3.545,0.679,0.312
351,6.303,1.196,3.862,6.84,0.704,2.605,1.517,0.46,2.13,2.76,0.313,2.762,0.475,0.928,0.408,3.403,18.004,2.799,0.85,0.433,3.881,10.474,3.273,0.577,0.304
352,6.516,1.151,4.27,7.561,0.652,2.992,1.439,0.493,1.804,2.507,0.327,2.756,0.541,0.776,0.445,2.758,16.801,2.51,0.789,0.458,4.128,11.949,3.147,0.541,0.309
353,6.477,1.183,4.372,7.762,0.683,3.375,1.514,0.514,1.502,2.446,0.352,2.828,0.596,0.615,0.462,2.297,14.693,2.266,0.759,0.467,4.542,12.722,3.002,0.519,0.325
354,6.139,1.252,4.12,7.364,0.741,3.531,1.665,0.527,1.283,2.383,0.38,2.798,0.613,0.486,0.457,2.042,12.099,2.016,0.762,0.457,4.944,12.496,2.713,0.482,0.346
355,5.618,1.337,3.624,6.527,0.814,3.42,1.777,0.546,1.14,2.301,0.411,2.645,0.581,0.423,0.437,1.913,9.663,1.943,0.811,0.43,5.272,11.323,2.311,0.457,0.369
356,5.098,1.457,3.088,5.578,0.939,3.171,1.793,0.588,1.057,2.36,0.451,2.503,0.513,0.452,0.412,1.82,8.112,2.299,0.919,0.391,5.552,9.624,1.943,0.495,0.388
357,4.689,1.643,2.725,4.841,1.158,2.954,1.731,0.653,0.983,2.716,0.503,2.536,0.438,0.567,0.39,1.711,8.09,3.185,1.082,0.35,5.81,7.937,1.781,0.633,0.399
358,4.388,1.891,2.655,4.496,1.468,2.943,1.644,0.724,0.927,3.413,0.561,2.812,0.385,0.728,0.374,1.671,9.884,4.458,1.274,0.316,6.059,6.717,1.919,0.871,0.399
359,4.146,2.144,2.908,4.536,1.803,3.22,1.578,0.773,0.892,4.272,0.608,3.226,0.367,0.889,0.363,1.81,13.184,5.729,1.448,0.298,6.259,6.15,2.302,1.158,0.386
360,3.981,2.311,3.415,4.8,2.061,3.757,1.565,0.78,0.898,4.998,0.625,3.587,0.375,1.014,0.351,2.195,17.08,6.525,1.551,0.298,6.31,6.101,2.75,1.41,0.361
361,4.095,2.303,4.053,5.258,2.147,4.466,1.615,0.737,0.951,5.293,0.6,3.704,0.387,1.079,0.335,2.769,20.432,6.51,1.552,0.315,6.141,6.321,3.057,1.541,0.332
362,4.7,2.088,4.644,5.968,2.03,5.163,1.705,0.655,1.041,5.003,0.535,3.46,0.38,1.093,0.313,3.392,22.403,5.651,1.463,0.34,5.743,6.577,3.065,1.505,0.308
363,5.867,1.712,5.052,7.038,1.757,5.68,1.795,0.567,1.148,4.221,0.45,2.922,0.352,1.089,0.292,3.88,22.772,4.292,1.349,0.365,5.144,6.665,2.745,1.316,0.296
364,7.447,1.286,5.152,8.578,1.434,5.903,1.836,0.508,1.256,3.232,0.37,2.293,0.308,1.092,0.278,4.102,21.807,2.911,1.283,0.379,4.378,6.578,2.215,1.048,0.3
365,9.184,0.923,4.887,10.715,1.172,5.822,1.795,0.501,1.355,2.362,0.316,1.817,0.266,1.099,0.28,4.022,20.148,1.921,1.31,0.382,3.652,6.507,1.639,0.782,0.318
366,10.764,0.678,4.333,13.379,1.02,5.647,1.674,0.54,1.446,1.815,0.294,1.636,0.237,1.107,0.3,3.729,18.446,1.494,1.446,0.382,3.302,6.591,1.189,0.611,0.347
367,11.888,0.544,3.688,16.174,0.964,5.772,1.506,0.599,1.518,1.582,0.3,1.725,0.229,1.122,0.336,3.522,17.202,1.543,1.67,0.394,3.674,6.858,0.987,0.609,0.388
368,12.413,0.49,3.239,18.527,0.961,6.527,1.327,0.645,1.55,1.503,0.323,1.958,0.239,1.138,0.378,3.734,16.663,1.817,1.929,0.426,4.947,7.203,1.05,0.799,0.437
369,12.435,0.492,3.236,19.922,0.977,8.057,1.185,0.659,1.518,1.415,0.357,2.18,0.257,1.153,0.411,4.423,16.686,2.091,2.151,0.477,6.933,7.424,1.324,1.147,0.488
370,12.138,0.555,3.71,20.035,1.008,10.063,1.142,0.649,1.407,1.28,0.398,2.285,0.278,1.157,0.429,5.383,16.969,2.234,2.282,0.532,9.12,7.395,1.698,1.577,0.534
371,11.672,0.68,4.307,18.833,1.058,11.818,1.242,0.632,1.234,1.145,0.447,2.225,0.296,1.154,0.429,6.18,17.225,2.184,2.287,0.571,10.801,7.138,2.05,1.992,0.566
372,11.075,0.835,4.691,16.591,1.118,12.596,1.466,0.621,1.046,1.056,0.5,1.998,0.311,1.139,0.413,6.424,17.258,1.986,2.155,0.573,11.509,6.733,2.236,2.289,0.58
373,10.325,0.968,4.694,13.826,1.152,12.093,1.768,0.62,0.898,1.022,0.553,1.647,0.326,1.108,0.389,6.004,16.933,1.777,1.908,0.539,11.133,6.245,2.177,2.395,0.577
374,9.389,1.034,4.33,11.108,1.128,10.46,2.093,0.618,0.874,1.034,0.597,1.251,0.345,1.068,0.361,5.105,16.162,1.687,1.596,0.479,9.839,5.699,1.908,2.287,0.558
375,8.27,1.025,3.777,8.85,1.046,8.233,2.388,0.61,1.073,1.056,0.623,0.888,0.372,1.033,0.334,4.11,14.96,1.746,1.287,0.414,8.105,5.105,1.549,2.009,0.53
376,7.074,0.977,3.257,7.181,0.943,6.107,2.6,0.606,1.512,1.064,0.623,0.614,0.405,1.024,0.308,3.458,13.411,1.899,1.04,0.365,6.467,4.48,1.225,1.652,0.5
377,5.956,0.963,2.897,6.012,0.891,4.556,2.683,0.626,2.113,1.083,0.594,0.453,0.439,1.045,0.285,3.533,11.701,2.074,0.907,0.341,5.301,3.916,1.033,1.339,0.476
378,5.195,1.043,2.696,5.328,0.961,3.758,2.619,0.688,2.675,1.193,0.54,0.455,0.464,1.079,0.264,4.641,10.185,2.265,0.909,0.344,4.723,3.67,1.039,1.16,0.467
379,5.085,1.217,2.62,5.258,1.17,3.595,2.439,0.791,3.008,1.468,0.472,0.66,0.475,1.102,0.25,6.88,9.111,2.452,1.018,0.367,4.687,4.009,1.272,1.142,0.476
380,5.756,1.431,2.691,5.888,1.468,3.814,2.21,0.902,3.005,1.915,0.401,1.063,0.471,1.096,0.241,9.896,8.53,2.603,1.178,0.395,5.207,5.078,1.675,1.245,0.496
381,7.003,1.604,2.939,7.041,1.756,4.15,2.009,0.976,2.688,2.4,0.339,1.549,0.459,1.051,0.239,13.083,8.314,2.706,1.331,0.415,6.201,6.772,2.117,1.394,0.515
382,8.428,1.675,3.366,8.368,1.931,4.484,1.87,0.974,2.193,2.74,0.292,1.951,0.454,0.972,0.24,15.684,8.323,2.741,1.427,0.418,7.433,8.586,2.433,1.51,0.523
383,9.677,1.629,3.899,9.493,1.951,4.737,1.787,0.887,1.72,2.783,0.262,2.136,0.47,0.88,0.243,17.133,8.552,2.683,1.438,0.402,8.444,9.899,2.487,1.533,0.508
384,10.6,1.497,4.437,10.223,1.843,4.824,1.731,0.738,1.475,2.532,0.248,2.077,0.51,0.798,0.245,17.123,8.957,2.552,1.377,0.373,8.809,10.229,2.253,1.447,0.468
385,11.173,1.34,4.881,10.522,1.694,4.698,1.662,0.568,1.563,2.148,0.245,1.862,0.565,0.746,0.244,15.722,9.369,2.431,1.276,0.338,8.287,9.461,1.847,1.29,0.413
386,11.369,1.23,5.246,10.425,1.61,4.366,1.547,0.424,1.934,1.806,0.25,1.621,0.621,0.736,0.242,13.478,9.818,2.452,1.198,0.308,6.999,7.923,1.428,1.146,0.36
387,11.235,1.218,5.669,10.167,1.659,4.092,1.381,0.332,2.392,1.598,0.26,1.452,0.668,0.761,0.238,11.252,10.708,2.678,1.209,0.289,5.331,6.161,1.133,1.107,0.328
388,10.884,1.307,6.467,10.041,1.832,4.463,1.204,0.297,2.758,1.532,0.273,1.407,0.698,0.797,0.235,9.895,12.536,3.095,1.345,0.285,3.898,4.692,1.001,1.214,0.325
389,10.434,1.451,7.975,10.224,2.044,6.081,1.091,0.305,2.915,1.562,0.287,1.476,0.708,0.818,0.231,9.724,15.342,3.638,1.607,0.294,3.256,3.768,0.985,1.441,0.348
390,9.893,1.581,10.186,10.616,2.178,9.13,1.112,0.333,2.865,1.649,0.297,1.615,0.695,0.82,0.224,10.354,18.591,4.18,1.943,0.311,3.597,3.378,1.026,1.697,0.383
391,9.169,1.633,12.738,10.924,2.155,13.131,1.293,0.367,2.683,1.762,0.303,1.766,0.659,0.82,0.213,11.008,21.309,4.561,2.274,0.326,4.719,3.537,1.114,1.891,0.413
392,8.29,1.572,14.969,11.027,1.962,17.182,1.59,0.397,2.509,1.907,0.303,1.884,0.607,0.847,0.198,11.009,22.518,4.636,2.518,0.336,6.171,4.495,1.235,1.95,0.426
393,7.429,1.396,16.265,11.015,1.644,20.217,1.908,0.416,2.398,2.081,0.302,1.909,0.549,0.92,0.18,10.228,21.66,4.334,2.605,0.342,7.419,6.694,1.373,1.847,0.417
394,6.964,1.161,16.25,11.299,1.292,21.647,2.129,0.423,2.359,2.3,0.303,1.864,0.497,1.044,0.165,8.711,18.793,3.764,2.507,0.345,8.063,10.397,1.542,1.621,0.391
395,7.509,0.953,15.014,12.637,0.989,21.361,2.152,0.419,2.32,2.606,0.317,1.873,0.459,1.199,0.158,6.891,14.642,3.194,2.257,0.349,8.001,15.457,1.863,1.364,0.362
396,9.641,0.852,12.945,15.763,0.786,19.699,1.966,0.417,2.232,3.006,0.353,2.067,0.437,1.344,0.162,5.341,10.373,2.919,1.961,0.358,7.411,21.282,2.461,1.189,0.345
397,13.463,0.891,10.892,20.766,0.698,17.534,1.672,0.426,2.176,3.425,0.418,2.467,0.43,1.441,0.178,4.522,7.235,3.089,1.744,0.376,6.752,26.815,3.325,1.17,0.354
398,18.265,1.045,9.589,26.623,0.717,15.635,1.483,0.444,2.314,3.724,0.503,2.96,0.432,1.474,0.201,4.553,6.079,3.64,1.676,0.399,6.381,30.816,4.268,1.298,0.389
399,22.807,1.244,9.346,31.604,0.813,14.384,1.61,0.466,2.788,3.796,0.587,3.365,0.436,1.443,0.225,5.272,6.985,4.318,1.754,0.421,6.465,32.361,4.997,1.489,0.442
400,25.784,1.42,9.894,34.088,0.942,13.681,2.117,0.484,3.574,3.598,0.645,3.511,0.438,1.365,0.245,6.37,9.4,4.804,1.925,0.435,7.048,31.284,5.244,1.64,0.494
401,26.401,1.523,10.512,33.308,1.059,13.173,2.87,0.491,4.446,3.154,0.662,3.367,0.435,1.262,0.257,7.458,12.534,4.885,2.105,0.433,7.922,28.081,4.896,1.673,0.53
402,24.695,1.545,10.513,29.781,1.121,12.795,3.607,0.484,5.078,2.565,0.64,3.033,0.425,1.159,0.261,8.157,15.391,4.491,2.206,0.415,8.802,23.699,4.046,1.564,0.534
403,21.529,1.521,9.645,24.988,1.106,12.413,4.062,0.464,5.17,2.021,0.594,2.698,0.403,1.075,0.259,8.148,17.006,3.766,2.175,0.386,9.442,19.173,2.974,1.352,0.505
404,18.234,1.494,8.124,20.696,1.017,11.842,4.085,0.435,4.657,1.756,0.546,2.579,0.367,1.016,0.257,7.387,16.933,2.987,2.024,0.355,9.788,15.331,2.079,1.127,0.453
405,16.016,1.499,6.699,18.161,0.898,11.115,3.689,0.401,3.672,1.916,0.511,2.768,0.324,0.975,0.255,6.048,15.404,2.409,1.808,0.334,9.855,12.635,1.679,0.998,0.403
406,15.414,1.54,6.342,17.595,0.822,10.791,3.058,0.371,2.57,2.466,0.497,3.203,0.285,0.928,0.257,4.56,13.305,2.187,1.605,0.331,9.765,11.089,1.894,1.041,0.373
407,16.135,1.592,7.859,18.225,0.853,11.596,2.45,0.351,1.647,3.17,0.496,3.711,0.262,0.853,0.264,3.427,11.672,2.278,1.465,0.346,9.431,10.299,2.591,1.257,0.369
408,17.237,1.612,11.219,18.746,1.009,13.728,2.079,0.349,1.138,3.709,0.494,4.069,0.258,0.749,0.275,3.009,11.054,2.545,1.397,0.373,8.803,9.722,3.399,1.565,0.383
409,17.68,1.556,15.364,18.078,1.243,16.569,2.015,0.362,1.045,3.847,0.481,4.149,0.271,0.63,0.289,3.283,11.27,2.865,1.377,0.402,7.864,8.931,3.96,1.847,0.4
410,16.947,1.415,18.883,16.054,1.474,19.132,2.158,0.381,1.228,3.546,0.458,3.903,0.296,0.516,0.3,3.953,11.621,3.135,1.374,0.425,6.758,7.882,4.048,1.998,0.411
411,15.085,1.21,20.543,13.23,1.618,20.442,2.328,0.396,1.488,2.909,0.433,3.342,0.326,0.43,0.304,4.67,11.491,3.305,1.352,0.438,5.653,6.731,3.631,1.969,0.414
412,12.493,0.99,19.857,10.346,1.625,19.787,2.394,0.401,1.677,2.138,0.409,2.593,0.353,0.382,0.297,5.158,10.81,3.294,1.283,0.441,4.746,5.71,2.871,1.778,0.41
413,9.798,0.812,17.109,8.012,1.501,17.151,2.34,0.396,1.717,1.45,0.386,1.842,0.369,0.379,0.281,5.318,10.037,3.111,1.163,0.434,4.225,5.033,2.044,1.499,0.404
414,7.562,0.7,13.232,6.425,1.29,13.178,2.26,0.39,1.612,0.997,0.365,1.28,0.369,0.421,0.264,5.196,9.756,2.863,1.016,0.423,4.28,4.779,1.423,1.236,0.398
415,6.059,0.659,9.336,5.417,1.061,9.032,2.273,0.391,1.394,0.881,0.35,1.055,0.356,0.503,0.26,4.941,10.208,2.651,0.896,0.414,5.008,4.855,1.208,1.093,0.392
416,5.426,0.674,6.303,4.902,0.881,5.808,2.439,0.399,1.12,1.076,0.343,1.21,0.335,0.619,0.279,4.717,11.146,2.527,0.867,0.413,6.229,5.063,1.428,1.119,0.385
417,5.81,0.716,4.65,4.972,0.779,4.131,2.704,0.407,0.846,1.468,0.346,1.657,0.315,0.746,0.318,4.692,12.001,2.475,0.97,0.422,7.534,5.16,1.952,1.289,0.375
418,7.136,0.749,4.352,5.704,0.744,3.824,2.936,0.404,0.61,1.913,0.356,2.226,0.305,0.851,0.365,4.905,12.215,2.428,1.193,0.437,8.613,5.029,2.587,1.52,0.359
419,9.018,0.747,5.111,7.026,0.745,4.374,3.01,0.386,0.431,2.293,0.371,2.76,0.311,0.901,0.404,5.31,11.593,2.294,1.473,0.453,9.319,4.683,3.139,1.712,0.339
420,10.946,0.71,6.377,8.778,0.768,5.203,2.886,0.357,0.324,2.53,0.391,3.136,0.334,0.886,0.426,5.8,10.523,2.04,1.713,0.466,9.619,4.295,3.433,1.783,0.32
421,12.438,0.65,7.523,10.697,0.809,5.948,2.625,0.324,0.287,2.634,0.413,3.329,0.365,0.818,0.429,6.298,9.954,1.764,1.832,0.474,9.591,4.08,3.38,1.697,0.301
422,13.21,0.597,8.239,12.496,0.879,6.478,2.34,0.298,0.336,2.692,0.436,3.378,0.397,0.724,0.419,6.619,10.926,1.599,1.799,0.48,9.294,4.232,3.004,1.475,0.282
423,13.236,0.579,8.527,13.917,0.973,7.159,2.128,0.288,0.5,2.785,0.457,3.33,0.421,0.657,0.405,6.662,13.822,1.623,1.659,0.49,8.941,4.863,2.463,1.185,0.271
424,12.812,0.615,8.949,14.865,1.081,8.83,2.031,0.296,0.805,2.921,0.473,3.243,0.437,0.647,0.391,6.456,18.036,1.794,1.493,0.513,8.779,5.941,1.994,0.916,0.279
425,12.57,0.719,9.893,15.544,1.204,12.232,2.041,0.322,1.257,3.078,0.486,3.21,0.452,0.693,0.375,6.099,22.203,1.985,1.372,0.548,8.993,7.301,1.788,0.747,0.316
426,13.091,0.89,11.665,16.219,1.342,17.263,2.121,0.362,1.839,3.208,0.495,3.29,0.472,0.768,0.355,5.888,24.796,2.103,1.329,0.584,9.534,8.639,1.934,0.715,0.378
427,14.535,1.099,13.756,17.001,1.477,22.539,2.248,0.408,2.509,3.221,0.505,3.461,0.497,0.827,0.332,6.106,24.832,2.123,1.35,0.605,10.132,9.671,2.361,0.8,0.45
428,16.647,1.296,15.53,18.023,1.578,26.399,2.394,0.446,3.168,3.097,0.516,3.661,0.525,0.832,0.31,6.789,22.18,2.063,1.406,0.6,10.441,10.258,2.889,0.938,0.509
429,18.882,1.423,16.302,19.412,1.608,27.904,2.519,0.465,3.677,2.891,0.528,3.81,0.547,0.768,0.294,7.72,17.599,1.999,1.482,0.565,10.259,10.373,3.301,1.059,0.535
430,20.722,1.442,16.057,21.305,1.541,27.312,2.546,0.459,3.868,2.685,0.536,3.825,0.556,0.65,0.284,8.533,12.457,1.988,1.573,0.51,9.611,10.154,3.411,1.112,0.521
431,21.783,1.344,15.118,23.629,1.378,25.52,2.41,0.425,3.702,2.531,0.53,3.645,0.544,0.505,0.28,8.964,8.218,1.993,1.678,0.454,8.645,9.757,3.151,1.069,0.472
432,21.788,1.154,13.994,25.892,1.163,23.506,2.134,0.371,3.237,2.446,0.505,3.305,0.514,0.384,0.278,8.927,5.852,1.981,1.773,0.414,7.556,9.359,2.674,0.937,0.406
433,20.627,0.947,12.889,27.362,1.001,21.794,1.815,0.314,2.619,2.566,0.462,3.024,0.471,0.345,0.276,8.461,5.414,2.009,1.815,0.399,6.493,9.175,2.273,0.795,0.344
434,18.538,0.824,11.699,27.468,1.026,20.289,1.566,0.267,2.007,3.057,0.409,3.057,0.423,0.42,0.272,7.771,6.272,2.161,1.761,0.407,5.531,9.432,2.266,0.762,0.302
435,15.965,0.843,10.148,25.949,1.298,18.413,1.444,0.244,1.502,3.961,0.359,3.532,0.378,0.587,0.267,7.106,7.604,2.483,1.607,0.428,4.807,10.211,2.842,0.913,0.286
436,13.308,0.999,8.218,22.879,1.758,15.851,1.426,0.249,1.132,5.103,0.322,4.311,0.342,0.793,0.262,6.852,8.812,2.948,1.4,0.452,4.541,11.247,3.886,1.228,0.289
437,10.883,1.218,6.323,18.769,2.237,13.02,1.45,0.271,0.883,6.12,0.303,5.049,0.324,0.971,0.253,7.26,9.719,3.404,1.225,0.472,4.867,12.037,5.032,1.595,0.3
438,8.863,1.401,5.028,14.379,2.541,10.829,1.442,0.295,0.761,6.619,0.3,5.378,0.326,1.067,0.241,8.548,10.668,3.645,1.171,0.482,5.703,12.103,5.824,1.861,0.306
