itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
592,3.04,4.667,4.184,2.753,2.34,4.253,2.868,5.008,2.082,3.833,3.736,2.265,3.01,2.792,2.914,1.42,1.071,0.882,3.015,2.131,2.448,2.242,2.843,4.914,2.619
593,3.921,4.308,4.796,3.098,2.159,4.864,2.96,5.31,2.426,4.043,3.626,2.162,3.259,2.821,2.824,1.909,1.105,0.93,3.318,2.135,2.652,2.132,2.835,5.178,2.586
594,4.687,3.881,5.108,3.53,2.033,5.295,2.817,5.431,3.051,4.038,3.415,1.998,3.574,2.625,2.732,2.669,1.105,0.915,3.508,2.099,3.013,1.939,2.673,5.116,2.561
595,5.269,3.486,5.011,3.913,1.973,5.495,2.55,5.393,3.715,3.798,3.14,1.782,3.895,2.239,2.626,3.552,1.073,0.823,3.555,2.039,3.499,1.694,2.335,4.75,2.556
596,5.699,3.185,4.563,4.154,2.001,5.198,2.291,5.237,4.17,3.427,2.855,1.623,4.137,1.75,2.499,4.339,1.015,0.677,3.449,1.978,4.004,1.42,1.867,4.169,2.581
597,6.012,3.017,3.96,4.244,2.143,4.643,2.127,4.996,4.275,3.089,2.608,1.657,4.22,1.295,2.383,4.86,0.946,0.541,3.205,1.933,4.378,1.152,1.374,3.501,2.644
598,6.179,3.004,3.415,4.234,2.437,3.902,2.079,4.683,4.017,2.882,2.432,1.955,4.105,0.99,2.327,5.051,0.882,0.466,2.874,1.916,4.503,0.941,0.987,2.885,2.749
599,6.151,3.152,3.026,4.22,2.877,3.184,2.093,4.306,3.517,2.791,2.343,2.45,3.816,0.89,2.366,4.941,0.834,0.468,2.551,1.936,4.352,0.825,0.784,2.443,2.877
600,5.907,3.436,2.766,4.315,3.382,2.793,2.134,3.883,2.941,2.715,2.341,2.971,3.432,0.951,2.506,4.635,0.808,0.526,2.334,1.999,3.964,0.81,0.745,2.236,2.992
601,5.494,3.814,2.53,4.536,3.817,2.957,2.22,3.454,2.458,2.545,2.4,3.328,3.059,1.094,2.7,4.232,0.799,0.605,2.281,2.089,3.479,0.868,0.776,2.225,3.047
602,5.012,4.241,2.253,4.781,4.046,3.738,2.417,3.075,2.104,2.203,2.49,3.413,2.79,1.229,2.875,3.799,0.803,0.683,2.383,2.176,3.003,0.984,0.793,2.324,3.004
603,4.625,4.659,1.983,4.918,3.994,5.067,2.789,2.804,1.861,1.717,2.598,3.269,2.689,1.272,2.976,3.349,0.821,0.764,2.577,2.237,2.638,1.233,0.795,2.458,2.872
604,4.478,4.983,1.848,4.814,3.673,6.637,3.325,2.631,1.729,1.251,2.732,3.054,2.761,1.204,2.983,2.854,0.886,0.877,2.74,2.273,2.429,1.7,0.816,2.565,2.726
605,4.572,5.136,2.011,4.443,3.169,8.086,3.918,2.506,1.69,0.979,2.888,2.913,2.939,1.067,2.925,2.264,1.043,1.044,2.753,2.298,2.388,2.406,0.898,2.626,2.668
606,4.77,5.076,2.674,3.895,2.617,9.125,4.414,2.372,1.841,0.999,3.049,2.876,3.126,0.966,2.85,1.693,1.314,1.25,2.581,2.324,2.515,3.251,1.059,2.652,2.745
607,4.855,4.799,4.03,3.327,2.143,9.631,4.659,2.188,2.23,1.261,3.187,2.884,3.251,1.011,2.791,1.338,1.677,1.454,2.281,2.359,2.729,4.021,1.301,2.658,2.919
608,4.702,4.353,6.099,2.9,1.824,9.656,4.563,1.964,2.919,1.59,3.275,2.815,3.292,1.234,2.744,1.344,2.078,1.587,1.968,2.389,2.931,4.462,1.582,2.652,3.089
609,4.335,3.817,8.622,2.738,1.684,9.373,4.129,1.756,3.77,1.843,3.296,2.603,3.259,1.581,2.67,1.682,2.438,1.596,1.745,2.397,3.018,4.431,1.832,2.639,3.16
610,3.916,3.28,11.043,2.868,1.707,8.832,3.48,1.618,4.592,1.98,3.25,2.384,3.167,1.949,2.529,2.143,2.698,1.484,1.651,2.36,2.908,3.988,2.016,2.618,3.093
611,3.636,2.836,12.765,3.192,1.856,8.253,2.789,1.581,5.096,2.084,3.158,2.478,3.027,2.238,2.31,2.502,2.871,1.32,1.653,2.264,2.693,3.367,2.161,2.581,2.917
612,3.641,2.555,13.207,3.564,2.076,7.527,2.224,1.637,5.107,2.329,3.04,3.141,2.85,2.403,2.047,2.629,2.98,1.195,1.678,2.121,2.625,2.854,2.314,2.509,2.706
613,3.921,2.44,12.293,3.879,2.29,6.671,1.89,1.744,4.612,2.866,2.904,4.379,2.657,2.479,1.801,2.512,3.037,1.181,1.667,1.952,2.931,2.658,2.515,2.393,2.537
614,4.316,2.44,10.311,4.145,2.433,5.698,1.788,1.862,3.764,3.731,2.741,5.942,2.475,2.529,1.625,2.24,3.041,1.307,1.615,1.775,3.644,2.789,2.767,2.237,2.449
615,4.598,2.487,7.944,4.406,2.462,4.835,1.864,1.983,2.826,4.759,2.549,7.401,2.335,2.62,1.559,1.977,2.992,1.549,1.559,1.602,4.58,3.077,3.014,2.062,2.427
616,4.56,2.517,5.801,4.63,2.38,4.367,2.083,2.131,2.052,5.631,2.338,8.314,2.254,2.771,1.611,1.858,2.91,1.833,1.561,1.443,5.367,3.286,3.161,1.903,2.419
617,4.115,2.514,4.276,4.743,2.242,4.311,2.421,2.329,1.663,6.049,2.137,8.383,2.236,2.907,1.762,1.889,2.832,2.053,1.666,1.316,5.686,3.259,3.134,1.828,2.368
618,3.375,2.506,3.649,4.732,2.127,4.743,2.861,2.564,1.697,5.873,1.984,7.586,2.26,2.923,1.966,2.066,2.837,2.113,1.885,1.236,5.488,3.015,2.94,1.924,2.249
619,2.542,2.564,3.901,4.639,2.121,5.495,3.346,2.8,2.124,5.179,1.901,6.189,2.281,2.759,2.16,2.339,2.979,1.979,2.193,1.204,4.912,2.645,2.669,2.254,2.069
620,1.845,2.766,4.816,4.572,2.28,6.325,3.764,3.017,2.781,4.208,1.893,4.612,2.257,2.447,2.292,2.701,3.263,1.686,2.534,1.196,4.187,2.274,2.423,2.813,1.863
621,1.42,3.134,6.031,4.606,2.595,6.939,4.006,3.215,3.443,3.232,1.963,3.248,2.179,2.089,2.357,3.184,3.622,1.316,2.852,1.189,3.553,2.011,2.272,3.51,1.69
622,1.304,3.591,7.128,4.719,2.972,7.143,4.03,3.382,3.845,2.449,2.117,2.324,2.077,1.813,2.398,3.768,3.966,0.963,3.088,1.176,3.131,1.919,2.207,4.165,1.619
623,1.426,3.982,7.701,4.802,3.284,7.014,3.875,3.49,3.895,1.912,2.356,1.844,2.001,1.692,2.464,4.337,4.212,0.712,3.199,1.161,2.934,2.015,2.175,4.566,1.693
624,1.699,4.159,7.566,4.738,3.436,6.698,3.689,3.501,3.645,1.595,2.652,1.683,1.995,1.74,2.569,4.696,4.296,0.617,3.167,1.144,2.917,2.259,2.099,4.573,1.893
625,2.078,4.055,6.807,4.417,3.399,6.457,3.658,3.382,3.312,1.464,2.946,1.704,2.073,1.916,2.68,4.697,4.189,0.675,2.996,1.129,3.07,2.582,1.938,4.166,2.146
626,2.528,3.708,5.736,3.845,3.217,6.427,3.888,3.126,3.148,1.503,3.164,1.82,2.224,2.159,2.747,4.342,3.918,0.842,2.703,1.121,3.418,2.932,1.824,3.464,2.367
627,3.006,3.232,4.724,3.15,2.983,6.661,4.338,2.759,3.396,1.649,3.255,1.971,2.413,2.41,2.733,3.861,3.549,1.047,2.337,1.122,4.065,3.269,1.971,2.692,2.509
628,3.448,2.753,4.063,2.477,2.78,6.989,4.814,2.327,4.259,1.789,3.215,2.109,2.591,2.604,2.646,3.529,3.174,1.237,1.966,1.137,5.028,3.581,2.588,2.09,2.59
629,3.81,2.361,3.901,1.901,2.648,7.316,5.082,1.898,5.633,1.81,3.092,2.224,2.708,2.684,2.547,3.541,2.835,1.383,1.659,1.177,6.212,3.846,3.647,1.811,2.671
630,4.056,2.093,4.124,1.423,2.566,7.488,4.999,1.566,7.251,1.648,2.953,2.305,2.726,2.631,2.526,3.923,2.522,1.468,1.463,1.256,7.429,4.063,4.882,1.866,2.819
631,4.192,1.939,4.453,1.087,2.482,7.525,4.567,1.436,8.604,1.361,2.849,2.364,2.635,2.471,2.643,4.453,2.208,1.491,1.387,1.378,8.41,4.28,5.913,2.131,3.059
632,4.377,1.879,4.611,1.022,2.351,7.518,3.891,1.563,9.32,1.105,2.789,2.424,2.454,2.236,2.885,4.796,1.867,1.47,1.406,1.523,8.803,4.483,6.381,2.445,3.349
633,4.794,1.906,4.54,1.348,2.183,7.705,3.149,1.919,9.167,1.068,2.751,2.506,2.23,2.021,3.172,4.762,1.5,1.431,1.49,1.657,8.485,4.616,6.168,2.689,3.6
634,5.473,2.02,4.273,2.091,2.046,8.103,2.499,2.403,8.104,1.337,2.702,2.621,2.021,1.951,3.392,4.314,1.169,1.394,1.616,1.745,7.513,4.602,5.43,2.821,3.723
635,6.247,2.182,3.922,3.137,1.988,8.551,2.011,2.862,6.487,1.821,2.615,2.756,1.888,2.084,3.461,3.623,0.965,1.356,1.755,1.759,6.174,4.388,4.474,2.852,3.668
636,6.828,2.329,3.582,4.234,2.02,8.712,1.706,3.147,4.746,2.319,2.489,2.901,1.867,2.402,3.355,2.926,0.951,1.294,1.891,1.693,4.726,3.979,3.628,2.832,3.447
637,6.961,2.402,3.339,5.105,2.118,8.248,1.566,3.167,3.315,2.617,2.37,3.063,1.956,2.79,3.113,2.446,1.132,1.195,2.007,1.558,3.495,3.435,3.073,2.814,3.126
638,6.549,2.39,3.216,5.546,2.251,7.154,1.547,2.948,2.393,2.635,2.319,3.222,2.123,3.094,2.812,2.311,1.446,1.066,2.09,1.39,2.637,2.861,2.804,2.833,2.809
639,5.704,2.319,3.147,5.453,2.422,5.711,1.618,2.616,1.946,2.407,2.367,3.351,2.309,3.194,2.544,2.452,1.77,0.92,2.116,1.244,2.209,2.348,2.691,2.884,2.603
640,4.641,2.236,3.031,4.874,2.713,4.483,1.739,2.315,1.779,2.021,2.503,3.378,2.467,3.032,2.383,2.763,2.022,0.775,2.063,1.17,2.204,1.939,2.599,2.941,2.579
641,3.629,2.163,2.802,4.038,3.199,4.019,1.873,2.134,1.733,1.599,2.672,3.221,2.583,2.662,2.356,3.08,2.182,0.68,1.929,1.197,2.554,1.647,2.489,2.969,2.744
642,2.848,2.099,2.476,3.212,3.861,4.482,1.962,2.088,1.715,1.248,2.8,2.884,2.688,2.214,2.429,3.235,2.22,0.685,1.767,1.32,3.091,1.448,2.406,2.958,3.043
643,2.396,2.039,2.19,2.576,4.551,5.609,1.984,2.139,1.736,1.046,2.843,2.416,2.851,1.82,2.542,3.166,2.163,0.798,1.666,1.511,3.598,1.303,2.422,2.926,3.385
644,2.253,2.016,2.09,2.169,5.033,6.756,1.924,2.237,1.897,1.028,2.81,1.884,3.136,1.55,2.646,2.949,2.109,0.987,1.699,1.735,3.912,1.176,2.541,2.889,3.695
645,2.335,2.082,2.285,1.956,5.099,7.434,1.804,2.361,2.4,1.214,2.744,1.41,3.572,1.385,2.724,2.734,2.155,1.181,1.882,1.964,3.968,1.063,2.684,2.85,3.936
646,2.541,2.269,2.782,1.879,4.679,7.379,1.659,2.519,3.396,1.584,2.691,1.145,4.113,1.278,2.775,2.643,2.347,1.299,2.156,2.169,3.792,0.973,2.774,2.825,4.097
647,2.807,2.543,3.463,1.868,3.886,6.737,1.531,2.712,4.765,2.047,2.673,1.238,4.642,1.198,2.808,2.764,2.632,1.305,2.424,2.322,3.543,0.912,2.809,2.851,4.17
648,3.052,2.805,4.197,1.894,3.001,5.762,1.447,2.905,6.283,2.476,2.696,1.799,5.004,1.15,2.826,3.138,2.896,1.211,2.595,2.402,3.419,0.894,2.864,2.965,4.15
649,3.194,2.953,4.79,1.972,2.344,4.872,1.416,3.034,7.548,2.753,2.751,2.783,5.084,1.145,2.821,3.738,3.047,1.065,2.627,2.406,3.49,0.931,3.011,3.192,4.03
650,3.166,2.954,5.12,2.116,2.132,4.366,1.409,3.038,8.317,2.813,2.823,3.97,4.868,1.199,2.787,4.539,3.041,0.936,2.553,2.344,3.742,1.033,3.252,3.545,3.815
651,2.933,2.869,5.268,2.329,2.381,4.402,1.391,2.902,8.516,2.674,2.894,5.009,4.444,1.349,2.721,5.434,2.907,0.874,2.46,2.244,4.066,1.223,3.52,4.023,3.544
652,2.561,2.805,5.465,2.578,2.926,4.874,1.363,2.662,8.438,2.495,2.967,5.554,3.958,1.628,2.632,6.261,2.706,0.895,2.413,2.144,4.293,1.499,3.726,4.569,3.298
653,2.203,2.83,5.881,2.803,3.522,5.443,1.325,2.384,8.446,2.445,3.063,5.403,3.543,2.023,2.54,6.789,2.487,1.012,2.412,2.078,4.339,1.838,3.848,5.063,3.181
654,2.025,2.941,6.489,2.962,3.946,5.789,1.291,2.133,8.769,2.586,3.221,4.624,3.271,2.468,2.462,6.83,2.295,1.246,2.396,2.056,4.201,2.232,3.943,5.362,3.27
655,2.109,3.106,7.085,3.0,4.108,5.869,1.281,1.973,9.318,2.85,3.466,3.586,3.139,2.861,2.404,6.338,2.132,1.6,2.296,2.067,3.94,2.671,4.074,5.367,3.554
656,2.42,3.293,7.339,2.884,4.044,5.746,1.317,1.969,9.711,3.113,3.788,2.756,3.103,3.108,2.384,5.454,1.982,2.041,2.091,2.099,3.681,3.11,4.238,5.075,3.932
657,2.842,3.489,7.003,2.63,3.845,5.62,1.406,2.179,9.506,3.232,4.136,2.464,3.116,3.145,2.436,4.451,1.829,2.478,1.831,2.154,3.486,3.444,4.357,4.582,4.249
658,3.218,3.706,6.083,2.354,3.633,5.771,1.546,2.617,8.5,3.136,4.428,2.753,3.15,2.961,2.602,3.625,1.703,2.804,1.611,2.238,3.412,3.592,4.339,4.065,4.377
659,3.435,3.93,4.846,2.193,3.506,6.26,1.715,3.229,6.894,2.857,4.566,3.416,3.196,2.6,2.878,3.144,1.653,2.923,1.518,2.347,3.483,3.529,4.11,3.652,4.263
660,3.456,4.116,3.602,2.226,3.513,7.053,1.869,3.907,5.14,2.479,4.492,4.161,3.243,2.17,3.197,2.982,1.67,2.806,1.6,2.443,3.629,3.266,3.667,3.4,3.946
661,3.36,4.202,2.58,2.454,3.632,7.9,1.992,4.522,3.626,2.089,4.224,4.767,3.283,1.824,3.455,2.958,1.716,2.505,1.858,2.479,3.748,2.853,3.101,3.275,3.543
662,3.325,4.165,1.907,2.798,3.809,8.573,2.089,4.967,2.586,1.781,3.851,5.179,3.322,1.682,3.56,2.879,1.733,2.117,2.229,2.424,3.744,2.381,2.615,3.215,3.203
663,3.498,4.036,1.552,3.163,3.973,8.767,2.169,5.157,1.988,1.641,3.484,5.478,3.38,1.799,3.464,2.586,1.682,1.731,2.6,2.296,3.55,1.967,2.413,3.189,3.054
664,3.867,3.884,1.437,3.496,4.051,8.442,2.217,5.05,1.667,1.709,3.179,5.788,3.478,2.142,3.184,2.097,1.62,1.395,2.852,2.149,3.192,1.724,2.576,3.176,3.138
665,4.317,3.774,1.438,3.77,4.02,7.573,2.236,4.671,1.465,1.966,2.92,6.189,3.621,2.623,2.805,1.54,1.663,1.167,2.92,2.044,2.707,1.686,3.027,3.183,3.4
666,4.676,3.724,1.504,3.976,3.889,6.521,2.266,4.098,1.335,2.316,2.662,6.7,3.788,3.104,2.444,1.067,1.893,1.097,2.795,2.023,2.257,1.815,3.586,3.187,3.732
667,4.844,3.706,1.608,4.125,3.654,5.438,2.342,3.434,1.255,2.623,2.382,7.294,3.936,3.416,2.202,0.777,2.324,1.196,2.515,2.088,1.882,2.005,4.046,3.129,4.019
668,4.812,3.656,1.698,4.276,3.333,4.615,2.453,2.815,1.161,2.774,2.12,7.878,4.024,3.464,2.133,0.697,2.859,1.422,2.149,2.195,1.626,2.11,4.259,2.945,4.173
669,4.657,3.565,1.691,4.443,2.992,3.986,2.602,2.397,1.032,2.713,1.96,8.289,4.035,3.26,2.22,0.794,3.327,1.681,1.774,2.283,1.466,2.079,4.181,2.63,4.154
670,4.487,3.46,1.556,4.664,2.722,3.539,2.821,2.29,0.848,2.492,1.963,8.353,3.965,2.879,2.388,1.02,3.584,1.844,1.469,2.302,1.43,1.952,3.838,2.261,3.97
671,4.372,3.356,1.306,5.008,2.577,3.148,3.109,2.504,0.669,2.272,2.136,7.963,3.823,2.464,2.554,1.316,3.558,1.84,1.292,2.233,1.53,1.811,3.319,2.009,3.666
672,4.316,3.266,0.998,5.517,2.571,2.769,3.408,2.946,0.506,2.283,2.412,7.168,3.626,2.186,2.653,1.585,3.272,1.687,1.267,2.081,1.732,1.743,2.736,2.049,3.305
673,4.265,3.169,0.748,6.176,2.688,2.49,3.64,3.435,0.42,2.699,2.679,6.175,3.401,2.133,2.679,1.728,2.811,1.446,1.371,1.87,1.996,1.81,2.193,2.458,2.946
674,4.14,3.025,0.662,6.815,2.868,2.436,3.737,3.772,0.488,3.538,2.838,5.262,3.181,2.299,2.685,1.685,2.315,1.223,1.547,1.639,2.257,1.999,1.754,3.167,2.636
675,3.95,2.829,0.819,7.174,3.025,2.616,3.697,3.838,0.757,4.675,2.867,4.605,2.993,2.662,2.77,1.483,1.965,1.114,1.74,1.434,2.44,2.276,1.463,3.973,2.418
676,3.807,2.637,1.194,7.106,3.083,2.947,3.616,3.653,1.227,5.865,2.825,4.221,2.862,3.148,3.02,1.199,1.906,1.162,1.908,1.307,2.488,2.621,1.335,4.619,2.338
677,3.835,2.526,1.783,6.709,3.012,3.39,3.612,3.346,1.818,6.869,2.798,4.041,2.802,3.67,3.424,0.942,2.186,1.375,2.03,1.291,2.409,2.99,1.336,4.925,2.452
678,4.121,2.58,2.625,6.31,2.871,3.784,3.719,3.072,2.389,7.536,2.845,3.93,2.808,4.139,3.855,0.78,2.729,1.736,2.116,1.392,2.266,3.305,1.468,4.861,2.804
679,4.658,2.871,3.782,6.269,2.787,3.964,3.876,2.98,2.789,7.785,2.957,3.779,2.852,4.483,4.137,0.75,3.346,2.218,2.189,1.579,2.157,3.457,1.752,4.51,3.37
680,5.299,3.441,5.188,6.708,2.862,3.861,3.953,3.16,2.928,7.552,3.067,3.525,2.903,4.63,4.146,0.815,3.799,2.751,2.285,1.798,2.192,3.379,2.262,4.022,4.038
681,5.868,4.285,6.713,7.455,3.104,3.594,3.846,3.606,2.853,6.886,3.089,3.192,2.943,4.568,3.869,0.922,3.918,3.245,2.414,1.982,2.409,3.092,3.073,3.562,4.631
682,6.22,5.303,8.102,8.125,3.43,3.568,3.554,4.195,2.67,5.915,2.972,2.858,2.959,4.338,3.405,1.007,3.671,3.596,2.552,2.082,2.773,2.738,4.142,3.265,4.964
683,6.283,6.286,9.161,8.339,3.692,4.184,3.236,4.749,2.541,4.808,2.729,2.567,2.944,4.017,2.918,1.051,3.193,3.741,2.661,2.075,3.245,2.535,5.318,3.215,4.917
684,6.068,6.987,9.725,7.985,3.768,5.453,3.133,5.077,2.548,3.739,2.442,2.364,2.893,3.711,2.551,1.113,2.736,3.697,2.701,1.967,3.798,2.725,6.415,3.44,4.495
685,5.691,7.201,9.8,7.28,3.614,7.295,3.403,5.047,2.821,2.861,2.206,2.311,2.81,3.505,2.369,1.289,2.546,3.537,2.649,1.794,4.362,3.441,7.236,3.89,3.835
686,5.324,6.853,9.437,6.619,3.305,9.24,4.027,4.663,3.28,2.316,2.104,2.496,2.717,3.46,2.345,1.671,2.796,3.374,2.511,1.614,4.876,4.609,7.611,4.433,3.152
687,5.136,6.022,8.903,6.432,2.98,10.946,4.819,4.037,3.854,2.19,2.192,2.957,2.656,3.595,2.388,2.339,3.524,3.311,2.324,1.488,5.348,5.994,7.524,4.884,2.642
688,5.219,4.904,8.416,6.991,2.766,12.085,5.489,3.322,4.298,2.402,2.468,3.577,2.671,3.811,2.417,3.247,4.59,3.381,2.13,1.455,5.808,7.334,7.073,5.065,2.41
689,5.565,3.744,8.154,8.245,2.717,12.684,5.758,2.684,4.499,2.751,2.876,4.123,2.794,3.945,2.397,4.227,5.694,3.525,1.97,1.521,6.278,8.369,6.43,4.879,2.435
690,6.124,2.754,8.047,9.917,2.767,12.971,5.519,2.237,4.343,3.103,3.319,4.382,3.014,3.874,2.361,5.008,6.496,3.642,1.861,1.659,6.7,8.9,5.727,4.367,2.61
691,6.848,2.066,7.933,11.742,2.786,13.074,4.876,2.02,3.86,3.408,3.694,4.287,3.282,3.545,2.364,5.352,6.755,3.652,1.799,1.817,6.897,8.865,5.039,3.7,2.813
692,7.589,1.759,7.69,13.397,2.666,13.02,4.124,2.001,3.181,3.687,3.922,3.969,3.533,3.021,2.426,5.148,6.407,3.557,1.78,1.952,6.685,8.299,4.463,3.114,2.958
693,8.211,1.858,7.192,14.547,2.401,12.5,3.627,2.109,2.488,3.924,3.969,3.623,3.707,2.468,2.517,4.482,5.618,3.423,1.811,2.039,5.991,7.315,4.108,2.801,3.01
694,8.623,2.284,6.389,14.96,2.059,11.371,3.664,2.268,1.931,4.069,3.866,3.383,3.766,2.147,2.578,3.564,4.695,3.359,1.924,2.077,4.96,6.1,4.078,2.84,2.971
695,8.827,2.885,5.38,14.433,1.761,9.697,4.291,2.432,1.606,4.059,3.682,3.259,3.693,2.281,2.563,2.655,3.936,3.492,2.158,2.089,3.878,4.868,4.491,3.189,2.875
696,8.866,3.507,4.418,13.008,1.654,7.908,5.337,2.583,1.484,3.865,3.481,3.16,3.502,2.892,2.456,1.994,3.545,3.896,2.511,2.104,3.066,3.88,5.416,3.7,2.767
697,8.726,4.019,3.886,10.929,1.832,6.615,6.461,2.715,1.516,3.555,3.291,2.99,3.225,3.822,2.286,1.729,3.5,4.529,2.916,2.13,2.744,3.307,6.748,4.193,2.67
698,8.456,4.331,4.146,8.748,2.29,6.307,7.36,2.832,1.675,3.278,3.104,2.708,2.91,4.821,2.115,1.894,3.664,5.259,3.241,2.147,2.933,3.325,8.251,4.489,2.593
699,8.103,4.406,5.327,7.083,2.903,7.004,7.866,2.934,2.029,3.117,2.896,2.366,2.611,5.596,1.996,2.436,3.852,5.894,3.351,2.125,3.538,3.99,9.569,4.469,2.555
700,7.702,4.247,7.291,6.322,3.493,8.388,7.946,3.011,2.623,3.051,2.662,2.069,2.378,5.913,1.944,3.252,3.941,6.227,3.192,2.044,4.4,5.145,10.306,4.132,2.579
701,7.228,3.882,9.41,6.428,3.905,9.717,7.703,3.055,3.393,2.939,2.441,1.9,2.236,5.696,1.936,4.147,3.92,6.146,2.821,1.912,5.218,6.432,10.204,3.585,2.679
702,6.735,3.388,11.068,6.996,4.061,10.417,7.307,3.074,4.255,2.707,2.299,1.881,2.183,5.028,1.94,5.093,3.855,5.632,2.414,1.765,5.842,7.431,9.241,3.03,2.844
703,6.363,2.87,11.786,7.49,3.957,10.187,6.938,3.077,5.13,2.425,2.281,1.979,2.208,4.154,1.948,5.948,3.822,4.783,2.159,1.654,6.143,7.84,7.634,2.658,3.043
704,6.202,2.427,11.43,7.502,3.646,9.085,6.671,3.071,5.882,2.243,2.38,2.106,2.287,3.379,1.977,6.572,3.865,3.784,2.158,1.609,6.143,7.575,5.778,2.581,3.222
705,6.243,2.138,10.491,7.028,3.208,7.69,6.478,3.055,6.442,2.335,2.529,2.167,2.378,2.957,2.043,6.858,4.026,2.885,2.397,1.618,5.824,6.818,4.128,2.802,3.314
706,6.293,2.026,9.457,6.373,2.724,6.742,6.263,3.031,6.707,2.718,2.639,2.162,2.435,2.978,2.143,6.73,4.265,2.27,2.754,1.635,5.323,5.874,3.019,3.214,3.27
707,6.047,2.061,8.72,5.887,2.249,6.958,5.931,2.987,6.711,3.24,2.638,2.204,2.43,3.354,2.241,6.264,4.474,1.964,3.075,1.615,4.763,4.982,2.554,3.699,3.089
708,5.428,2.161,8.397,5.779,1.819,8.542,5.466,2.899,6.518,3.734,2.513,2.406,2.359,3.864,2.296,5.502,4.549,1.887,3.239,1.537,4.208,4.216,2.585,4.17,2.817
709,4.672,2.212,8.393,6.03,1.467,11.203,4.925,2.745,6.185,4.124,2.305,2.783,2.246,4.275,2.292,4.668,4.441,1.91,3.193,1.43,3.823,3.58,2.824,4.559,2.537
710,4.094,2.139,8.418,6.354,1.244,14.232,4.372,2.514,5.727,4.401,2.098,3.259,2.139,4.407,2.254,3.885,4.126,1.903,2.937,1.35,3.664,3.062,3.018,4.788,2.331
711,3.946,1.964,8.378,6.477,1.206,16.976,3.86,2.216,5.146,4.649,1.97,3.668,2.094,4.268,2.228,3.314,3.622,1.84,2.543,1.341,3.753,2.686,3.107,4.82,2.238
712,4.272,1.759,8.423,6.301,1.377,19.13,3.443,1.901,4.542,4.961,1.971,3.861,2.142,4.106,2.256,2.953,3.009,1.788,2.128,1.413,4.042,2.524,3.131,4.67,2.257
713,4.839,1.614,8.644,5.808,1.724,20.275,3.176,1.637,4.017,5.326,2.103,3.737,2.273,4.196,2.348,2.775,2.409,1.818,1.799,1.532,4.362,2.621,3.156,4.39,2.357
714,5.266,1.593,9.007,5.061,2.14,20.243,3.072,1.502,3.641,5.594,2.316,3.332,2.432,4.655,2.475,2.805,1.965,1.929,1.608,1.639,4.585,2.899,3.22,4.053,2.498
715,5.326,1.71,9.301,4.253,2.489,19.162,3.098,1.567,3.464,5.613,2.536,2.91,2.552,5.358,2.597,3.099,1.829,2.041,1.537,1.682,4.547,3.191,3.277,3.705,2.638
716,4.987,1.941,9.315,3.612,2.674,17.236,3.199,1.861,3.456,5.312,2.697,2.815,2.589,6.016,2.685,3.656,2.067,2.054,1.527,1.646,4.188,3.323,3.255,3.36,2.739
717,4.459,2.24,8.896,3.323,2.668,14.9,3.356,2.321,3.553,4.754,2.776,3.262,2.549,6.342,2.736,4.398,2.625,1.953,1.518,1.559,3.57,3.219,3.122,3.028,2.774
718,4.052,2.548,8.113,3.458,2.537,12.479,3.571,2.833,3.695,4.075,2.801,4.162,2.481,6.189,2.769,5.189,3.336,1.839,1.502,1.477,2.89,2.906,2.909,2.769,2.742
719,3.984,2.809,7.132,3.969,2.418,10.164,3.825,3.267,3.82,3.421,2.825,5.137,2.452,5.611,2.808,5.843,3.969,1.866,1.516,1.445,2.441,2.472,2.691,2.662,2.668
720,4.321,2.999,6.245,4.777,2.451,8.15,4.055,3.551,3.879,2.923,2.927,5.796,2.501,4.776,2.885,6.196,4.323,2.126,1.603,1.488,2.43,2.038,2.581,2.759,2.598
721,5.033,3.113,5.733,5.808,2.697,6.951,4.17,3.686,3.897,2.646,3.166,5.929,2.622,3.882,3.02,6.153,4.3,2.56,1.77,1.608,2.926,1.776,2.65,3.041,2.59
722,6.041,3.166,5.725,7.036,3.101,6.895,4.105,3.738,3.935,2.581,3.539,5.603,2.772,3.071,3.197,5.757,3.964,2.982,1.963,1.784,3.82,1.849,2.881,3.401,2.681
723,7.221,3.17,6.091,8.355,3.512,8.036,3.865,3.775,4.055,2.669,3.969,5.05,2.892,2.416,3.373,5.161,3.533,3.187,2.092,1.994,4.826,2.315,3.188,3.682,2.879
724,8.356,3.127,6.48,9.549,3.749,10.18,3.545,3.819,4.268,2.868,4.334,4.555,2.942,1.934,3.496,4.521,3.265,3.091,2.078,2.22,5.608,3.131,3.472,3.751,3.176
725,9.239,3.024,6.743,10.325,3.698,12.756,3.291,3.825,4.569,3.228,4.507,4.305,2.918,1.665,3.524,3.977,3.328,2.747,1.904,2.433,5.94,4.316,3.65,3.559,3.541
726,9.689,2.853,7.517,10.454,3.377,15.045,3.206,3.709,4.972,3.853,4.416,4.354,2.842,1.643,3.44,3.629,3.732,2.327,1.618,2.596,5.863,5.891,3.674,3.198,3.915
727,9.766,2.639,10.614,9.85,2.935,16.33,3.278,3.408,5.443,4.744,4.078,4.64,2.755,1.855,3.259,3.503,4.323,2.015,1.306,2.674,5.623,7.759,3.555,2.884,4.218
