itr,af3a,af3hb,af3t,af4a,af4hb,af4t,pxa,pxhb,pxt,af3lb,af3g,af4lb,af4g,pxlb,pxg,pzt,pza,pzlb,pzhb,pzg,t8t,t8a,t8lb,t8hb,t8g
596,5.519,0.786,5.375,6.07,0.68,5.509,2.465,0.283,1.457,0.995,0.306,1.664,0.29,0.917,0.233,5.736,6.524,2.176,0.637,0.287,3.785,1.198,1.63,0.699,0.36
597,4.606,0.629,4.551,4.281,0.454,4.728,2.156,0.28,1.326,0.757,0.309,1.204,0.267,0.878,0.233,5.735,6.139,2.61,0.621,0.298,3.495,1.488,1.47,0.634,0.335
598,4.27,0.527,4.079,3.768,0.349,4.246,1.762,0.321,1.219,0.691,0.334,0.977,0.257,0.862,0.241,6.83,5.753,3.04,0.694,0.324,3.68,2.206,1.615,0.672,0.342
599,4.334,0.497,4.202,4.276,0.378,4.51,1.453,0.401,1.203,0.772,0.368,0.911,0.265,0.868,0.259,8.692,5.224,3.334,0.817,0.36,4.535,3.347,1.958,0.824,0.377
600,4.602,0.53,5.135,5.295,0.51,6.019,1.347,0.506,1.31,0.926,0.394,0.921,0.287,0.892,0.29,10.966,4.531,3.426,0.944,0.399,6.097,4.684,2.31,1.046,0.427
601,4.885,0.603,7.089,6.245,0.693,8.962,1.488,0.612,1.548,1.088,0.402,0.985,0.311,0.928,0.332,13.09,3.802,3.29,1.049,0.429,8.095,5.826,2.501,1.263,0.472
602,5.006,0.692,9.574,6.721,0.875,13.032,1.832,0.693,1.923,1.223,0.39,1.15,0.324,0.971,0.381,14.52,3.22,2.955,1.126,0.439,10.099,6.383,2.463,1.404,0.497
603,4.861,0.762,12.292,6.637,0.993,17.315,2.267,0.733,2.373,1.321,0.364,1.426,0.32,1.014,0.425,14.865,2.957,2.517,1.185,0.425,11.506,6.131,2.197,1.422,0.496
604,4.442,0.787,14.03,6.149,1.005,20.421,2.66,0.728,2.779,1.414,0.332,1.773,0.304,1.051,0.454,14.032,3.106,2.092,1.242,0.39,11.937,5.136,1.788,1.316,0.473
605,3.915,0.761,14.429,5.601,0.915,21.342,2.884,0.689,2.995,1.548,0.304,2.134,0.284,1.075,0.463,12.374,3.635,1.802,1.308,0.34,11.166,3.79,1.393,1.132,0.44
606,3.552,0.705,12.967,5.368,0.773,19.782,2.882,0.637,2.847,1.735,0.287,2.43,0.271,1.083,0.455,10.465,4.397,1.771,1.387,0.287,9.638,2.714,1.192,0.963,0.407
607,3.553,0.651,10.505,5.611,0.653,16.48,2.662,0.595,2.41,1.93,0.289,2.592,0.272,1.096,0.436,8.876,5.155,2.133,1.48,0.239,7.857,2.493,1.359,0.899,0.381
608,3.896,0.624,7.697,6.172,0.619,12.595,2.316,0.578,1.857,2.062,0.307,2.611,0.281,1.14,0.419,7.965,5.659,2.922,1.576,0.203,6.637,3.338,1.981,0.983,0.363
609,4.43,0.637,5.653,6.746,0.694,9.413,1.976,0.584,1.435,2.061,0.337,2.506,0.291,1.226,0.41,7.84,5.783,3.995,1.647,0.187,6.374,4.978,2.967,1.184,0.351
610,4.888,0.688,4.853,6.987,0.852,7.551,1.747,0.599,1.271,1.91,0.37,2.323,0.293,1.341,0.407,8.283,5.58,5.053,1.663,0.192,7.037,6.8,4.05,1.406,0.343
611,5.049,0.766,5.255,6.73,1.033,6.91,1.659,0.604,1.351,1.683,0.397,2.147,0.285,1.45,0.402,8.935,5.3,5.765,1.606,0.213,8.022,8.119,4.898,1.541,0.338
612,4.849,0.85,6.351,6.053,1.177,6.897,1.667,0.586,1.591,1.496,0.412,2.05,0.27,1.481,0.387,9.537,5.169,5.905,1.477,0.241,8.681,8.495,5.244,1.529,0.338
613,4.458,0.918,7.571,5.28,1.249,6.949,1.697,0.542,1.874,1.46,0.415,2.089,0.257,1.391,0.362,9.888,5.3,5.455,1.296,0.264,8.585,7.94,5.008,1.36,0.337
614,4.236,0.968,8.336,4.871,1.263,6.797,1.691,0.478,2.055,1.652,0.41,2.283,0.258,1.194,0.333,9.982,5.619,4.624,1.118,0.277,7.713,6.818,4.337,1.091,0.336
615,4.714,1.018,8.566,5.387,1.284,6.537,1.636,0.41,2.085,2.054,0.408,2.597,0.284,0.943,0.308,9.844,6.013,3.76,1.024,0.283,6.426,5.761,3.597,0.842,0.339
616,6.344,1.099,8.148,7.289,1.381,6.268,1.554,0.356,2.009,2.548,0.418,2.956,0.339,0.701,0.291,9.57,6.62,3.168,1.078,0.289,5.215,5.433,3.205,0.741,0.354
617,9.094,1.225,7.271,10.505,1.575,6.065,1.505,0.328,1.856,2.974,0.44,3.249,0.414,0.52,0.282,9.28,7.779,2.994,1.278,0.302,4.551,6.099,3.393,0.846,0.387
618,12.352,1.378,6.123,14.337,1.815,5.933,1.533,0.328,1.747,3.204,0.466,3.387,0.489,0.422,0.275,8.968,9.733,3.161,1.535,0.327,4.636,7.432,4.045,1.113,0.429
619,15.132,1.503,4.954,17.67,1.996,5.704,1.646,0.348,1.704,3.175,0.485,3.337,0.539,0.389,0.268,8.591,12.32,3.433,1.73,0.361,5.242,8.739,4.776,1.411,0.464
620,16.535,1.537,3.934,19.447,2.019,5.282,1.812,0.378,1.707,2.91,0.485,3.111,0.548,0.383,0.259,8.071,14.875,3.58,1.774,0.401,5.979,9.372,5.161,1.598,0.472
621,16.258,1.452,2.993,19.206,1.849,4.529,1.978,0.413,1.73,2.503,0.464,2.745,0.514,0.384,0.253,7.449,16.529,3.525,1.652,0.443,6.434,9.073,4.963,1.604,0.444
622,14.69,1.271,2.406,17.316,1.537,3.732,2.118,0.45,1.762,2.067,0.427,2.305,0.452,0.409,0.253,7.016,16.608,3.314,1.42,0.485,6.384,7.976,4.241,1.445,0.388
623,12.641,1.065,2.124,14.712,1.205,3.213,2.212,0.482,1.755,1.76,0.383,1.912,0.379,0.482,0.261,7.13,15.0,3.032,1.158,0.523,5.899,6.467,3.275,1.209,0.331
624,10.874,0.922,2.303,12.348,0.991,3.297,2.246,0.505,1.674,1.74,0.344,1.701,0.315,0.616,0.275,7.927,12.226,2.788,0.937,0.554,5.328,5.001,2.458,1.005,0.309
625,9.739,0.901,2.841,10.742,0.973,4.001,2.21,0.516,1.504,2.065,0.318,1.749,0.27,0.793,0.288,9.118,9.086,2.666,0.802,0.573,5.002,3.902,2.11,0.915,0.339
626,9.064,0.989,3.536,9.804,1.121,5.02,2.092,0.512,1.294,2.653,0.307,2.023,0.246,0.969,0.3,10.247,6.378,2.683,0.757,0.577,5.077,3.287,2.292,0.942,0.415
627,8.393,1.125,4.187,9.012,1.322,5.942,1.888,0.493,1.079,3.292,0.304,2.387,0.234,1.094,0.312,10.851,4.544,2.757,0.773,0.569,5.453,3.058,2.797,1.026,0.503
628,7.4,1.229,4.676,7.915,1.448,6.432,1.611,0.457,0.898,3.721,0.301,2.669,0.226,1.118,0.323,10.633,3.61,2.758,0.806,0.551,5.887,3.015,3.277,1.078,0.563
629,6.109,1.256,5.006,6.46,1.435,6.375,1.29,0.409,0.757,3.732,0.294,2.702,0.219,1.029,0.333,9.611,3.282,2.607,0.818,0.528,6.078,2.983,3.438,1.044,0.571
630,4.831,1.203,5.23,4.982,1.3,5.87,0.967,0.354,0.648,3.278,0.284,2.442,0.213,0.857,0.337,8.072,3.14,2.291,0.793,0.5,5.792,2.885,3.162,0.927,0.524
631,3.931,1.11,5.323,3.893,1.123,5.104,0.697,0.306,0.562,2.531,0.275,2.003,0.209,0.672,0.331,6.437,2.978,1.888,0.732,0.467,5.103,2.768,2.543,0.79,0.446
632,3.647,1.023,5.222,3.478,0.997,4.378,0.531,0.281,0.496,1.774,0.279,1.577,0.209,0.546,0.31,5.14,2.753,1.491,0.661,0.429,4.286,2.728,1.83,0.739,0.369
633,3.959,0.979,4.905,3.762,0.985,4.078,0.508,0.287,0.437,1.266,0.303,1.325,0.216,0.526,0.277,4.371,2.495,1.192,0.621,0.391,3.794,2.892,1.289,0.871,0.32
634,4.587,0.981,4.472,4.468,1.087,4.454,0.63,0.324,0.39,1.12,0.347,1.309,0.23,0.612,0.237,4.134,2.219,1.042,0.637,0.358,4.003,3.3,1.089,1.206,0.309
635,5.147,1.003,4.099,5.193,1.239,5.472,0.858,0.379,0.395,1.256,0.403,1.472,0.25,0.765,0.2,4.28,1.926,1.035,0.713,0.338,4.987,3.845,1.242,1.66,0.329
636,5.391,1.012,3.975,5.639,1.35,6.896,1.119,0.434,0.502,1.487,0.455,1.665,0.272,0.929,0.174,4.685,1.648,1.133,0.82,0.334,6.527,4.317,1.613,2.079,0.357
637,5.272,0.985,4.256,5.69,1.355,8.117,1.335,0.466,0.743,1.633,0.489,1.732,0.288,1.063,0.162,5.128,1.428,1.3,0.919,0.347,7.961,4.542,2.013,2.302,0.38
638,4.834,0.922,4.823,5.345,1.246,8.875,1.455,0.467,1.098,1.628,0.495,1.624,0.297,1.144,0.163,5.45,1.284,1.49,0.978,0.375,8.816,4.475,2.301,2.238,0.392
639,4.222,0.849,5.36,4.713,1.077,8.607,1.455,0.446,1.491,1.481,0.472,1.389,0.299,1.16,0.17,5.374,1.206,1.634,0.987,0.415,8.519,4.208,2.4,1.904,0.398
640,3.619,0.792,5.62,3.957,0.915,7.732,1.348,0.42,1.823,1.244,0.428,1.12,0.3,1.119,0.18,4.928,1.164,1.669,0.959,0.46,7.418,3.875,2.281,1.412,0.398
641,3.251,0.77,5.429,3.276,0.812,6.444,1.178,0.407,2.007,0.995,0.378,0.926,0.303,1.04,0.192,4.193,1.182,1.587,0.917,0.498,5.795,3.59,1.998,0.925,0.395
642,3.393,0.794,4.816,2.942,0.787,5.207,1.003,0.412,2.038,0.847,0.335,0.923,0.31,0.951,0.207,3.489,1.452,1.434,0.89,0.522,4.409,3.539,1.771,0.594,0.387
643,4.222,0.867,4.22,3.201,0.829,4.372,0.868,0.433,1.974,0.883,0.307,1.164,0.318,0.875,0.228,3.174,2.281,1.297,0.901,0.525,3.471,3.877,1.845,0.505,0.376
644,5.667,0.977,3.79,4.12,0.903,3.965,0.789,0.459,1.909,1.13,0.295,1.602,0.324,0.83,0.253,3.58,3.888,1.261,0.957,0.506,3.376,4.602,2.344,0.644,0.363
645,7.362,1.092,3.84,5.477,0.966,3.864,0.76,0.478,1.93,1.531,0.29,2.102,0.324,0.819,0.276,4.845,6.213,1.361,1.046,0.467,3.777,5.525,3.187,0.913,0.349
646,8.78,1.172,4.225,6.844,0.989,3.837,0.761,0.484,2.056,1.973,0.287,2.51,0.318,0.83,0.292,6.85,8.878,1.565,1.145,0.413,4.464,6.351,4.104,1.189,0.336
647,9.483,1.189,4.863,7.754,0.968,3.82,0.774,0.478,2.221,2.321,0.282,2.703,0.313,0.847,0.296,9.198,11.283,1.788,1.232,0.358,5.127,6.773,4.748,1.374,0.323
648,9.191,1.139,5.404,7.821,0.91,3.765,0.799,0.464,2.335,2.441,0.278,2.603,0.321,0.857,0.286,11.342,12.872,1.916,1.288,0.313,5.625,6.574,4.835,1.41,0.312
649,7.969,1.035,5.634,7.009,0.82,3.659,0.848,0.443,2.316,2.277,0.277,2.24,0.345,0.851,0.268,12.783,13.357,1.915,1.297,0.282,5.847,5.776,4.321,1.292,0.299
650,6.185,0.919,5.329,5.653,0.717,3.375,0.922,0.414,2.162,1.878,0.28,1.736,0.383,0.828,0.251,13.144,12.818,1.804,1.258,0.268,5.645,4.643,3.412,1.065,0.282
651,4.424,0.846,4.607,4.349,0.629,2.934,1.007,0.373,1.924,1.391,0.289,1.289,0.425,0.8,0.24,12.39,11.715,1.655,1.183,0.268,5.12,3.592,2.477,0.83,0.262
652,3.223,0.856,3.722,3.629,0.585,2.387,1.095,0.327,1.666,1.009,0.304,1.086,0.461,0.78,0.241,10.769,10.643,1.544,1.099,0.279,4.413,3.023,1.889,0.705,0.246
653,2.789,0.954,3.022,3.676,0.612,1.896,1.167,0.283,1.436,0.872,0.324,1.197,0.484,0.772,0.255,8.767,9.98,1.507,1.04,0.299,3.794,3.086,1.825,0.76,0.242
654,2.962,1.102,2.799,4.288,0.706,1.627,1.208,0.249,1.244,0.992,0.346,1.542,0.488,0.764,0.279,7.044,9.748,1.523,1.025,0.324,3.446,3.6,2.171,0.982,0.249
655,3.346,1.23,2.987,5.0,0.836,1.562,1.213,0.225,1.08,1.273,0.366,1.964,0.474,0.738,0.304,6.034,9.763,1.552,1.051,0.345,3.417,4.177,2.622,1.278,0.264
656,3.653,1.282,3.417,5.442,0.962,1.669,1.174,0.212,0.929,1.551,0.383,2.286,0.446,0.686,0.325,5.901,9.847,1.521,1.095,0.356,3.593,4.467,2.87,1.524,0.276
657,3.962,1.24,3.874,5.622,1.054,1.835,1.094,0.212,0.78,1.731,0.395,2.415,0.41,0.619,0.337,6.346,9.962,1.424,1.124,0.356,3.752,4.325,2.795,1.625,0.283
658,4.55,1.12,4.163,5.791,1.094,1.997,0.996,0.227,0.657,1.776,0.404,2.334,0.373,0.562,0.342,7.028,10.227,1.285,1.112,0.347,3.783,3.839,2.433,1.546,0.284
659,5.611,0.96,4.308,6.196,1.08,2.118,0.911,0.252,0.593,1.714,0.406,2.085,0.337,0.543,0.338,7.524,10.669,1.13,1.04,0.335,3.572,3.199,1.896,1.312,0.278
660,7.072,0.806,4.242,6.933,1.023,2.183,0.88,0.289,0.662,1.617,0.399,1.74,0.305,0.6,0.328,7.542,11.206,0.999,0.919,0.32,3.196,2.663,1.311,0.991,0.268
661,8.567,0.711,4.308,7.873,0.943,2.229,0.977,0.348,1.126,1.572,0.383,1.388,0.281,0.756,0.32,7.027,11.66,0.922,0.792,0.305,2.766,2.607,0.86,0.687,0.26
662,9.574,0.717,4.7,8.691,0.859,2.259,1.319,0.447,2.317,1.622,0.361,1.088,0.266,1.035,0.324,6.18,11.879,0.911,0.719,0.296,2.458,3.345,0.711,0.487,0.266
663,9.682,0.833,5.498,9.029,0.783,2.277,1.945,0.59,4.411,1.776,0.341,0.853,0.261,1.426,0.35,5.297,11.826,0.935,0.74,0.292,2.388,4.908,0.875,0.426,0.291
664,8.844,1.029,6.536,8.734,0.721,2.298,2.775,0.758,7.046,2.014,0.33,0.703,0.265,1.881,0.397,4.593,11.619,0.982,0.85,0.295,2.541,6.984,1.262,0.479,0.334
665,7.457,1.255,7.479,7.988,0.676,2.367,3.59,0.907,9.696,2.269,0.33,0.663,0.275,2.299,0.45,4.166,11.416,0.993,1.007,0.305,2.803,9.058,1.72,0.598,0.386
666,6.129,1.475,7.997,7.24,0.685,2.589,4.126,0.991,11.385,2.492,0.343,0.823,0.293,2.564,0.492,3.994,11.422,0.967,1.167,0.326,3.208,10.663,2.19,0.763,0.437
667,5.39,1.682,8.026,6.94,0.814,3.13,4.189,0.979,11.735,2.675,0.365,1.277,0.322,2.583,0.509,4.152,11.785,0.956,1.314,0.362,3.897,11.505,2.671,0.986,0.483
668,5.531,1.885,7.776,7.369,1.114,4.193,3.773,0.875,10.455,2.836,0.388,2.002,0.364,2.35,0.495,4.946,12.471,1.034,1.456,0.409,5.096,11.49,3.113,1.271,0.52
669,6.474,2.093,7.649,8.495,1.577,5.852,3.048,0.713,8.214,2.973,0.407,2.849,0.415,1.927,0.456,6.744,13.189,1.282,1.62,0.455,6.703,10.751,3.46,1.6,0.543
670,7.816,2.288,7.823,9.986,2.108,7.855,2.284,0.544,5.657,3.086,0.418,3.609,0.467,1.441,0.409,9.587,13.729,1.73,1.84,0.485,8.324,9.59,3.662,1.927,0.549
671,9.116,2.42,8.47,11.451,2.554,9.781,1.704,0.413,3.706,3.17,0.424,4.092,0.509,1.019,0.366,12.996,14.027,2.395,2.117,0.486,9.443,8.406,3.671,2.173,0.532
672,10.032,2.421,9.169,12.579,2.765,11.071,1.4,0.338,2.593,3.22,0.426,4.186,0.529,0.734,0.335,16.294,14.095,3.221,2.414,0.456,9.664,7.576,3.458,2.259,0.494
673,10.338,2.242,9.368,13.126,2.666,11.248,1.325,0.316,2.256,3.198,0.423,3.901,0.518,0.585,0.313,18.553,13.938,4.029,2.679,0.406,8.935,7.272,3.044,2.14,0.44
674,10.076,1.908,8.724,13.085,2.303,10.282,1.332,0.33,2.262,3.069,0.413,3.365,0.478,0.519,0.292,19.149,13.592,4.637,2.882,0.351,7.397,7.438,2.51,1.846,0.385
675,9.577,1.516,7.28,12.706,1.834,8.559,1.302,0.364,2.188,2.831,0.397,2.781,0.422,0.475,0.266,17.815,13.119,4.992,3.018,0.306,5.649,7.947,1.996,1.486,0.346
676,9.204,1.216,5.724,12.227,1.457,6.733,1.207,0.417,1.93,2.557,0.382,2.34,0.374,0.445,0.237,14.982,12.731,5.186,3.1,0.279,4.331,8.683,1.702,1.217,0.338
677,9.218,1.111,4.709,11.783,1.313,5.437,1.102,0.481,1.581,2.34,0.372,2.164,0.354,0.454,0.21,11.566,12.757,5.338,3.139,0.273,4.019,9.561,1.769,1.164,0.362
678,9.599,1.212,4.859,11.374,1.422,5.224,1.042,0.54,1.239,2.246,0.369,2.26,0.368,0.526,0.191,8.402,13.361,5.409,3.118,0.279,4.786,10.53,2.179,1.346,0.406
679,10.088,1.444,6.289,10.979,1.682,6.339,1.091,0.579,1.06,2.262,0.37,2.529,0.404,0.665,0.182,6.084,14.594,5.309,3.001,0.287,6.185,11.555,2.781,1.659,0.446
680,10.307,1.692,8.608,10.598,1.947,8.532,1.299,0.592,1.029,2.308,0.37,2.796,0.437,0.844,0.18,5.193,16.377,4.959,2.772,0.29,7.476,12.51,3.3,1.943,0.463
681,9.98,1.845,11.025,10.234,2.086,11.069,1.666,0.576,1.139,2.282,0.362,2.903,0.444,1.011,0.183,5.954,18.505,4.391,2.455,0.292,8.026,13.186,3.512,2.063,0.451
682,9.044,1.856,12.644,9.871,2.041,13.126,2.124,0.539,1.265,2.113,0.342,2.779,0.413,1.117,0.185,8.186,20.61,3.786,2.107,0.299,7.587,13.448,3.345,1.963,0.422
683,7.731,1.743,12.864,9.547,1.835,14.006,2.564,0.49,1.357,1.808,0.312,2.452,0.354,1.147,0.183,11.195,22.13,3.349,1.778,0.319,6.282,13.212,2.864,1.683,0.393
684,6.507,1.571,11.716,9.39,1.545,13.567,2.864,0.432,1.342,1.435,0.283,2.017,0.287,1.114,0.178,14.295,22.499,3.216,1.514,0.353,4.652,12.49,2.275,1.336,0.379
685,5.897,1.419,9.699,9.597,1.273,12.06,2.928,0.376,1.26,1.115,0.271,1.619,0.233,1.05,0.169,17.016,21.518,3.427,1.348,0.397,3.246,11.42,1.826,1.067,0.387
686,6.244,1.337,7.53,10.323,1.094,10.047,2.726,0.334,1.165,0.926,0.284,1.365,0.205,0.996,0.161,19.228,19.53,3.826,1.3,0.445,2.478,10.232,1.664,0.977,0.414
687,7.505,1.327,5.987,11.522,1.03,8.309,2.311,0.322,1.148,0.876,0.322,1.271,0.2,0.966,0.156,21.021,17.278,4.106,1.387,0.486,2.661,9.107,1.79,1.077,0.447
688,9.251,1.349,5.472,12.914,1.047,7.47,1.8,0.358,1.268,0.909,0.374,1.256,0.207,0.95,0.158,22.271,15.438,4.009,1.608,0.511,3.82,8.156,2.035,1.282,0.47
689,10.844,1.355,5.85,14.086,1.086,7.691,1.335,0.442,1.512,0.965,0.424,1.234,0.215,0.928,0.171,22.713,14.36,3.516,1.917,0.515,5.781,7.458,2.2,1.479,0.471
690,11.741,1.308,6.604,14.663,1.096,8.568,1.011,0.552,1.794,0.998,0.46,1.165,0.22,0.9,0.193,22.011,14.016,2.868,2.229,0.502,8.116,7.063,2.203,1.584,0.446
691,11.691,1.197,7.204,14.446,1.054,9.415,0.868,0.653,1.991,0.974,0.474,1.038,0.226,0.884,0.217,19.935,13.935,2.352,2.457,0.477,10.195,6.902,2.058,1.564,0.402
692,10.757,1.037,7.328,13.443,0.961,9.646,0.887,0.711,2.029,0.905,0.469,0.869,0.237,0.906,0.239,16.723,13.582,2.106,2.545,0.446,11.46,6.767,1.816,1.436,0.352
693,9.377,0.883,7.044,12.023,0.859,9.118,1.018,0.714,1.9,0.863,0.451,0.768,0.25,0.99,0.255,13.013,12.716,2.167,2.494,0.412,11.634,6.523,1.673,1.284,0.309
694,8.168,0.797,6.736,10.744,0.804,8.222,1.219,0.676,1.622,0.931,0.433,0.877,0.262,1.14,0.265,9.83,11.519,2.512,2.375,0.378,10.861,6.255,1.921,1.247,0.283
695,7.535,0.822,6.872,9.948,0.836,7.56,1.458,0.626,1.284,1.161,0.419,1.273,0.269,1.319,0.269,8.09,10.385,3.071,2.291,0.35,9.729,6.193,2.76,1.421,0.275
696,7.557,0.955,7.77,9.684,0.961,7.57,1.691,0.588,0.986,1.535,0.409,1.918,0.269,1.476,0.266,7.931,9.58,3.741,2.319,0.333,8.908,6.5,4.117,1.788,0.28
697,7.946,1.15,9.432,9.746,1.146,8.404,1.89,0.572,0.827,1.963,0.401,2.652,0.263,1.567,0.257,8.739,9.131,4.407,2.461,0.328,8.769,7.117,5.617,2.216,0.29
698,8.226,1.333,11.429,9.771,1.333,9.724,2.057,0.573,0.851,2.313,0.391,3.257,0.254,1.57,0.242,9.669,8.868,4.889,2.622,0.337,9.117,7.715,6.73,2.524,0.297
699,8.024,1.443,13.223,9.438,1.465,11.024,2.196,0.577,1.097,2.449,0.377,3.536,0.246,1.479,0.224,10.172,8.665,5.035,2.679,0.36,9.381,7.892,7.023,2.578,0.299
700,7.211,1.449,14.241,8.623,1.504,11.844,2.294,0.571,1.539,2.312,0.358,3.399,0.245,1.313,0.208,10.008,8.526,4.82,2.553,0.393,9.054,7.479,6.382,2.35,0.3
701,5.979,1.353,14.163,7.516,1.444,11.989,2.337,0.548,2.112,1.942,0.331,2.9,0.257,1.108,0.197,9.271,8.506,4.352,2.267,0.428,7.933,6.635,5.052,1.918,0.305
702,4.694,1.195,13.044,6.495,1.317,11.535,2.342,0.513,2.678,1.493,0.304,2.241,0.284,0.915,0.193,8.271,8.711,3.774,1.915,0.457,6.319,5.782,3.552,1.439,0.319
703,3.667,1.052,11.19,5.824,1.202,10.707,2.369,0.486,3.113,1.217,0.294,1.728,0.332,0.786,0.198,7.495,9.223,3.203,1.63,0.486,4.796,5.466,2.482,1.112,0.343
704,3.162,0.99,9.115,5.712,1.194,9.748,2.501,0.491,3.333,1.351,0.319,1.666,0.399,0.752,0.211,7.42,10.095,2.722,1.516,0.526,3.97,6.191,2.258,1.07,0.377
705,3.27,1.032,7.308,6.233,1.35,9.016,2.774,0.537,3.315,1.93,0.387,2.143,0.475,0.809,0.231,8.249,11.233,2.336,1.584,0.584,4.368,8.126,2.883,1.297,0.419
706,4.001,1.146,6.132,7.443,1.647,8.759,3.142,0.614,3.107,2.753,0.486,2.998,0.544,0.914,0.254,9.733,12.449,2.026,1.764,0.653,5.936,10.986,3.987,1.646,0.463
707,5.242,1.27,5.68,9.258,1.995,9.017,3.478,0.691,2.801,3.496,0.593,3.904,0.593,1.0,0.273,11.137,13.515,1.798,1.954,0.719,8.119,14.054,5.07,1.929,0.501
708,6.68,1.349,5.817,11.353,2.281,9.667,3.636,0.736,2.48,3.846,0.681,4.49,0.619,1.011,0.285,11.681,14.192,1.721,2.078,0.758,10.127,16.421,5.734,2.019,0.532
709,8.014,1.354,6.34,13.374,2.411,10.69,3.509,0.725,2.179,3.677,0.734,4.539,0.624,0.92,0.288,10.941,14.198,1.776,2.112,0.755,11.254,17.307,5.782,1.889,0.551
710,9.012,1.3,7.137,15.011,2.36,12.309,3.108,0.655,1.916,3.065,0.746,4.026,0.615,0.75,0.285,9.177,13.624,1.898,2.073,0.706,11.092,16.384,5.215,1.585,0.557
711,9.528,1.25,8.197,15.999,2.195,14.779,2.562,0.543,1.715,2.26,0.728,3.163,0.597,0.563,0.281,7.334,13.066,1.991,1.979,0.625,9.753,13.974,4.259,1.217,0.551
712,9.565,1.312,9.596,16.214,2.063,18.212,2.039,0.429,1.595,1.636,0.698,2.325,0.575,0.435,0.285,6.49,13.141,1.996,1.85,0.548,7.938,11.047,3.267,0.927,0.542
713,9.216,1.572,11.401,15.66,2.117,22.556,1.645,0.351,1.582,1.483,0.672,1.891,0.559,0.418,0.303,7.534,14.161,1.967,1.708,0.508,6.553,8.746,2.541,0.824,0.539
714,8.606,2.024,13.582,14.48,2.411,27.347,1.397,0.332,1.678,1.88,0.652,2.04,0.555,0.52,0.334,10.619,15.86,2.041,1.572,0.522,6.213,7.856,2.232,0.933,0.55
715,7.862,2.555,15.852,12.945,2.862,31.638,1.268,0.362,1.865,2.635,0.633,2.645,0.564,0.712,0.374,14.941,17.459,2.305,1.449,0.581,6.867,8.412,2.272,1.19,0.57
716,7.153,2.987,17.675,11.45,3.278,34.146,1.258,0.41,2.055,3.374,0.607,3.338,0.582,0.948,0.413,19.016,18.022,2.703,1.345,0.66,7.985,9.847,2.437,1.482,0.584
717,6.644,3.159,18.412,10.331,3.458,34.093,1.398,0.445,2.161,3.756,0.57,3.738,0.599,1.175,0.44,21.646,17.142,3.082,1.269,0.733,8.94,11.298,2.571,1.688,0.578
718,6.483,3.001,17.739,9.746,3.294,31.642,1.68,0.447,2.138,3.659,0.525,3.686,0.603,1.345,0.449,22.514,15.071,3.295,1.217,0.781,9.277,12.143,2.65,1.739,0.549
719,6.855,2.553,15.91,9.757,2.818,27.782,2.057,0.414,2.03,3.175,0.478,3.26,0.585,1.423,0.437,21.928,12.545,3.272,1.187,0.793,8.991,12.246,2.695,1.627,0.499
720,7.974,1.967,13.706,10.521,2.18,24.018,2.426,0.361,1.924,2.565,0.43,2.765,0.545,1.408,0.405,20.553,10.431,3.106,1.189,0.764,8.526,12.059,2.761,1.416,0.443
721,9.881,1.44,12.056,12.13,1.585,21.642,2.64,0.31,1.884,2.153,0.388,2.591,0.5,1.326,0.36,18.935,9.275,2.933,1.248,0.705,8.465,12.301,2.909,1.223,0.394
722,12.304,1.122,11.653,14.448,1.19,21.237,2.596,0.275,1.911,2.099,0.357,2.935,0.472,1.216,0.31,17.324,9.117,2.891,1.371,0.638,9.082,13.427,3.158,1.143,0.366
723,14.738,1.064,12.458,17.156,1.055,22.302,2.295,0.262,1.948,2.379,0.338,3.767,0.473,1.103,0.263,15.618,9.574,3.056,1.538,0.588,10.178,15.244,3.494,1.203,0.359
724,16.716,1.216,13.894,19.849,1.138,23.52,1.851,0.265,1.941,2.782,0.328,4.752,0.494,1.0,0.224,13.607,10.172,3.37,1.691,0.567,11.198,16.932,3.834,1.359,0.365
725,17.959,1.453,14.859,21.998,1.327,23.402,1.467,0.276,1.854,3.095,0.32,5.501,0.515,0.91,0.198,11.506,10.853,3.702,1.753,0.58,11.566,17.512,4.03,1.516,0.368
726,18.531,1.64,14.608,23.182,1.502,21.256,1.335,0.287,1.698,3.199,0.31,5.736,0.517,0.826,0.182,9.874,11.698,3.864,1.67,0.612,10.931,16.378,3.94,1.584,0.362
727,18.576,1.689,13.112,23.126,1.579,17.445,1.523,0.3,1.522,3.092,0.299,5.387,0.49,0.742,0.175,9.13,12.622,3.79,1.45,0.645,9.304,13.569,3.546,1.522,0.344
728,18.229,1.593,10.813,21.905,1.534,12.884,1.944,0.312,1.413,2.869,0.286,4.624,0.439,0.654,0.176,9.465,13.508,3.558,1.156,0.665,7.225,9.908,3.009,1.346,0.319
729,17.598,1.413,8.467,20.008,1.4,8.782,2.424,0.32,1.437,2.646,0.277,3.717,0.387,0.565,0.183,10.672,14.02,3.294,0.878,0.669,5.472,6.687,2.538,1.127,0.295
730,16.888,1.242,6.859,18.31,1.251,6.299,2.801,0.321,1.656,2.485,0.273,2.942,0.358,0.485,0.195,12.307,13.811,3.098,0.694,0.663,4.685,5.039,2.314,0.956,0.281
731,16.316,1.152,6.292,17.47,1.164,5.798,2.99,0.318,2.042,2.376,0.277,2.439,0.367,0.43,0.213,13.761,12.825,3.004,0.637,0.655,4.937,5.357,2.398,0.89,0.28
